region	phenotype	count	best_pvalue
region_chr8_29470379_31276213	UKB_21001_Body_mass_index_BMI	1	1.70504376169267e-08
region_chr8_40845818_41863936	UKB_20022_Birth_weight	12	1.51681089845009e-09
region_chr8_45929693_49169911	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	1.52687843014043e-08
region_chr8_6285276_7295557	Astle_et_al_2016_Monocyte_count	9	6.81597528601154e-17
region_chr8_78220626_81044160	UKB_6152_8_diagnosed_by_doctor_Asthma	1	7.16390766714371e-17
region_chr8_85043384_86399480	Astle_et_al_2016_Reticulocyte_count	3	2.43300000045627e-09
region_chr8_89625933_92542158	UKB_20002_1065_self_reported_hypertension	7	2.56616182799711e-07
region_chr8_9783277_10605687	UKB_21001_Body_mass_index_BMI	4	1.5017778349196e-13
region_chr9_10023_1079707	Astle_et_al_2016_Platelet_count	2	3.97947661303958e-12
region_chr9_106536473_107932781	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	1.59625672064219e-08
region_chr9_112930865_114257521	UKB_50_Standing_height	12	8.01056169587962e-10
region_chr9_119498019_122109043	RA_OKADA_TRANS_ETHNIC	9	2.55755166479936e-09
region_chr9_122109043_124209608	UKB_20022_Birth_weight	11	2.54765681226784e-12
region_chr9_12276489_14836365	UKB_21001_Body_mass_index_BMI	3	4.36204420994554e-08
region_chr9_127293231_129403191	UKB_21001_Body_mass_index_BMI	5	8.7133556173921e-08
region_chr9_132423455_134176000	Astle_et_al_2016_Sum_eosinophil_basophil_counts	9	2.03858128639352e-08
region_chr9_132423455_134176000	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	24	3.8209845222866e-16
region_chr9_132423455_134176000	Astle_et_al_2016_White_blood_cell_count	23	1.88978896976566e-18
region_chr9_136047132_136605890	Astle_et_al_2016_Sum_basophil_neutrophil_counts	55	5.23757647524477e-15
region_chr9_136047132_136605890	Astle_et_al_2016_Sum_eosinophil_basophil_counts	11	1.44638242461657e-08
region_chr9_14836365_16659657	UKB_21001_Body_mass_index_BMI	15	1.96634249487386e-19
region_chr9_16659657_18661053	GIANT_HEIGHT	1	2.2816733753938e-09
region_chr9_20463536_22206560	CARDIoGRAM_C4D_CAD_ADDITIVE	6	9.41998672963528e-35
region_chr9_34642246_36743286	UKB_50_Standing_height	44	2.57743290465235e-13
region_chr9_4884926_6557589	Astle_et_al_2016_Platelet_count	6	3.66931164681042e-26
region_chr9_76856292_78464139	Astle_et_al_2016_Reticulocyte_count	8	1.07100055150935e-11
region_chr9_78464139_79976013	Astle_et_al_2016_Lymphocyte_counts	4	3.85443123889901e-12
region_chr9_82825886_84323281	Astle_et_al_2016_White_blood_cell_count	7	6.24900145046348e-08
region_chr9_82825886_84323281	GIANT_HEIGHT	19	3.21335686787046e-13
region_chr9_87521331_89827251	Astle_et_al_2016_High_light_scatter_reticulocyte_count	5	9.96260656086102e-10
region_chr9_87521331_89827251	Astle_et_al_2016_Monocyte_count	1	1.46772567086238e-09
region_chr9_87521331_89827251	UKB_23099_Body_fat_percentage	1	5.82955134445415e-10
region_chr9_89827251_91404921	Astle_et_al_2016_Eosinophil_counts	11	2.59614615359809e-13
region_chr9_91404921_93909416	GIANT_HEIGHT	31	1.79999686677934e-20
region_chr9_91404921_93909416	UKB_20022_Birth_weight	1	3.45272515187792e-08
region_chr9_96159758_98830577	GIANT_HEIGHT	25	3.69997914094221e-32
region_chr10_101189482_102620653	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	2.48500341192739e-09
region_chr10_101189482_102620653	Astle_et_al_2016_White_blood_cell_count	2	6.86649678495887e-08
region_chr10_101189482_102620653	SSGAC_Education_Years_Pooled	20	2.89599909061857e-12
region_chr10_101189482_102620653	UKB_1200_Sleeplessness_or_insomnia	21	2.40009237094332e-12
region_chr10_102620653_104935290	Astle_et_al_2016_Red_blood_cell_count	15	3.67610771116221e-09
region_chr10_102620653_104935290	CARDIoGRAM_C4D_CAD_ADDITIVE	17	7.29000964829297e-09
region_chr10_118831841_120647811	UKB_50_Standing_height	20	9.99859792482727e-15
region_chr10_122141030_124109830	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	6	8.27811300102935e-09
region_chr10_124109830_126312529	UKB_21001_Body_mass_index_BMI	1	1.91767856649601e-08
region_chr10_124109830_126312529	UKB_50_Standing_height	7	7.38845716965918e-15
region_chr10_129046020_129943063	UKB_50_Standing_height	2	1.789970245043e-09
region_chr10_13279600_14984069	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	2	1.70500057238845e-07
region_chr10_19427949_22483354	BCAC_Overall_BreastCancer_EUR	2	5.42374180716106e-08
region_chr10_22886203_25289667	Astle_et_al_2016_Granulocyte_count	1	1.09399937350828e-15
region_chr10_22886203_25289667	Astle_et_al_2016_Reticulocyte_count	2	3.55597956214769e-78
region_chr10_25289667_26599755	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	1.76400065750373e-07
region_chr10_44234627_46978910	Astle_et_al_2016_Reticulocyte_count	12	4.79477627003167e-15
region_chr10_58530227_60131651	UKB_50_Standing_height	5	6.61554086959675e-16
region_chr10_5941799_7129522	UKB_6152_8_diagnosed_by_doctor_Asthma	2	3.48026448859476e-09
region_chr10_61581937_64034354	Astle_et_al_2016_Eosinophil_counts	1	2.35100068206434e-07
region_chr10_68140391_68436234	UKB_50_Standing_height	32	6.81913034120774e-29
region_chr10_71748755_73662792	Astle_et_al_2016_Myeloid_white_cell_count	1	5.80501693935156e-08
region_chr10_76947056_79116992	UKB_50_Standing_height	21	2.23423483232289e-19
region_chr10_79116992_80654923	Astle_et_al_2016_High_light_scatter_reticulocyte_count	4	4.36900315321626e-11
region_chr10_91575290_93636611	EGG_BW3_EUR	2	9.99998952512328e-13
region_chr10_91575290_93636611	UKB_20022_Birth_weight	2	1.08815339492062e-07
region_chr10_96062600_98481545	Astle_et_al_2016_Sum_basophil_neutrophil_counts	28	2.21401171866358e-36
region_chr10_96062600_98481545	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	28	1.7920025307142e-37
region_chr10_96062600_98481545	RA_OKADA_TRANS_ETHNIC	1	1.75887812077084e-07
region_chr10_96062600_98481545	UKB_50_Standing_height	19	2.97745538407918e-18
region_chr11_107973474_108566310	Astle_et_al_2016_Eosinophil_counts	16	2.80105636355004e-13
region_chr11_107973474_108566310	Astle_et_al_2016_Sum_basophil_neutrophil_counts	3	2.76800094226389e-07
region_chr11_107973474_108566310	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	11	9.92899148174793e-09
region_chr11_111243672_112588765	UKB_20002_1111_self_reported_asthma	6	8.60566382981262e-10
region_chr11_111243672_112588765	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	8	3.06372976636444e-13
region_chr11_114387006_114959946	IBD.EUR.Ulcerative_Colitis	13	9.60701100919194e-09
region_chr11_116512631_117876395	Astle_et_al_2016_Reticulocyte_count	2	1.35899831446273e-08
region_chr11_116512631_117876395	UKB_21001_Body_mass_index_BMI	4	5.93185982830343e-08
region_chr11_116512631_117876395	UKB_23099_Body_fat_percentage	1	6.81008210196263e-08
region_chr11_117876395_119344766	Astle_et_al_2016_Platelet_count	45	7.48616063743111e-49
region_chr11_117876395_119344766	Astle_et_al_2016_Reticulocyte_count	43	1.45163595861111e-14
region_chr11_117876395_119344766	UKB_50_Standing_height	22	3.4008092404045e-13
region_chr11_124625632_126441425	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	2.41900224713825e-07
region_chr11_12542682_13351577	UKB_20127_Neuroticism_score	2	1.57412573794451e-08
region_chr11_128318642_130472680	Astle_et_al_2016_Monocyte_count	5	2.72895928629669e-18
region_chr11_128318642_130472680	Astle_et_al_2016_White_blood_cell_count	4	4.65189285083832e-14
region_chr11_128318642_130472680	GIANT_HEIGHT	2	1.38729630157017e-11
region_chr11_17556855_19547988	UKB_50_Standing_height	22	3.78552742708394e-14
region_chr11_26998914_28460046	UKB_23099_Body_fat_percentage	5	1.29725539670516e-28
region_chr11_30119810_32255355	GIANT_HEIGHT	5	7.50241127672191e-13
region_chr11_42288453_44672249	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	3.54590012877513e-09
region_chr11_44672249_46984586	UKB_50_Standing_height	13	4.20598658337852e-15
region_chr11_46984586_49844498	GIANT_HEIGHT	77	7.36488640061966e-26
region_chr11_46984586_49844498	UKB_20127_Neuroticism_score	29	6.19153218020683e-13
region_chr11_55315181_58690022	UKB_1180_Morning_or_evening_person_chronotype	4	3.27896364473701e-09
region_chr11_55315181_58690022	UKB_20002_1065_self_reported_hypertension	1	2.12852415603519e-07
region_chr11_59013076_62456299	Astle_et_al_2016_Granulocyte_count	33	1.14199952986251e-13
region_chr11_64037097_66131160	Astle_et_al_2016_Reticulocyte_count	8	5.67939094860154e-10
region_chr11_66131160_68238358	Astle_et_al_2016_Eosinophil_counts	4	8.69994968350401e-08
region_chr11_66131160_68238358	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	2.95357580805751e-07
region_chr11_68238358_69701362	UKB_20002_1309_self_reported_osteoporosis	8	1.52761514607685e-11
region_chr11_70855_1192365	Astle_et_al_2016_Myeloid_white_cell_count	16	5.28089127473918e-44
region_chr11_70855_1192365	Astle_et_al_2016_Sum_basophil_neutrophil_counts	17	2.18563031512683e-49
region_chr11_70855_1192365	BCAC_Overall_BreastCancer_EUR	1	1.55697721549026e-07
region_chr11_74701306_77086163	UKB_20002_1111_self_reported_asthma	6	1.49515503883318e-08
region_chr11_84670229_86908259	IGAP_Alzheimer	7	4.7045648681228e-11
region_chr11_9065770_10930480	Astle_et_al_2016_Red_blood_cell_count	8	3.91706168919268e-30
region_chr12_109898914_112825713	Astle_et_al_2016_Eosinophil_counts	90	3.19997201101667e-170
region_chr12_109898914_112825713	Astle_et_al_2016_Platelet_count	18	1.05000334559009e-165
region_chr12_109898914_112825713	Astle_et_al_2016_Red_blood_cell_count	82	1.07800163473015e-40
region_chr12_109898914_112825713	Astle_et_al_2016_White_blood_cell_count	67	2.9420227008605e-65
region_chr12_109898914_112825713	UKB_21001_Body_mass_index_BMI	10	1.548059982055e-09
region_chr12_109898914_112825713	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	1	1.68918122639973e-08
region_chr12_109898914_112825713	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	4.91240056681884e-14
region_chr12_114598797_115065411	UKB_50_Standing_height	1	1.19158973375712e-08
region_chr12_119316305_121569746	Astle_et_al_2016_Myeloid_white_cell_count	2	2.54033249577043e-08
region_chr12_121569746_124493434	UKB_50_Standing_height	133	6.24571008952049e-36
region_chr12_121569746_124493434	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	3	2.24939558801774e-07
region_chr12_121569746_124493434	pgc.scz2	38	1.43087258265285e-15
region_chr12_25218149_27646840	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	1.50556948213419e-10
region_chr12_38833367_40422383	IBD.EUR.Inflammatory_Bowel_Disease	6	1.48099891391754e-14
region_chr12_48608083_51382710	Astle_et_al_2016_Neutrophil_count	8	7.32299292007047e-08
region_chr12_48608083_51382710	Astle_et_al_2016_White_blood_cell_count	8	6.03899824930417e-08
region_chr12_48608083_51382710	UKB_50_Standing_height	51	2.86979595823762e-14
region_chr12_5212306_6310587	Astle_et_al_2016_Platelet_count	5	3.77698513473011e-36
region_chr12_52645220_54385039	Astle_et_al_2016_Platelet_count	6	1.27200561471212e-45
region_chr12_52645220_54385039	UKB_23099_Body_fat_percentage	1	6.39998086909532e-08
region_chr12_55272053_57155077	Astle_et_al_2016_High_light_scatter_reticulocyte_count	7	9.36301230377132e-09
region_chr12_55272053_57155077	Astle_et_al_2016_Reticulocyte_count	3	9.74770414049822e-08
region_chr12_55272053_57155077	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	25	1.36561574954951e-21
region_chr12_65165915_66787364	EGG_BW3_EUR	2	4.4000042486241e-10
region_chr12_67515949_69432762	Astle_et_al_2016_White_blood_cell_count	1	1.8688319884862e-08
region_chr12_89288345_91672378	Astle_et_al_2016_Lymphocyte_counts	4	2.96786985774315e-08
region_chr12_89288345_91672378	Astle_et_al_2016_Reticulocyte_count	2	1.04399985770134e-07
region_chr12_94120791_95627009	Astle_et_al_2016_Reticulocyte_count	4	2.75900329289026e-10
region_chr13_109162764_110579726	Astle_et_al_2016_Reticulocyte_count	2	9.56698324428645e-10
region_chr13_110579726_111595245	UKB_23099_Body_fat_percentage	2	4.82454452332513e-09
region_chr13_112918174_114344378	Astle_et_al_2016_Lymphocyte_counts	26	5.57976363074352e-13
region_chr13_112918174_114344378	Astle_et_al_2016_Neutrophil_count	2	5.40548557419318e-08
region_chr13_112918174_114344378	Astle_et_al_2016_Red_blood_cell_count	5	4.17999873830097e-08
region_chr13_112918174_114344378	Astle_et_al_2016_Sum_basophil_neutrophil_counts	2	6.26348616438442e-08
region_chr13_26710225_28683414	Astle_et_al_2016_Myeloid_white_cell_count	1	5.46515447093012e-29
region_chr13_26710225_28683414	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	2.60288132110041e-12
region_chr13_28683414_29909130	UKB_50_Standing_height	4	7.91294375420397e-15
region_chr13_36924048_38304026	UKB_1200_Sleeplessness_or_insomnia	11	6.14997019571753e-09
region_chr13_38304026_40495126	EGG_BW3_EUR	1	4.90272771789191e-08
region_chr13_40495126_42526891	Astle_et_al_2016_Eosinophil_counts	9	5.66714914858775e-12
region_chr13_40495126_42526891	Astle_et_al_2016_Lymphocyte_counts	11	1.6919622836428e-09
region_chr13_48809826_51016955	Astle_et_al_2016_Monocyte_count	8	6.27699745021884e-11
region_chr13_76836420_78234678	UKB_50_Standing_height	1	2.49540629291603e-07
region_chr13_95435304_96866956	UKB_21001_Body_mass_index_BMI	1	2.99520156601313e-07
region_chr13_98286665_99921841	Astle_et_al_2016_Eosinophil_counts	8	3.40155177171879e-20
region_chr13_98286665_99921841	UKB_20127_Neuroticism_score	1	1.04689817440016e-07
region_chr14_101067970_102545765	UKB_50_Standing_height	6	2.18123318789992e-15
region_chr14_18225607_21121243	UKB_50_Standing_height	9	5.92562087304538e-16
region_chr14_22549721_24435917	Astle_et_al_2016_Reticulocyte_count	34	1.12386687655563e-33
region_chr14_22549721_24435917	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	8.02278632983774e-08
region_chr14_22549721_24435917	GIANT_HEIGHT	58	4.82838197842787e-14
region_chr14_24435917_25666480	Astle_et_al_2016_Monocyte_count	1	2.5259118958251e-08
region_chr14_76763129_78095602	Astle_et_al_2016_Myeloid_white_cell_count	19	1.82700286506474e-11
region_chr14_93858939_95284530	UKB_50_Standing_height	10	2.56811330663636e-17
region_chr14_98672195_101067970	UKB_1180_Morning_or_evening_person_chronotype	6	3.4008081737108e-09
region_chr15_101012489_101980763	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	4.85171482485167e-11
region_chr15_101012489_101980763	GIANT_HEIGHT	1	5.77537278990677e-08
region_chr15_32149610_33723224	GEFOS_Forearm	1	2.39136444962463e-08
region_chr15_38238576_40091931	Astle_et_al_2016_High_light_scatter_reticulocyte_count	4	7.96980731809914e-08
region_chr15_40885316_42484201	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	15	7.68573815095284e-09
region_chr15_47843851_49715846	UKB_20022_Birth_weight	5	1.38225287081542e-07
region_chr15_49715846_51385363	Astle_et_al_2016_Myeloid_white_cell_count	12	1.29273866523555e-10
region_chr15_66802429_68725660	UKB_6152_8_diagnosed_by_doctor_Asthma	8	2.17934970045181e-30
region_chr15_66802429_68725660	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	2	6.40083460659698e-18
region_chr15_71630310_73336373	UKB_50_Standing_height	19	3.40493697728392e-24
region_chr15_76106283_78223711	GIANT_HEIGHT	4	3.79869096940532e-09
region_chr15_76106283_78223711	UKB_50_Standing_height	28	1.67040633275098e-13
region_chr15_78223711_80568637	Astle_et_al_2016_Reticulocyte_count	22	2.94986192184179e-22
region_chr15_89932319_91621162	Astle_et_al_2016_Myeloid_white_cell_count	1	1.99550942983688e-07
region_chr15_89932319_91621162	Astle_et_al_2016_Neutrophil_count	1	6.37354994699681e-08
region_chr15_89932319_91621162	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	1.30753943156499e-07
region_chr15_89932319_91621162	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	9.43910938561538e-08
region_chr16_10054_1157206	UKB_23099_Body_fat_percentage	17	1.56623017952087e-10
region_chr16_10054_1157206	UKB_50_Standing_height	178	9.0265954982838e-44
region_chr16_1157206_2714828	GIANT_HEIGHT	90	4.27540817916135e-18
region_chr16_20139249_22437583	GIANT_HEIGHT	8	6.71984167042757e-08
region_chr16_2714828_3951195	UKB_21001_Body_mass_index_BMI	2	1.10909111941885e-07
region_chr16_27434434_29025292	Astle_et_al_2016_Platelet_count	26	3.11852471709583e-26
region_chr16_27434434_29025292	Astle_et_al_2016_Red_blood_cell_count	74	1.8886087131375e-12
region_chr16_27434434_29025292	Astle_et_al_2016_White_blood_cell_count	7	7.12900925413784e-08
region_chr16_27434434_29025292	IBD.EUR.Inflammatory_Bowel_Disease	82	1.93296701466083e-10
region_chr16_29025292_31371622	Astle_et_al_2016_Neutrophil_count	3	1.04999957938395e-07
region_chr16_48974015_52001911	IBD.EUR.Crohns_Disease	24	5.28278953575541e-55
region_chr16_52001911_53348660	BCAC_ER_negative_BreastCancer_EUR	1	3.04477092312465e-21
region_chr16_52001911_53348660	BCAC_Overall_BreastCancer_EUR	1	3.62334030037872e-24
region_chr16_65904663_68807460	Astle_et_al_2016_Reticulocyte_count	12	6.11750969669737e-14
region_chr16_68807460_71020125	UKB_23099_Body_fat_percentage	18	2.70301069432188e-17
region_chr16_71020125_72901251	UKB_20002_1473_self_reported_high_cholesterol	25	3.6291631164048e-25
region_chr16_86781805_87613743	UKB_50_Standing_height	2	1.92078093927039e-08
region_chr16_88974757_90226404	Astle_et_al_2016_High_light_scatter_reticulocyte_count	46	8.25339537263903e-11
region_chr17_1269105_2025437	Astle_et_al_2016_Myeloid_white_cell_count	4	3.28329249639284e-10
region_chr17_15115780_16509028	Astle_et_al_2016_White_blood_cell_count	54	2.04300071149031e-10
region_chr17_15115780_16509028	UKB_21001_Body_mass_index_BMI	3	2.54697080659578e-07
region_chr17_16509028_18953007	Astle_et_al_2016_Monocyte_count	1	2.85499946572893e-07
region_chr17_16509028_18953007	SSGAC_Education_Years_Pooled	1	3.39696042000265e-08
region_chr17_16509028_18953007	pgc.scz2	24	1.77899830895964e-08
region_chr17_18953007_21387045	pgc.scz2	2	6.65446018589272e-08
region_chr17_2025437_3799018	Astle_et_al_2016_White_blood_cell_count	4	3.13562635401805e-11
region_chr17_2025437_3799018	UKB_50_Standing_height	2	6.42829585441174e-09
region_chr17_21387045_29007226	UKB_50_Standing_height	3	9.99144932519194e-09
region_chr17_31459473_33211407	UKB_50_Standing_height	27	2.03293621028822e-10
region_chr17_34585779_36141651	Astle_et_al_2016_Platelet_count	14	2.48723307142225e-42
region_chr17_34585779_36141651	Astle_et_al_2016_Reticulocyte_count	36	1.01683148149961e-148
region_chr17_36141651_38653091	Astle_et_al_2016_Granulocyte_count	1	2.14931906229563e-08
region_chr17_36141651_38653091	Astle_et_al_2016_Platelet_count	7	7.5754340561256e-10
region_chr17_36141651_38653091	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	1.36741895089964e-08
region_chr17_36141651_38653091	Astle_et_al_2016_White_blood_cell_count	1	1.12392055950943e-07
region_chr17_38653091_40721152	Astle_et_al_2016_Sum_basophil_neutrophil_counts	132	2.29350993921847e-272
region_chr17_38653091_40721152	Astle_et_al_2016_Sum_eosinophil_basophil_counts	36	1.95439385778661e-14
region_chr17_41743558_43694719	Astle_et_al_2016_Granulocyte_count	3	3.62900204376854e-08
region_chr17_41743558_43694719	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	6	9.71924440230414e-08
region_chr17_43694719_44979537	UKB_50_Standing_height	17	4.06425563965013e-17
region_chr17_44979537_47798656	ENIGMA_Intracraneal_Volume	14	2.87199625860521e-09
region_chr17_47798656_49440038	UKB_23099_Body_fat_percentage	20	1.50265133367534e-11
region_chr17_55522071_57280180	Astle_et_al_2016_White_blood_cell_count	4	8.96118477975717e-09
region_chr17_57280180_59410151	Astle_et_al_2016_Sum_basophil_neutrophil_counts	6	4.9160007072704e-09
region_chr17_5838014_7414079	Astle_et_al_2016_Granulocyte_count	7	2.73500293622405e-08
region_chr17_5838014_7414079	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	9	1.70022619387754e-11
region_chr17_61235394_63468228	Astle_et_al_2016_Red_blood_cell_count	15	2.96793170003242e-09
region_chr17_66804312_69862629	GIANT_HEIGHT	1	1.04959789067448e-07
region_chr17_7414079_8403107	Astle_et_al_2016_Platelet_count	5	1.24599918326804e-07
region_chr17_7414079_8403107	Astle_et_al_2016_Red_blood_cell_count	21	1.4250298083218e-10
region_chr17_80863788_82076532	GIANT_HEIGHT	4	5.47294639528181e-09
region_chr17_82076532_83247139	Astle_et_al_2016_Red_blood_cell_count	1	1.89099934708537e-07
region_chr18_1942910_3891658	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	1.84677054913578e-07
region_chr18_50204214_53535815	UKB_20127_Neuroticism_score	1	1.08690129368766e-09
region_chr18_54027805_57546606	UKB_20002_1065_self_reported_hypertension	2	7.84056250206844e-08
region_chr18_54027805_57546606	pgc.scz2	2	4.36836432943082e-09
region_chr18_62610482_64153018	Astle_et_al_2016_Sum_eosinophil_basophil_counts	7	1.02173039603734e-09
region_chr19_11173352_13360313	GIANT_HEIGHT	2	2.69999869877522e-07
region_chr19_16263605_18299052	Astle_et_al_2016_Platelet_count	3	1.96700234248629e-08
region_chr19_16263605_18299052	GIANT_HEIGHT	10	1.34860486781604e-10
region_chr19_16263605_18299052	UKB_50_Standing_height	11	5.03130426564604e-15
region_chr19_18299052_19766662	UKB_23099_Body_fat_percentage	11	5.17230837334042e-12
region_chr19_19766662_20722951	MAGNETIC_IDL.TG	1	1.43339900093735e-07
region_chr19_37036131_39679979	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	2.82300234637674e-11
region_chr19_37036131_39679979	MAGNETIC_CH2.DB.ratio	1	2.9846784040355e-07
region_chr19_41625199_43358303	EGG_BW3_EUR	2	1.30000153608499e-07
region_chr19_43358303_44239955	Astle_et_al_2016_Monocyte_count	24	4.8183362010557e-27
region_chr19_43358303_44239955	BCAC_ER_negative_BreastCancer_EUR	1	3.27280942244733e-07
region_chr19_4348970_5811841	Astle_et_al_2016_Red_blood_cell_count	13	5.01783959122131e-10
region_chr19_4348970_5811841	GIANT_HEIGHT	2	5.28771057343212e-15
region_chr19_4348970_5811841	UKB_20002_1616_self_reported_insomnia	1	3.6335844800377e-08
region_chr19_44239955_45599439	Astle_et_al_2016_Eosinophil_counts	2	2.24699759078689e-15
region_chr19_44239955_45599439	Astle_et_al_2016_Neutrophil_count	8	1.23299856383101e-31
region_chr19_48778970_51029311	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	10	2.16838330602995e-09
region_chr19_51029311_52482037	IGAP_Alzheimer	4	5.36525691785592e-08
region_chr19_54099074_55216712	UKB_20022_Birth_weight	9	5.23756899674611e-09
region_chr19_54099074_55216712	UKB_50_Standing_height	1	7.5034559302843e-09
region_chr19_610729_2098397	IBD.EUR.Crohns_Disease	10	1.77852204097791e-12
region_chr19_6684874_8282629	Astle_et_al_2016_Monocyte_count	8	1.12700943950931e-11
region_chr1_10583_1961168	Astle_et_al_2016_Reticulocyte_count	1	2.07300112776811e-07
region_chr1_107867043_109761309	Astle_et_al_2016_Myeloid_white_cell_count	6	1.83406013701143e-11
region_chr1_107867043_109761309	MAGNETIC_LDL.C	6	1.36467665912256e-12
region_chr1_107867043_109761309	UKB_20002_1473_self_reported_high_cholesterol	13	1.53726047979226e-38
region_chr1_115337972_118296444	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	1.05899602137225e-19
region_chr1_115337972_118296444	Astle_et_al_2016_Monocyte_count	1	1.96199984270899e-09
region_chr1_11717784_12719464	UKB_20002_1065_self_reported_hypertension	38	2.93510386680479e-34
region_chr1_14565015_16571235	UKB_50_Standing_height	1	4.18692980348809e-09
region_chr1_151566405_153208353	EAGLE_Eczema	3	2.65530686837825e-15
region_chr1_151566405_153208353	UKB_20002_1453_self_reported_psoriasis	1	2.37548322582881e-07
region_chr1_153208353_154797927	RA_OKADA_TRANS_ETHNIC	4	3.49999954957385e-09
region_chr1_153208353_154797927	UKB_20002_1452_self_reported_eczema_or_dermatitis	4	7.63564347879628e-09
region_chr1_154797927_156366342	Astle_et_al_2016_Reticulocyte_count	3	1.36800024563594e-08
region_chr1_154797927_156366342	EGG_BW3_EUR	9	1.10000021776138e-11
region_chr1_156366342_158057622	GIANT_HEIGHT	3	5.59999881070652e-08
region_chr1_158057622_159943258	Astle_et_al_2016_Reticulocyte_count	5	8.58795806139478e-41
region_chr1_158057622_159943258	Astle_et_al_2016_White_blood_cell_count	2	1.96797688531426e-10
region_chr1_169117086_170588635	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	5	1.79708083367807e-10
region_chr1_170588635_173128768	GIANT_HEIGHT	10	6.76836125573659e-19
region_chr1_173128768_175120632	UKB_23099_Body_fat_percentage	1	1.21272583282045e-07
region_chr1_177464245_178975174	UKB_23099_Body_fat_percentage	11	7.93853973840918e-32
region_chr1_178985335_181174985	UKB_50_Standing_height	2	2.48969900103477e-13
region_chr1_181174985_182786221	UKB_1180_Morning_or_evening_person_chronotype	1	1.66095536639874e-10
region_chr1_182786221_184626379	GIANT_HEIGHT	8	2.3000020280895e-50
region_chr1_182786221_184626379	UKB_50_Standing_height	19	3.40135508329162e-78
region_chr1_18336405_20142656	UKB_21001_Body_mass_index_BMI	1	2.77844905093731e-07
region_chr1_1961168_3666172	IBD.EUR.Inflammatory_Bowel_Disease	3	1.39700161264503e-07
region_chr1_1961168_3666172	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	5	1.56152277809912e-12
region_chr1_201620847_203365606	UKB_21001_Body_mass_index_BMI	11	1.04565633347661e-27
region_chr1_206268085_208237019	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	1.7800014530088e-07
region_chr1_206268085_208237019	Astle_et_al_2016_White_blood_cell_count	8	4.77000381069741e-09
region_chr1_212668988_214404923	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	1.92766071202187e-11
region_chr1_222056878_224750818	UKB_50_Standing_height	49	9.72105105180043e-20
region_chr1_226623159_229020501	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	5	3.51017335500328e-12
region_chr1_22760390_23594100	UKB_50_Standing_height	2	1.6757846954687e-14
region_chr1_230549509_231954506	Astle_et_al_2016_Red_blood_cell_count	6	1.09699926817235e-08
region_chr1_23594100_25190354	Astle_et_al_2016_Eosinophil_counts	9	3.23299930356775e-11
region_chr1_238404507_239762014	UKB_20022_Birth_weight	3	2.41176674608728e-07
region_chr1_241908300_243946197	UKB_21001_Body_mass_index_BMI	2	5.46524450010593e-09
region_chr1_25190354_27075376	Astle_et_al_2016_Reticulocyte_count	2	7.57566454439259e-14
region_chr1_25190354_27075376	UKB_20002_1466_self_reported_gout	1	6.65086713118178e-08
region_chr1_27075376_29689034	Astle_et_al_2016_Neutrophil_count	1	2.79199900803764e-07
