region	phenotype	count	best_pvalue
region_chr2_23118512_24464049	UKB_50_Standing_height	10	8.92499326175516e-54
region_chr2_232685293_234242343	Astle_et_al_2016_Eosinophil_counts	1	2.42102069930161e-07
region_chr2_232685293_234242343	Astle_et_al_2016_Lymphocyte_counts	1	1.62988807340324e-07
region_chr2_232685293_234242343	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	1.69941659779134e-06
region_chr2_232685293_234242343	IBD.EUR.Crohns_Disease	3	1.2421747467305e-33
region_chr2_232685293_234242343	IBD.EUR.Inflammatory_Bowel_Disease	2	2.08808317400222e-14
region_chr2_232685293_234242343	UKB_50_Standing_height	4	4.45102224481007e-18
region_chr2_232685293_234242343	pgc.scz2	4	1.72019093530192e-11
region_chr2_235134906_236540389	Astle_et_al_2016_Myeloid_white_cell_count	1	2.11238609093093e-10
region_chr2_235134906_236540389	Astle_et_al_2016_White_blood_cell_count	1	1.63814677354782e-09
region_chr2_236540389_237852338	Astle_et_al_2016_Granulocyte_count	2	8.60619769926866e-12
region_chr2_236540389_237852338	Astle_et_al_2016_Myeloid_white_cell_count	2	4.72343157840417e-12
region_chr2_236540389_237852338	Astle_et_al_2016_Neutrophil_count	2	3.89850876758068e-12
region_chr2_236540389_237852338	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	2	1.59544479818479e-11
region_chr2_236540389_237852338	Astle_et_al_2016_White_blood_cell_count	2	1.14864883264788e-10
region_chr2_236540389_237852338	UKB_50_Standing_height	1	2.44473974824155e-09
region_chr2_237852338_239030947	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	1.14520842835751e-09
region_chr2_237852338_239030947	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	7.50671032384878e-28
region_chr2_239030947_240620667	Astle_et_al_2016_Platelet_count	1	1.1968481605101e-09
region_chr2_240620667_241210506	UKB_50_Standing_height	5	1.50924168433693e-17
region_chr2_241210506_242147200	UKB_20002_1111_self_reported_asthma	5	1.3410630115257e-30
region_chr2_24464049_26672117	Astle_et_al_2016_Lymphocyte_counts	2	8.28588637835311e-12
region_chr2_24464049_26672117	Astle_et_al_2016_Reticulocyte_count	2	3.79852927215282e-09
region_chr2_24464049_26672117	GIANT_HEIGHT	7	5.08432433073821e-40
region_chr2_24464049_26672117	UKB_50_Standing_height	8	3.32163369634563e-76
region_chr2_26672117_28375910	Astle_et_al_2016_Granulocyte_count	10	1.13190725312539e-12
region_chr2_26672117_28375910	Astle_et_al_2016_Lymphocyte_counts	8	3.69795208943573e-10
region_chr2_26672117_28375910	Astle_et_al_2016_Neutrophil_count	12	4.06921596259748e-14
region_chr2_26672117_28375910	Astle_et_al_2016_Platelet_count	19	9.12789622965685e-20
region_chr2_26672117_28375910	Astle_et_al_2016_Red_blood_cell_count	3	1.14894072496335e-06
region_chr2_26672117_28375910	UKB_21001_Body_mass_index_BMI	4	1.63230614832752e-09
region_chr2_26672117_28375910	UKB_23099_Body_fat_percentage	2	6.20708618347089e-08
region_chr2_26672117_28375910	UKB_50_Standing_height	15	1.13720045830188e-17
region_chr2_28375910_28994693	UKB_50_Standing_height	2	1.98281541089403e-07
region_chr2_28375910_28994693	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	7.01011793841592e-08
region_chr2_30240845_31327584	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	1.00198443242667e-07
region_chr2_30240845_31327584	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	9.07537402124273e-07
region_chr2_31327584_33138710	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	6.29024933218258e-07
region_chr2_31327584_33138710	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	2.26199795946649e-15
region_chr2_31327584_33138710	UKB_50_Standing_height	3	2.37837151965852e-53
region_chr2_35896940_37905569	GIANT_HEIGHT	2	6.51634257811803e-11
region_chr2_40054343_43082452	GIANT_HEIGHT	1	8.11651727840497e-07
region_chr2_40054343_43082452	UKB_23099_Body_fat_percentage	1	2.18079868911391e-06
region_chr2_43082452_44086664	Astle_et_al_2016_Granulocyte_count	4	3.68227829007775e-10
region_chr2_43082452_44086664	Astle_et_al_2016_Lymphocyte_counts	5	1.02652338135344e-22
region_chr2_43082452_44086664	Astle_et_al_2016_Monocyte_count	1	1.94233663025081e-07
region_chr2_43082452_44086664	Astle_et_al_2016_Myeloid_white_cell_count	3	1.35858571756716e-09
region_chr2_43082452_44086664	Astle_et_al_2016_Neutrophil_count	4	2.40939498263187e-10
region_chr2_43082452_44086664	Astle_et_al_2016_Platelet_count	5	2.2218802311057e-29
region_chr2_43082452_44086664	Astle_et_al_2016_Sum_basophil_neutrophil_counts	4	2.77801862979853e-10
region_chr2_43082452_44086664	CARDIoGRAM_C4D_CAD_ADDITIVE	2	7.39456092728629e-10
region_chr2_43082452_44086664	GIANT_HEIGHT	1	2.91276370192672e-09
region_chr2_43082452_44086664	IBD.EUR.Crohns_Disease	3	2.36755904828969e-09
region_chr2_43082452_44086664	IBD.EUR.Inflammatory_Bowel_Disease	4	1.25128271514892e-08
region_chr2_43082452_44086664	UKB_20002_1473_self_reported_high_cholesterol	2	8.48955871845728e-46
region_chr2_43082452_44086664	UKB_50_Standing_height	3	5.30203196495098e-14
region_chr2_46255495_47091633	EGG_BW3_EUR	1	1.99007016667958e-07
region_chr2_46255495_47091633	UKB_21001_Body_mass_index_BMI	3	4.07275244436967e-10
region_chr2_46255495_47091633	UKB_23099_Body_fat_percentage	1	6.65009331820385e-07
region_chr2_46255495_47091633	UKB_50_Standing_height	9	1.28263755413404e-22
region_chr2_47985862_49795119	UKB_21001_Body_mass_index_BMI	1	1.40356601259238e-06
region_chr2_53281314_54458089	Jones_et_al_2016_Chronotype	1	5.58109166838142e-07
region_chr2_54458089_55976210	GIANT_HEIGHT	4	2.46600614217793e-80
region_chr2_54458089_55976210	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	1.54091714379064e-06
region_chr2_5568205_6696122	UKB_50_Standing_height	1	3.44070245698141e-07
region_chr2_57201965_58070180	UKB_1160_Sleep_duration	1	6.97830343409636e-14
region_chr2_57201965_58070180	pgc.scz2	1	4.96276430115568e-13
region_chr2_58070180_60064865	UKB_21001_Body_mass_index_BMI	1	2.98572641382324e-08
region_chr2_58070180_60064865	UKB_23099_Body_fat_percentage	1	1.15253742383741e-07
region_chr2_60064865_62201909	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	7.23258710691665e-08
region_chr2_60064865_62201909	Astle_et_al_2016_Red_blood_cell_count	2	1.01980815875686e-13
region_chr2_60064865_62201909	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	7.25467592170052e-11
region_chr2_60064865_62201909	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	3.84756831082034e-07
region_chr2_60064865_62201909	Astle_et_al_2016_White_blood_cell_count	2	1.24145725797463e-09
region_chr2_60064865_62201909	RA_OKADA_TRANS_ETHNIC	2	3.50000290314679e-13
region_chr2_60064865_62201909	UKB_50_Standing_height	2	1.11543938722672e-07
region_chr2_60064865_62201909	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	4	7.48890936750495e-09
region_chr2_64398779_65706310	Astle_et_al_2016_Granulocyte_count	2	1.56518169874565e-08
region_chr2_64398779_65706310	Astle_et_al_2016_Monocyte_count	3	6.79906759556963e-18
region_chr2_64398779_65706310	Astle_et_al_2016_Myeloid_white_cell_count	2	4.46190759676795e-10
region_chr2_64398779_65706310	Astle_et_al_2016_Red_blood_cell_count	1	1.86380052318271e-06
region_chr2_64398779_65706310	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	5.77089867847998e-08
region_chr2_64398779_65706310	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	2	3.13831222497653e-08
region_chr2_64398779_65706310	Astle_et_al_2016_White_blood_cell_count	2	9.09243383813136e-08
region_chr2_64398779_65706310	GIANT_HEIGHT	1	2.17634337347583e-06
region_chr2_64398779_65706310	UKB_50_Standing_height	2	1.1491452784225e-11
region_chr2_6696122_8282017	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	9.48877086776742e-07
region_chr2_66999034_67783044	UKB_21001_Body_mass_index_BMI	1	1.51626425585589e-06
region_chr2_66999034_67783044	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	3.19151115106947e-16
region_chr2_67783044_68912432	Astle_et_al_2016_Platelet_count	1	1.67152909618947e-08
region_chr2_67783044_68912432	UKB_50_Standing_height	1	1.25028030424745e-13
region_chr2_68912432_70528066	Astle_et_al_2016_Platelet_count	4	3.60300583702491e-09
region_chr2_68912432_70528066	UKB_23099_Body_fat_percentage	3	2.20807609662819e-08
region_chr2_70528066_72947719	UKB_50_Standing_height	5	1.48530928373038e-44
region_chr2_8282017_10158342	Astle_et_al_2016_High_light_scatter_reticulocyte_count	4	9.02737420415786e-34
region_chr2_8282017_10158342	Astle_et_al_2016_Reticulocyte_count	4	1.63963535084143e-42
region_chr2_8282017_10158342	UKB_50_Standing_height	9	3.02924615906739e-28
region_chr2_84913556_87738988	Astle_et_al_2016_Eosinophil_counts	2	7.27262695782167e-07
region_chr2_84913556_87738988	CARDIoGRAM_C4D_CAD_ADDITIVE	2	3.40428353114734e-09
region_chr2_84913556_87738988	UKB_21001_Body_mass_index_BMI	2	7.82513647779389e-10
region_chr2_84913556_87738988	UKB_50_Standing_height	7	2.14839663062188e-14
region_chr2_87738988_88855013	GIANT_HEIGHT	2	4.77793877433124e-24
region_chr2_87738988_88855013	UKB_50_Standing_height	2	1.16022729312421e-32
region_chr2_94660727_98378738	Astle_et_al_2016_Eosinophil_counts	22	1.41406330258267e-46
region_chr2_94660727_98378738	Astle_et_al_2016_Monocyte_count	1	9.72612462010424e-07
region_chr2_98378738_101205867	Astle_et_al_2016_Myeloid_white_cell_count	3	2.07288180354276e-07
region_chr3_100873373_103366116	UKB_23099_Body_fat_percentage	2	1.41135223788468e-07
region_chr3_107263964_109803548	UKB_23099_Body_fat_percentage	1	1.74445093606495e-08
region_chr3_10977979_13029299	Astle_et_al_2016_Eosinophil_counts	2	7.27735200829116e-14
region_chr3_10977979_13029299	Astle_et_al_2016_Lymphocyte_counts	2	1.0483966610456e-19
region_chr3_10977979_13029299	Astle_et_al_2016_Monocyte_count	2	4.29601606948714e-15
region_chr3_10977979_13029299	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	1.26019148794665e-13
region_chr3_10977979_13029299	Astle_et_al_2016_White_blood_cell_count	1	1.47409881335401e-09
region_chr3_10977979_13029299	UKB_20002_1065_self_reported_hypertension	1	1.20646182507382e-07
region_chr3_10977979_13029299	UKB_20002_1473_self_reported_high_cholesterol	1	1.23241677394177e-06
region_chr3_110794923_113096852	Astle_et_al_2016_Sum_eosinophil_basophil_counts	5	1.99622415639415e-13
region_chr3_110794923_113096852	UKB_20002_1452_self_reported_eczema_or_dermatitis	1	1.98394414833274e-06
region_chr3_114229016_115728233	BCAC_ER_negative_BreastCancer_EUR	1	2.02028646483163e-06
region_chr3_117081306_118811404	UKB_50_Standing_height	1	4.35597564678256e-08
region_chr3_122255250_123798921	Astle_et_al_2016_Lymphocyte_counts	1	9.77454002998441e-08
region_chr3_122255250_123798921	Astle_et_al_2016_Monocyte_count	3	1.27021989709749e-10
region_chr3_122255250_123798921	Astle_et_al_2016_Platelet_count	1	7.02231591877921e-07
region_chr3_126496100_128476018	Astle_et_al_2016_Eosinophil_counts	1	2.79476945501545e-64
region_chr3_126496100_128476018	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	1.7660674416554e-76
region_chr3_126496100_128476018	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	1.66464255666945e-06
region_chr3_128476018_130525891	Astle_et_al_2016_Granulocyte_count	5	7.26562589564898e-22
region_chr3_128476018_130525891	Astle_et_al_2016_Myeloid_white_cell_count	4	1.97533625291049e-27
region_chr3_128476018_130525891	Astle_et_al_2016_Sum_basophil_neutrophil_counts	5	4.57883824426861e-29
region_chr3_128476018_130525891	Astle_et_al_2016_White_blood_cell_count	2	1.62135468130668e-16
region_chr3_128476018_130525891	GIANT_HEIGHT	3	2.79455544121642e-23
region_chr3_128476018_130525891	UKB_50_Standing_height	7	6.75906469439792e-53
region_chr3_13029299_14775393	GIANT_HEIGHT	1	2.98294177599465e-10
region_chr3_130525891_132117672	UKB_23099_Body_fat_percentage	1	4.98475552719837e-08
region_chr3_133533329_135738064	UKB_20002_1065_self_reported_hypertension	1	1.62347955405029e-08
region_chr3_133533329_135738064	UKB_50_Standing_height	6	8.70663440252789e-19
region_chr3_135738064_137652241	Astle_et_al_2016_Lymphocyte_counts	2	1.45013286316251e-06
region_chr3_135738064_137652241	GIANT_HEIGHT	4	1.72932597941136e-16
region_chr3_135738064_137652241	UKB_20127_Neuroticism_score	3	2.55607018412992e-08
region_chr3_135738064_137652241	UKB_50_Standing_height	7	2.15415736763206e-30
region_chr3_135738064_137652241	pgc.scz2	3	6.8858329982752e-09
region_chr3_137652241_140235755	CARDIoGRAM_C4D_CAD_ADDITIVE	1	1.6077716589153e-07
region_chr3_137652241_140235755	UKB_1180_Morning_or_evening_person_chronotype	1	1.85362559321842e-07
region_chr3_137652241_140235755	UKB_20002_1065_self_reported_hypertension	2	8.13258154904623e-08
region_chr3_137652241_140235755	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	6	9.73052520308409e-10
region_chr3_140235755_141620255	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	9.18626989461825e-12
region_chr3_140235755_141620255	Astle_et_al_2016_White_blood_cell_count	1	5.75254812454403e-10
region_chr3_140235755_141620255	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	4.82691249126588e-15
region_chr3_140235755_141620255	UKB_50_Standing_height	2	5.86957355456501e-254
region_chr3_141620255_143445786	Astle_et_al_2016_High_light_scatter_reticulocyte_count	5	4.95765104182181e-10
region_chr3_141620255_143445786	Astle_et_al_2016_Red_blood_cell_count	5	2.5699945543957e-22
region_chr3_141620255_143445786	Astle_et_al_2016_Reticulocyte_count	4	3.90478069404141e-15
region_chr3_147008842_149325450	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	4	5.41276151093979e-18
region_chr3_147008842_149325450	UKB_50_Standing_height	2	4.65513930700312e-09
region_chr3_150534217_151630942	UKB_23099_Body_fat_percentage	1	1.9607588528208e-06
region_chr3_151630942_153538782	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	4.31702532949815e-07
region_chr3_153538782_154996429	UKB_21001_Body_mass_index_BMI	2	6.48513711919151e-09
region_chr3_156290911_157594239	EGG_BW3_EUR	3	8.66577293548735e-23
region_chr3_156290911_157594239	UKB_21001_Body_mass_index_BMI	1	9.52924233528127e-07
region_chr3_157594239_159760101	GIANT_HEIGHT	1	9.69999531257981e-13
region_chr3_157594239_159760101	UKB_1180_Morning_or_evening_person_chronotype	1	1.98619766273661e-07
region_chr3_159760101_161806716	UKB_1180_Morning_or_evening_person_chronotype	4	3.16067496939122e-09
region_chr3_167399641_168863172	Astle_et_al_2016_Eosinophil_counts	1	4.91948644701576e-08
region_chr3_168863172_171247120	Astle_et_al_2016_Sum_eosinophil_basophil_counts	3	2.32812843485135e-09
region_chr3_168863172_171247120	UKB_21001_Body_mass_index_BMI	2	9.63449981533481e-11
region_chr3_168863172_171247120	UKB_50_Standing_height	1	9.25511153243479e-08
region_chr3_171247120_172577941	UKB_50_Standing_height	2	3.01369117653564e-33
region_chr3_176602499_178389377	UKB_1160_Sleep_duration	1	1.19479107893547e-06
region_chr3_181793378_184051895	Astle_et_al_2016_Granulocyte_count	1	3.14600031618086e-07
region_chr3_181793378_184051895	Astle_et_al_2016_Neutrophil_count	1	8.45000644195732e-07
region_chr3_181793378_184051895	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	1.67500195700586e-06
region_chr3_181793378_184051895	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	1.48499909203555e-07
region_chr3_181793378_184051895	Astle_et_al_2016_White_blood_cell_count	2	9.69700844143509e-08
region_chr3_181793378_184051895	UKB_20022_Birth_weight	1	8.76534827036575e-08
region_chr3_181793378_184051895	UKB_21001_Body_mass_index_BMI	1	3.56249713690924e-07
region_chr3_181793378_184051895	UKB_23099_Body_fat_percentage	2	1.37643536443693e-08
region_chr3_181793378_184051895	UKB_50_Standing_height	1	1.16196683651054e-07
region_chr3_184051895_185350467	UKB_50_Standing_height	1	2.00943900135228e-07
region_chr3_185350467_187172556	Astle_et_al_2016_Platelet_count	1	2.57928970582311e-09
region_chr3_185350467_187172556	GIANT_HEIGHT	1	4.54820079018408e-17
region_chr3_185350467_187172556	UKB_21001_Body_mass_index_BMI	1	9.49383430958807e-21
region_chr3_185350467_187172556	UKB_50_Standing_height	2	3.57090318478559e-23
region_chr3_187172556_189138425	GIANT_HEIGHT	2	2.69999668049747e-09
region_chr3_187172556_189138425	UKB_50_Standing_height	2	1.40202273711988e-14
region_chr3_190508818_192626025	GIANT_HEIGHT	3	2.61099185667064e-11
region_chr3_190508818_192626025	UKB_50_Standing_height	1	3.74412045359724e-08
region_chr3_19083652_20049856	UKB_20002_1065_self_reported_hypertension	1	3.46694669984761e-07
region_chr3_195065945_196244537	Astle_et_al_2016_Red_blood_cell_count	6	1.17059658796845e-30
region_chr3_196244537_197349116	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	9.34774856239407e-09
region_chr3_20049856_21602215	UKB_20002_1065_self_reported_hypertension	1	1.63456851926185e-07
region_chr3_22162752_23763374	UKB_50_Standing_height	1	4.67672075075755e-07
region_chr3_23763374_25420067	UKB_20016_Fluid_intelligence_score	2	2.05961214590533e-08
region_chr3_26836278_27799419	Astle_et_al_2016_Lymphocyte_counts	1	3.25909489907778e-11
region_chr3_26836278_27799419	BCAC_ER_negative_BreastCancer_EUR	2	2.83645192160761e-17
region_chr3_26836278_27799419	BCAC_Overall_BreastCancer_EUR	2	4.03407531609623e-21
region_chr3_26836278_27799419	UKB_20002_1065_self_reported_hypertension	2	1.82442978410478e-20
region_chr3_32310223_33214100	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	2	2.08850864834704e-08
region_chr3_35241966_36445350	UKB_20127_Neuroticism_score	1	3.20166005199077e-07
region_chr3_35241966_36445350	UKB_21001_Body_mass_index_BMI	1	1.24976564410398e-13
region_chr3_36445350_38314625	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	4	2.74843694376804e-08
region_chr3_36445350_38314625	pgc.scz2	2	1.96322529212773e-10
region_chr3_38314625_40179807	Astle_et_al_2016_Monocyte_count	1	6.7432176481118e-11
region_chr3_41023037_42498510	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	2.37072954185977e-07
region_chr3_42498510_45123661	Astle_et_al_2016_Eosinophil_counts	4	2.50762658256964e-11
region_chr3_42498510_45123661	Astle_et_al_2016_Granulocyte_count	3	1.48248180653028e-09
region_chr3_42498510_45123661	Astle_et_al_2016_Monocyte_count	9	1.91692829827493e-73
region_chr3_42498510_45123661	Astle_et_al_2016_Myeloid_white_cell_count	5	1.36142185208976e-15
region_chr3_42498510_45123661	Astle_et_al_2016_Neutrophil_count	1	3.31531525135196e-08
region_chr3_42498510_45123661	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	1.39015571503597e-08
region_chr3_42498510_45123661	GIANT_HEIGHT	1	3.65339390385688e-07
region_chr3_42498510_45123661	UKB_21001_Body_mass_index_BMI	5	3.65195124050692e-09
region_chr3_45123661_46616010	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	1.14591358920446e-06
region_chr3_45123661_46616010	Astle_et_al_2016_Monocyte_count	12	8.71352656015705e-34
region_chr3_46616010_47685722	Astle_et_al_2016_Lymphocyte_counts	12	1.39266288126089e-50
region_chr3_46616010_47685722	Astle_et_al_2016_Monocyte_count	2	5.24830292202846e-15
region_chr3_46616010_47685722	Astle_et_al_2016_Myeloid_white_cell_count	7	7.46021647649849e-08
region_chr3_46616010_47685722	Astle_et_al_2016_Neutrophil_count	6	7.79157363599737e-08
region_chr3_46616010_47685722	Astle_et_al_2016_Reticulocyte_count	3	4.97516684304569e-16
region_chr3_46616010_47685722	GIANT_HEIGHT	2	1.83765378256643e-07
region_chr3_47685722_49279539	Astle_et_al_2016_Eosinophil_counts	14	2.11606289341328e-08
region_chr3_47685722_49279539	Astle_et_al_2016_Reticulocyte_count	33	7.93862505001754e-46
region_chr3_47685722_49279539	IBD.EUR.Crohns_Disease	2	3.8212759125311e-08
region_chr3_47685722_49279539	UKB_20002_1065_self_reported_hypertension	6	9.02125259754202e-08
region_chr3_47685722_49279539	UKB_21001_Body_mass_index_BMI	9	4.233071725867e-19
region_chr3_47685722_49279539	UKB_23099_Body_fat_percentage	6	1.06850841459495e-13
region_chr3_49279539_51797999	Astle_et_al_2016_Reticulocyte_count	39	3.61420858456299e-135
region_chr3_49279539_51797999	GIANT_HEIGHT	12	7.61613166151299e-16
region_chr3_49279539_51797999	IBD.EUR.Inflammatory_Bowel_Disease	22	1.92384656967427e-20
region_chr3_49279539_51797999	IBD.EUR.Ulcerative_Colitis	14	1.25146735506977e-13
region_chr3_49279539_51797999	UKB_1180_Morning_or_evening_person_chronotype	4	4.05424449765977e-09
region_chr3_49279539_51797999	UKB_1200_Sleeplessness_or_insomnia	7	5.10553056085309e-09
region_chr3_49279539_51797999	UKB_20127_Neuroticism_score	11	3.40507149610102e-09
region_chr3_49279539_51797999	UKB_21001_Body_mass_index_BMI	37	1.04387240233248e-38
region_chr3_49279539_51797999	UKB_50_Standing_height	17	8.39414195027627e-31
region_chr3_49279539_51797999	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	1.53778783540733e-06
region_chr3_51797999_54047363	Astle_et_al_2016_Red_blood_cell_count	4	1.56696586851755e-07
region_chr3_51797999_54047363	Astle_et_al_2016_Reticulocyte_count	25	3.27999729751609e-15
region_chr3_51797999_54047363	UKB_20002_1065_self_reported_hypertension	1	3.32071200699316e-09
region_chr3_51797999_54047363	UKB_20002_1466_self_reported_gout	1	6.12981294549349e-07
region_chr3_51797999_54047363	UKB_50_Standing_height	24	1.53688265593697e-49
region_chr3_55314832_56399879	GIANT_HEIGHT	1	6.70515998628814e-08
region_chr3_56399879_58171792	Astle_et_al_2016_Red_blood_cell_count	2	7.87830727264179e-13
region_chr3_56399879_58171792	Astle_et_al_2016_Reticulocyte_count	1	4.02478889204653e-08
region_chr3_56399879_58171792	GIANT_HEIGHT	7	6.53709321684878e-21
region_chr3_56399879_58171792	UKB_50_Standing_height	11	2.86876828800934e-29
region_chr3_58171792_60287177	UKB_20002_1473_self_reported_high_cholesterol	1	1.09410634676625e-06
region_chr3_58171792_60287177	UKB_21001_Body_mass_index_BMI	1	4.37647310963e-09
region_chr3_58171792_60287177	UKB_50_Standing_height	1	2.79241523737242e-07
region_chr3_63683610_65287863	Astle_et_al_2016_Granulocyte_count	1	3.58831943027918e-10
region_chr3_63683610_65287863	Astle_et_al_2016_Myeloid_white_cell_count	1	1.48539203829138e-09
region_chr3_63683610_65287863	Astle_et_al_2016_Sum_basophil_neutrophil_counts	2	1.23717276906247e-10
region_chr3_63683610_65287863	UKB_20127_Neuroticism_score	1	3.56703413625252e-07
region_chr3_63683610_65287863	pgc.scz2	1	2.0832011901705e-06
region_chr3_70399877_72480178	Astle_et_al_2016_Monocyte_count	3	2.90226698254319e-08
region_chr3_70399877_72480178	Astle_et_al_2016_Platelet_count	1	2.28419832560221e-11
region_chr3_70399877_72480178	GIANT_HEIGHT	1	1.18049392616941e-19
region_chr3_70399877_72480178	UKB_50_Standing_height	1	4.75459980886669e-52
region_chr3_84318328_85533081	UKB_21001_Body_mass_index_BMI	1	5.74277778286497e-12
region_chr3_8606875_9501499	UKB_21001_Body_mass_index_BMI	1	8.77248992763731e-07
region_chr3_8606875_9501499	UKB_50_Standing_height	1	1.33736986388079e-09
region_chr3_98497106_99654918	Astle_et_al_2016_Monocyte_count	1	1.05420299133975e-07
region_chr3_98497106_99654918	GIANT_HEIGHT	4	2.02585163866106e-09
region_chr3_99654918_100873373	UKB_50_Standing_height	3	5.85920501351359e-07
region_chr4_102300199_104384137	Astle_et_al_2016_Lymphocyte_counts	5	1.72101005404848e-26
region_chr4_102300199_104384137	Astle_et_al_2016_Reticulocyte_count	1	2.97927963652594e-07
region_chr4_102300199_104384137	GIANT_HEIGHT	1	7.74603779779028e-07
region_chr4_102300199_104384137	UKB_23099_Body_fat_percentage	1	5.58984909125482e-16
region_chr4_102300199_104384137	UKB_50_Standing_height	1	2.02797926005622e-09
region_chr4_104384137_106580148	Astle_et_al_2016_Granulocyte_count	2	2.34698145381092e-09
region_chr4_104384137_106580148	Astle_et_al_2016_Lymphocyte_counts	2	5.81158597347453e-13
region_chr4_104384137_106580148	Astle_et_al_2016_Myeloid_white_cell_count	2	3.62145189931649e-09
region_chr4_104384137_106580148	Astle_et_al_2016_Neutrophil_count	2	2.61660937914602e-09
region_chr4_104384137_106580148	Astle_et_al_2016_Sum_basophil_neutrophil_counts	2	2.65657902713371e-09
region_chr4_104384137_106580148	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	2	2.67550000760149e-09
region_chr4_104384137_106580148	GIANT_HEIGHT	1	1.4035144124758e-16
region_chr4_104384137_106580148	SSGAC_Education_Years_Pooled	2	7.25780955970817e-09
region_chr4_104384137_106580148	UKB_20016_Fluid_intelligence_score	3	3.44935946555136e-12
region_chr4_104384137_106580148	UKB_20022_Birth_weight	2	3.07330993475983e-10
region_chr4_104384137_106580148	UKB_50_Standing_height	4	9.44248360486454e-51
region_chr4_107894192_110335411	Astle_et_al_2016_Lymphocyte_counts	1	2.56617601528273e-07
region_chr4_107894192_110335411	Astle_et_al_2016_Monocyte_count	1	9.33483210742147e-07
region_chr4_112948946_114745090	UKB_50_Standing_height	1	2.22505937603411e-08
region_chr4_119471529_121736832	Astle_et_al_2016_Platelet_count	1	1.11277935592961e-06
region_chr4_121736832_123365326	Astle_et_al_2016_Eosinophil_counts	1	1.3519153714745e-07
region_chr4_121736832_123365326	Astle_et_al_2016_Red_blood_cell_count	3	1.46842222012699e-08
region_chr4_121736832_123365326	IBD.EUR.Inflammatory_Bowel_Disease	1	6.02602800432098e-07
region_chr4_121736832_123365326	UKB_20002_1111_self_reported_asthma	2	8.9781489125135e-14
region_chr4_121736832_123365326	UKB_50_Standing_height	7	1.31755803732762e-16
region_chr4_121736832_123365326	UKB_6152_8_diagnosed_by_doctor_Asthma	2	3.82486882821437e-14
region_chr4_133707279_135645252	UKB_50_Standing_height	1	1.41334313919724e-06
region_chr4_135645252_137620817	UKB_1180_Morning_or_evening_person_chronotype	1	1.60133001592427e-09
region_chr4_135645252_137620817	UKB_21001_Body_mass_index_BMI	1	2.91270521265214e-11
region_chr4_135645252_137620817	UKB_23099_Body_fat_percentage	1	1.01690313340242e-08
region_chr4_142522112_145257035	Astle_et_al_2016_High_light_scatter_reticulocyte_count	6	3.5566352930173e-52
region_chr4_142522112_145257035	Astle_et_al_2016_Monocyte_count	4	2.29799782469687e-10
region_chr4_142522112_145257035	Astle_et_al_2016_Platelet_count	1	3.04599699994467e-08
region_chr4_142522112_145257035	Astle_et_al_2016_Reticulocyte_count	5	4.69537172522642e-39
region_chr4_142522112_145257035	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	3.2909996684497e-08
region_chr4_142522112_145257035	GIANT_HEIGHT	5	1.77508236405139e-86
region_chr4_142522112_145257035	UKB_20022_Birth_weight	1	7.09816623148305e-15
region_chr4_142522112_145257035	UKB_21001_Body_mass_index_BMI	1	6.35201901002076e-08
