region	phenotype	count	best_pvalue
region_chr11_46984586_49844498	UKB_20002_1065_self_reported_hypertension	1343	7.87751859145703e-20
region_chr13_78234678_80011541	UKB_23099_Body_fat_percentage	4	9.72056495069371e-12
region_chr19_15537799_16263605	Astle_et_al_2016_Platelet_count	74	3.879e-61
region_chr1_7187275_9305140	IBD.EUR.Crohns_Disease	11	8.355e-10
region_chr1_9305140_10746927	BCAC_Overall_BreastCancer_EUR	1	5.51972585286169e-09
region_chr5_76503041_78327508	UKB_50_Standing_height	216	2.11113864487597e-22
region_chr10_94461486_96062600	GIANT_HEIGHT	11	1e-11
region_chr12_52645220_54385039	UKB_20002_1065_self_reported_hypertension	35	8.36678500390261e-13
region_chr13_38304026_40495126	Astle_et_al_2016_Eosinophil_counts	64	1.323e-11
region_chr2_23118512_24464049	Astle_et_al_2016_Lymphocyte_counts	628	8.623e-40
region_chr2_232685293_234242343	Astle_et_al_2016_Sum_eosinophil_basophil_counts	12	2.105e-13
region_chr5_173251324_174215868	Astle_et_al_2016_Neutrophil_count	62	1.375e-24
region_chr6_163962489_165173375	Astle_et_al_2016_Red_blood_cell_count	50	1.184e-14
region_chr6_30830391_31603441	Astle_et_al_2016_Red_blood_cell_count	1483	1.33e-26
region_chr6_6784974_7808703	Astle_et_al_2016_Monocyte_count	20	5.408e-12
region_chr6_9019793_10540084	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	694	3.22672628684381e-74
region_chr17_2025437_3799018	Astle_et_al_2016_Lymphocyte_counts	66	1.51e-17
region_chr19_32255614_33772047	Astle_et_al_2016_Red_blood_cell_count	57	4.639e-51
region_chr5_121116471_123221211	UKB_20002_1065_self_reported_hypertension	15	1.54238978204967e-11
region_chr6_30830391_31603441	UKB_20002_1453_self_reported_psoriasis	6616	0
region_chr17_29007226_31459473	UKB_20022_Birth_weight	9	2.11719811759314e-09
region_chr1_247181216_248945267	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	18	2.916e-19
region_chr1_9305140_10746927	UKB_20002_1065_self_reported_hypertension	24	3.67777357983762e-30
region_chr2_53281314_54458089	Jones_et_al_2016_Chronotype	22	1.79999742727306e-10
region_chr3_128476018_130525891	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	1	2.25712e-36
region_chr3_51797999_54047363	UKB_20002_1065_self_reported_hypertension	20	2.45513267562681e-16
region_chr7_25869935_28320690	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	71	2.20695286394677e-17
region_chr7_933116_1313431	Astle_et_al_2016_Red_blood_cell_count	13	6.285e-16
region_chr10_102620653_104935290	GIANT_HEIGHT	101	9.8e-17
region_chr12_119316305_121569746	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	12	2.6247173142365e-10
region_chr17_74676064_76379479	UKB_50_Standing_height	105	7.48524832426224e-16
region_chr1_204711940_206268085	UKB_50_Standing_height	78	2.45750824828656e-19
region_chr1_91420760_93070902	GIANT_HEIGHT	344	4.1e-14
region_chr2_120546207_122545330	UKB_50_Standing_height	61	9.84534175830635e-24
region_chr3_35241966_36445350	UKB_20127_Neuroticism_score	4	2.0450052176049e-10
region_chr6_29770194_30830391	UKB_20002_1111_self_reported_asthma	377	8.25944137413772e-17
region_chr6_42070983_43788432	Astle_et_al_2016_Eosinophil_counts	2	1.243e-10
region_chr7_91032469_92864438	GIANT_HEIGHT	272	3.8e-88
region_chr8_10605687_11421489	UKB_20127_Neuroticism_score	889	1.22595604172239e-20
region_chr10_18248338_19427949	UKB_20002_1065_self_reported_hypertension	67	1.95613128129453e-19
region_chr10_58530227_60131651	UKB_20002_1466_self_reported_gout	11	6.55356195942001e-13
region_chr14_102545765_104535386	Astle_et_al_2016_Reticulocyte_count	23	7.223e-11
region_chr14_102545765_104535386	pgc.scz2	240	2.3e-13
region_chr17_21387045_29007226	Astle_et_al_2016_Reticulocyte_count	12	1.75500216125001e-10
region_chr21_31296327_33004691	UKB_20002_1065_self_reported_hypertension	1	1.31009021874003e-11
region_chr2_237852338_239030947	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	182	1.3497677198737e-52
region_chr4_67989047_70183435	UKB_20002_1473_self_reported_high_cholesterol	13	9.23003562097388e-10
region_chr5_173251324_174215868	GIANT_HEIGHT	156	1.22278210444031e-21
region_chr6_13209156_14802693	IBD.EUR.Inflammatory_Bowel_Disease	5	2.536e-09
region_chr6_28949831_29770194	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	415	1.1073e-43
region_chr1_3666172_4320751	Astle_et_al_2016_High_light_scatter_reticulocyte_count	189	1.026e-49
region_chr7_44724229_45913323	Astle_et_al_2016_Platelet_count	94	7.586e-23
region_chr10_4530082_5941799	GIANT_HEIGHT	65	1.5e-15
region_chr16_84412277_85115079	Astle_et_al_2016_High_light_scatter_reticulocyte_count	24	1.213e-09
region_chr1_212668988_214404923	Astle_et_al_2016_Red_blood_cell_count	30	1.323e-16
region_chr1_226623159_229020501	UKB_20002_1065_self_reported_hypertension	1	5.78773473614068e-10
region_chr2_109814855_113164279	Astle_et_al_2016_Red_blood_cell_count	281	4.054e-50
region_chr3_10977979_13029299	GIANT_HEIGHT	61	1.4e-12
region_chr8_118673218_120189461	UKB_50_Standing_height	616	2.76622824562595e-27
region_chr14_24435917_25666480	Astle_et_al_2016_Eosinophil_counts	4	2.289e-09
region_chr5_159398690_160546937	UKB_20002_1453_self_reported_psoriasis	76	9.21427778666213e-29
region_chr6_86359782_88112422	Astle_et_al_2016_Neutrophil_count	464	5.108e-17
region_chr8_65576855_68950822	Astle_et_al_2016_Monocyte_count	16	2.02e-12
region_chr10_44234627_46978910	Astle_et_al_2016_High_light_scatter_reticulocyte_count	879	9.172e-45
region_chr13_26710225_28683414	UKB_50_Standing_height	1	2.15418717574234e-09
region_chr15_62923023_64812469	Astle_et_al_2016_White_blood_cell_count	45	2.431e-11
region_chr17_38653091_40721152	Astle_et_al_2016_Red_blood_cell_count	283	1.965e-14
region_chr1_154797927_156366342	UKB_20022_Birth_weight	20	1.76894424968756e-16
region_chr1_204711940_206268085	Astle_et_al_2016_Red_blood_cell_count	63	2.193e-12
region_chr3_10977979_13029299	UKB_20002_1473_self_reported_high_cholesterol	12	1.47356170962263e-11
region_chr6_29770194_30830391	UKB_6152_8_diagnosed_by_doctor_Asthma	389	1.46886124539007e-16
region_chr10_98908643_101189482	UKB_21001_Body_mass_index_BMI	5	5.14246461211551e-13
region_chr1_107867043_109761309	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	10	4.30799693728778e-11
region_chr2_60064865_62201909	Astle_et_al_2016_Red_blood_cell_count	243	5.843e-30
region_chr6_31603441_32714887	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	5003	1.18383444514068e-130
region_chr15_87826712_89932319	GIANT_HEIGHT	264	2.8e-44
region_chr15_87826712_89932319	UKB_50_Standing_height	471	2.09290905319501e-101
region_chr6_100182270_102188897	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	6	1.34323418464132e-09
region_chr6_32714887_33268720	Astle_et_al_2016_Sum_eosinophil_basophil_counts	911	5.71699489114219e-43
region_chr8_11421489_13634266	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	82	4.876e-12
region_chr13_56980083_57836492	SSGAC_Education_Years_Pooled	71	4.989e-17
region_chr16_71020125_72901251	UKB_21001_Body_mass_index_BMI	6	6.99345085582864e-10
region_chr1_55947444_56556055	UKB_50_Standing_height	132	8.37644336677119e-14
region_chr2_43082452_44086664	UKB_20002_1065_self_reported_hypertension	8	3.46660162018022e-10
region_chr2_65706310_66999034	CNCR_Insomnia_all	7	2.13932e-18
region_chr3_49279539_51797999	Astle_et_al_2016_High_light_scatter_reticulocyte_count	939	8.09999999999999e-164
region_chr4_12321410_14270377	UKB_50_Standing_height	498	1.85075088446615e-31
region_chr5_130183332_132803957	UKB_20002_1111_self_reported_asthma	572	1.76438570775693e-25
region_chr6_17386174_19207256	UKB_50_Standing_height	6	6.44326135299018e-10
region_chr11_46984586_49844498	UKB_21001_Body_mass_index_BMI	402	3.33782499994717e-28
region_chr16_81738931_82714123	UKB_50_Standing_height	91	1.1914867631367e-19
region_chr2_44086664_46255495	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	3.302e-09
region_chr4_133707279_135645252	UKB_20022_Birth_weight	7	5.92074958037037e-13
region_chr4_173342981_175649565	BCAC_ER_negative_BreastCancer_EUR	101	5.25394839273514e-15
region_chr5_157201689_159398690	Astle_et_al_2016_Lymphocyte_counts	41	2.289e-13
region_chr9_6557589_7154923	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	2	3.99612586543881e-09
region_chr13_31727678_33202766	UKB_23099_Body_fat_percentage	1	3.46030597219979e-09
region_chr19_3019662_4348970	UKB_23099_Body_fat_percentage	49	2.5827139920986e-14
region_chr3_141620255_143445786	UKB_50_Standing_height	23	9.69622294067942e-15
region_chr5_132803957_135441711	IBD.EUR.Inflammatory_Bowel_Disease	3	2.078e-09
region_chr7_25869935_28320690	Astle_et_al_2016_Granulocyte_count	62	6.17503152455805e-49
region_chr8_6285276_7295557	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	3.676e-09
region_chr10_44234627_46978910	Astle_et_al_2016_Red_blood_cell_count	391	7.542e-38
region_chr11_49844498_54927998	UKB_50_Standing_height	123	5.78852625328491e-11
region_chr15_40885316_42484201	UKB_20002_1065_self_reported_hypertension	111	8.8107563684944e-12
region_chr2_170369735_172274177	GIANT_HEIGHT	48	1.2e-12
region_chr2_197213386_198446401	UKB_23099_Body_fat_percentage	20	2.10367232276169e-10
region_chr2_224975287_227255126	Astle_et_al_2016_Lymphocyte_counts	10	3.89999721106262e-10
region_chr2_58070180_60064865	UKB_50_Standing_height	59	2.49544613532395e-11
region_chr6_28949831_29770194	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	18	1.04888060128631e-11
region_chr6_43788432_45438826	Astle_et_al_2016_Reticulocyte_count	5	2.524e-13
region_chr15_68725660_69841002	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	123	5.03921252724663e-34
region_chr17_21387045_29007226	UKB_50_Standing_height	1	9.28626314617032e-10
region_chr1_201620847_203365606	UKB_21001_Body_mass_index_BMI	88	1.63316592786965e-28
region_chr3_184051895_185350467	UKB_50_Standing_height	3	1.98508737493812e-10
region_chr6_30830391_31603441	UKB_20002_1452_self_reported_eczema_or_dermatitis	112	8.02705404430471e-14
region_chr9_136047132_136605890	IBD.EUR.Ulcerative_Colitis	44	2.894e-13
region_chr13_112918174_114344378	Astle_et_al_2016_Lymphocyte_counts	61	4.249e-14
region_chr14_34377045_35390387	Astle_et_al_2016_High_light_scatter_reticulocyte_count	53	1.771e-18
region_chr15_78223711_80568637	Astle_et_al_2016_Reticulocyte_count	190	9.213e-20
region_chr1_170588635_173128768	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	284	4.49839070857959e-14
region_chr20_44051536_46210417	Astle_et_al_2016_Myeloid_white_cell_count	1	6.718e-10
region_chr22_27438791_29255810	Astle_et_al_2016_Lymphocyte_counts	1	4.924e-09
region_chr5_157201689_159398690	IBD.EUR.Inflammatory_Bowel_Disease	54	6.585e-21
region_chr5_81185652_82729829	BCAC_Overall_BreastCancer_EUR	21	1.68059229299664e-09
region_chr12_95627009_96715061	BCAC_ER_negative_BreastCancer_EUR	7	1.47214495081364e-14
region_chr18_54027805_57546606	pgc.scz2	71	9.091e-13
region_chr3_168863172_171247120	UKB_21001_Body_mass_index_BMI	41	4.34232388851969e-13
region_chr4_27964246_29760586	UKB_21001_Body_mass_index_BMI	7	1.05160109155498e-09
region_chr5_160546937_162055127	UKB_21001_Body_mass_index_BMI	1	1.0154224087216e-09
region_chr10_60899921_61581937	UKB_20002_1065_self_reported_hypertension	2	2.05640140235299e-12
region_chr13_44327273_45921079	Astle_et_al_2016_High_light_scatter_reticulocyte_count	23	3.395e-10
region_chr1_107867043_109761309	MAGNETIC_LDL.C	19	6.81e-26
region_chr1_11717784_12719464	UKB_20002_1065_self_reported_hypertension	293	2.14991396120287e-28
region_chr2_55976210_57201965	UKB_21001_Body_mass_index_BMI	67	3.73440003550535e-10
region_chr3_185350467_187172556	UKB_50_Standing_height	89	1.08676991580806e-67
region_chr12_94120791_95627009	Astle_et_al_2016_Reticulocyte_count	39	2.405e-15
region_chr1_70906787_71218722	UKB_1160_Sleep_duration	8	2.34942711138301e-09
region_chr2_143761915_145688002	UKB_21001_Body_mass_index_BMI	9	2.7141811760583e-09
region_chr4_121736832_123365326	UKB_50_Standing_height	310	6.62765420717016e-16
region_chr4_154134974_156563945	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	41	1.35342568333216e-18
region_chr5_137040361_139885487	UKB_50_Standing_height	151	1.58105451760678e-21
region_chr6_117351809_118641952	UKB_20002_1065_self_reported_hypertension	14	6.43678471776892e-10
region_chr6_26791023_28050041	UKB_20002_1464_self_reported_rheumatoid_arthritis	1	5.23577321837412e-09
region_chr6_89263333_91133478	Astle_et_al_2016_Lymphocyte_counts	94	3.56299918582688e-13
region_chr7_2022763_2732593	UKB_20022_Birth_weight	45	1.114877351344e-13
region_chr9_136047132_136605890	IBD.EUR.Crohns_Disease	147	4.37e-20
region_chr11_112588765_114387006	pgc.scz2	3	4.091e-10
region_chr18_42312683_45342141	UKB_50_Standing_height	12	6.8877711965802e-10
region_chr19_44239955_45599439	Astle_et_al_2016_Reticulocyte_count	5	8.878e-18
region_chr7_134622844_135906335	Astle_et_al_2016_High_light_scatter_reticulocyte_count	65	7.519e-33
region_chr7_49172682_51607626	UKB_50_Standing_height	67	1.97748812077551e-15
region_chr1_16571235_18336405	UKB_50_Standing_height	331	6.81161006531281e-63
region_chr1_203365606_204711940	BCAC_ER_positive_BreastCancer_EUR	73	2.7485959971007e-12
region_chr6_1452127_2458702	UKB_50_Standing_height	105	3.82697366390549e-16
region_chr6_93731457_96645635	UKB_20002_1065_self_reported_hypertension	1	5.06960839930591e-09
region_chr12_121569746_124493434	UKB_23099_Body_fat_percentage	481	1.42816606528035e-21
region_chr1_1961168_3666172	UKB_50_Standing_height	156	2.1960238506268e-16
region_chr1_241908300_243946197	UKB_50_Standing_height	50	1.31132215193705e-15
region_chr1_41509656_43292786	Astle_et_al_2016_Eosinophil_counts	40	9.82798928189795e-15
region_chr4_53011266_54563389	Astle_et_al_2016_Granulocyte_count	32	1.968e-16
region_chr5_149283061_151181737	UKB_20002_1453_self_reported_psoriasis	10	6.27537810897193e-18
region_chr7_91032469_92864438	Astle_et_al_2016_Myeloid_white_cell_count	63	3.009e-73
region_chr8_29470379_31276213	Astle_et_al_2016_Platelet_count	41	6.498e-10
region_chr10_5941799_7129522	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	75	2.93459746615418e-15
region_chr11_9065770_10930480	Astle_et_al_2016_Reticulocyte_count	26	1.24899963558802e-12
region_chr20_34225635_36332043	UKB_50_Standing_height	3017	2.36106572590157e-292
region_chr2_230978674_232685293	GIANT_HEIGHT	762	1.4e-31
region_chr3_187172556_189138425	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	91	1.90145820597887e-35
region_chr4_73726673_76209554	Astle_et_al_2016_Neutrophil_count	193	2.458e-86
region_chr11_28460046_30119810	UKB_21001_Body_mass_index_BMI	5	1.27476354290916e-09
region_chr14_24435917_25666480	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	25	4.792e-24
region_chr16_53348660_55869862	UKB_1180_Morning_or_evening_person_chronotype	107	6.28349484509712e-20
region_chr17_44979537_47798656	ENIGMA_Intracraneal_Volume	65	2.866e-09
region_chr1_22760390_23594100	UKB_50_Standing_height	187	3.76179835053032e-15
region_chr22_27438791_29255810	BCAC_ER_negative_BreastCancer_EUR	10	1.13816817631309e-13
region_chr2_163610128_164322330	UKB_20002_1065_self_reported_hypertension	4	3.24979309270179e-10
region_chr2_201953914_204934518	RA_OKADA_TRANS_ETHNIC	142	1.7e-22
region_chr4_99757203_102300199	UKB_21001_Body_mass_index_BMI	82	2.56217069775849e-30
region_chr6_108143176_109983044	UKB_23099_Body_fat_percentage	5	7.90032714164961e-10
region_chr6_28050041_28949831	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	432	3.59205365923123e-35
region_chr9_107932781_110015744	UKB_21001_Body_mass_index_BMI	1	1.94038652141109e-09
region_chr17_44979537_47798656	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	3008	1.48650337537124e-22
region_chr18_42312683_45342141	Astle_et_al_2016_Myeloid_white_cell_count	27	6.143e-10
region_chr1_159943258_162376931	Astle_et_al_2016_Sum_basophil_neutrophil_counts	41	5.07799244348938e-12
region_chr22_49430885_50804870	UKB_20022_Birth_weight	5	2.17890826850669e-09
region_chr5_159398690_160546937	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	20	1.67021115519134e-12
region_chr6_35487979_37604820	Astle_et_al_2016_Lymphocyte_counts	52	5.052e-14
region_chr8_139713400_141963553	Astle_et_al_2016_High_light_scatter_reticulocyte_count	12	4.839e-10
region_chr22_23370460_24588236	Astle_et_al_2016_Sum_eosinophil_basophil_counts	3	8.243e-11
region_chr5_78327508_80097321	GIANT_HEIGHT	2	4.6e-10
region_chr6_133923105_135903039	Astle_et_al_2016_Platelet_count	714	4.09e-181
region_chr10_96062600_98481545	UKB_21001_Body_mass_index_BMI	125	3.7903740191939e-19
region_chr15_59401917_60973637	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	39	3.68332666487009e-15
region_chr3_168863172_171247120	Astle_et_al_2016_Eosinophil_counts	45	1.948e-12
region_chr3_29100769_30676463	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	4	3.85734756095149e-12
region_chr8_127646866_129368893	UKB_50_Standing_height	172	1.69550300810516e-20
region_chr10_12544798_13279600	UKB_50_Standing_height	121	6.32747422405718e-33
region_chr10_26599755_29034307	UKB_50_Standing_height	367	7.31405567788542e-17
region_chr11_70855_1192365	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	76	2.96791e-11
region_chr19_35978393_37036131	UKB_50_Standing_height	203	2.5455268072461e-14
region_chr1_46433829_47536904	UKB_21001_Body_mass_index_BMI	42	1.86957912440429e-12
region_chr1_7187275_9305140	UKB_1180_Morning_or_evening_person_chronotype	74	2.68059505937992e-16
region_chr21_35152076_36498481	UKB_50_Standing_height	4	1.26015063345366e-10
region_chr3_140235755_141620255	UKB_50_Standing_height	316	1.05724962087117e-256
region_chr11_107973474_108566310	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	1.57599798043639e-09
region_chr11_128318642_130472680	GIANT_HEIGHT	23	2.70000149015655e-14
region_chr21_43086158_44757190	UKB_20002_1065_self_reported_hypertension	1	5.62966891790659e-09
region_chr22_27438791_29255810	Astle_et_al_2016_Reticulocyte_count	37	4.573e-11
region_chr22_42294812_43318194	Astle_et_al_2016_Red_blood_cell_count	76	2.979e-23
region_chr7_5814895_6534226	Astle_et_al_2016_Lymphocyte_counts	4	9.14999576024935e-11
region_chr14_67525600_70665240	Astle_et_al_2016_Neutrophil_count	17	8.026e-12
region_chr15_40885316_42484201	Astle_et_al_2016_Neutrophil_count	74	3.61900333580477e-17
region_chr2_217530757_219589829	Astle_et_al_2016_Red_blood_cell_count	471	1.169e-20
region_chr5_159398690_160546937	IBD.EUR.Inflammatory_Bowel_Disease	55	1.211e-17
region_chr6_29770194_30830391	UKB_20002_1261_self_reported_multiple_sclerosis	1046	1.72441907656839e-17
region_chr11_127446784_128318642	UKB_50_Standing_height	18	5.05608170897659e-14
region_chr17_43694719_44979537	Astle_et_al_2016_High_light_scatter_reticulocyte_count	13	2.275e-10
region_chr17_44979537_47798656	GIANT_HEIGHT	62	7.6e-27
region_chr20_39808119_40982216	Astle_et_al_2016_Monocyte_count	7	1.791e-12
region_chr4_181145654_182450122	UKB_20127_Neuroticism_score	2	2.41072277923677e-09
region_chr6_5791239_6784974	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	1.24e-09
region_chr11_1192365_3644251	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	4.3190061714178e-09
region_chr15_76106283_78223711	UKB_20127_Neuroticism_score	57	2.48541710391311e-10
region_chr19_16263605_18299052	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	10	3.89221203052606e-11
region_chr20_5497204_7103426	GIANT_HEIGHT	422	1.3e-48
region_chr6_30830391_31603441	UKB_20002_1065_self_reported_hypertension	4	3.96514442047235e-10
region_chr11_44672249_46984586	GIANT_HEIGHT	25	1.08305096977751e-15
region_chr13_26710225_28683414	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	34	4.227e-11
region_chr15_80568637_83591716	SSGAC_Education_Years_Pooled	1	1.549e-09
region_chr18_48413361_50204214	MAGNETIC_HDL.C	18	9.48e-12
region_chr1_22760390_23594100	Astle_et_al_2016_Sum_eosinophil_basophil_counts	17	1.569e-12
region_chr4_128075510_129670730	UKB_50_Standing_height	2	5.03777311578437e-09
region_chr7_2732593_4533797	UKB_23099_Body_fat_percentage	4	1.89544500977167e-09
region_chr9_87521331_89827251	Astle_et_al_2016_High_light_scatter_reticulocyte_count	47	2.812e-11
region_chr3_49279539_51797999	SSGAC_Education_Years_Pooled	483	4.58100121955143e-25
region_chr4_106580148_107894192	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	9.11674563038137e-10
region_chr11_1192365_3644251	GIANT_HEIGHT	34	5.3e-18
region_chr17_79302554_80863788	UKB_23099_Body_fat_percentage	17	1.21432913864392e-10
region_chr19_8282629_9127717	GIANT_HEIGHT	21	1.40000482275236e-18
region_chr3_135738064_137652241	UKB_50_Standing_height	723	1.62758861499963e-32
region_chr4_107894192_110335411	UKB_50_Standing_height	74	1.55281716857073e-15
region_chr5_173251324_174215868	Astle_et_al_2016_Monocyte_count	8	1.619e-11
region_chr16_5841579_6843550	UKB_1160_Sleep_duration	7	1.11362870011196e-10
region_chr1_112730684_114331223	Astle_et_al_2016_Myeloid_white_cell_count	2	5.529e-13
region_chr1_23594100_25190354	Astle_et_al_2016_Reticulocyte_count	1	9.477e-10
region_chr21_14578661_16680846	BCAC_Overall_BreastCancer_EUR	87	5.42076083809024e-14
region_chr4_99757203_102300199	pgc.scz2	7	9.56199469356414e-13
region_chr5_159398690_160546937	IBD.EUR.Ulcerative_Colitis	3	3.994e-11
region_chr7_134622844_135906335	Astle_et_al_2016_Reticulocyte_count	25	2.0120036705673e-21
region_chr12_44631_971165	UKB_50_Standing_height	100	4.03401789320472e-33
region_chr13_56980083_57836492	UKB_21001_Body_mass_index_BMI	101	1.18361226792835e-14
region_chr15_42484201_43905851	UKB_50_Standing_height	1	5.34669184620993e-09
region_chr22_40149793_42294812	pgc.scz2	4	9.728e-10
region_chr6_81219505_82417432	GIANT_HEIGHT	4	1.4e-11
region_chr7_4533797_5376601	UKB_50_Standing_height	36	2.77485563383939e-14
region_chr9_132423455_134176000	Astle_et_al_2016_Sum_eosinophil_basophil_counts	32	9.34e-13
region_chr9_89827251_91404921	Astle_et_al_2016_Eosinophil_counts	116	2.732e-14
region_chr11_100546438_101460390	Astle_et_al_2016_Lymphocyte_counts	20	1.638e-10
region_chr1_203365606_204711940	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	8	4.87989157533745e-21
region_chr2_23118512_24464049	Astle_et_al_2016_Reticulocyte_count	513	2.354e-32
region_chr2_235134906_236540389	SSGAC_Education_Years_Pooled	1	3.479e-09
region_chr2_24464049_26672117	Astle_et_al_2016_Reticulocyte_count	21	2.17700079956765e-09
region_chr6_108143176_109983044	Astle_et_al_2016_White_blood_cell_count	319	2.321e-16
region_chr8_7295557_9297184	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	116	2.035e-12
region_chr9_4884926_6557589	Astle_et_al_2016_Red_blood_cell_count	1	2.19999992545026e-13
region_chr11_59013076_62456299	Astle_et_al_2016_Sum_eosinophil_basophil_counts	36	4.08099842168677e-11
region_chr15_73336373_76106283	Astle_et_al_2016_Red_blood_cell_count	377	4.555e-20
region_chr18_37495287_38785526	SSGAC_Education_Years_Pooled	55	1.114e-11
region_chr20_39808119_40982216	MAGNETIC_IDL.TG	3	3.02000370691355e-09
region_chr2_232685293_234242343	Astle_et_al_2016_Eosinophil_counts	17	1.501e-14
region_chr6_33268720_35487979	Astle_et_al_2016_Sum_eosinophil_basophil_counts	212	1.466e-18
region_chr8_10605687_11421489	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	13	5.46394106163815e-10
region_chr12_37462915_38833367	UKB_1180_Morning_or_evening_person_chronotype	1767	1.05405108138356e-19
region_chr16_48974015_52001911	IBD.EUR.Inflammatory_Bowel_Disease	107	5.591e-24
region_chr1_235656136_237392328	Astle_et_al_2016_Monocyte_count	98	5.88299901125667e-49
region_chr21_27752907_29824708	UKB_50_Standing_height	102	3.4773077338549e-12
region_chr2_136285224_137940547	Astle_et_al_2016_Monocyte_count	1	8.00698779776017e-11
region_chr3_10977979_13029299	UKB_50_Standing_height	227	1.61172582705406e-16
region_chr5_54407214_56121522	GIANT_HEIGHT	483	1.7e-22
region_chr6_30830391_31603441	Astle_et_al_2016_Reticulocyte_count	2661	5.243e-46
region_chr7_44724229_45913323	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	138	2.677e-11
region_chr11_9065770_10930480	UKB_20002_1065_self_reported_hypertension	41	1.92088291567459e-10
region_chr18_45342141_46719283	Astle_et_al_2016_Myeloid_white_cell_count	9	4.472e-10
region_chr1_34334157_37083582	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	69	1.00999776035668e-38
region_chr2_224975287_227255126	Astle_et_al_2016_Monocyte_count	11	5.787e-13
region_chr3_113096852_114229016	GIANT_HEIGHT	23	4.50000405275519e-10
region_chr5_50867564_52838788	Astle_et_al_2016_Reticulocyte_count	348	6.12e-79
region_chr6_19207256_21683834	Astle_et_al_2016_Sum_basophil_neutrophil_counts	26	3.972e-11
region_chr9_82825886_84323281	GIANT_HEIGHT	101	3.1e-15
region_chr12_55272053_57155077	UKB_21001_Body_mass_index_BMI	43	4.48976234161414e-14
region_chr15_78223711_80568637	CARDIoGRAM_C4D_CAD_ADDITIVE	208	4.44e-16
region_chr17_43694719_44979537	Astle_et_al_2016_Eosinophil_counts	5	1.9e-10
region_chr19_32255614_33772047	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	4	8.69424638225179e-17
region_chr2_24464049_26672117	UKB_21001_Body_mass_index_BMI	730	3.0690449612617e-48
region_chr3_58171792_60287177	Astle_et_al_2016_Platelet_count	135	4.679e-15
region_chr4_138635357_140163477	UKB_23099_Body_fat_percentage	72	7.64655400472831e-12
region_chr6_35487979_37604820	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	5.1177799384104e-09
region_chr12_5212306_6310587	Astle_et_al_2016_Platelet_count	215	1.514e-36
region_chr16_10332175_11426305	UKB_20002_1452_self_reported_eczema_or_dermatitis	2	2.87332052687022e-11
region_chr16_88974757_90226404	Astle_et_al_2016_High_light_scatter_reticulocyte_count	139	4.452e-13
region_chr17_15115780_16509028	Astle_et_al_2016_White_blood_cell_count	139	3.511e-11
region_chr19_9127717_11173352	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	5.267e-09
region_chr8_10605687_11421489	Astle_et_al_2016_Sum_basophil_neutrophil_counts	285	3.21899431285808e-13
region_chr16_52001911_53348660	BCAC_ER_positive_BreastCancer_EUR	26	1.07493014130271e-12
region_chr2_164322330_166303760	UKB_21001_Body_mass_index_BMI	21	1.99262138639957e-09
