region	phenotype	count	best_pvalue
region_chr6_29770194_30830391	pgc.scz2	63	7.21182893428514e-22
region_chr6_31603441_32714887	Astle_et_al_2016_Platelet_count	234	1.07648644469818e-33
region_chr6_31603441_32714887	EAGLE_Eczema	8	1.97224434633291e-09
region_chr6_31603441_32714887	RA_OKADA_TRANS_ETHNIC	752	0
region_chr6_31603441_32714887	UKB_20002_1065_self_reported_hypertension	90	6.54231755608918e-17
region_chr6_32714887_33268720	Astle_et_al_2016_High_light_scatter_reticulocyte_count	16	1.55700665635497e-20
region_chr6_32714887_33268720	UKB_20002_1222_self_reported_type_1_diabetes	154	1.07380801917852e-31
region_chr6_32714887_33268720	UKB_50_Standing_height	134	1.03448302718022e-28
region_chr6_33268720_35487979	Astle_et_al_2016_Myeloid_white_cell_count	6	2.8171554934256e-12
region_chr6_33268720_35487979	UKB_21001_Body_mass_index_BMI	137	4.86845993056328e-34
region_chr6_35487979_37604820	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	4.94865680127813e-09
region_chr6_47344162_48423389	UKB_50_Standing_height	38	5.16347890305819e-19
region_chr6_50418432_52345678	UKB_21001_Body_mass_index_BMI	3	5.9446221097722e-12
region_chr6_7808703_9019793	GIANT_HEIGHT	1	2.23264912700046e-09
region_chr6_7808703_9019793	UKB_50_Standing_height	2	1.37026737499917e-09
region_chr6_78248011_79981453	UKB_50_Standing_height	14	2.49500745238225e-13
region_chr7_101555972_103557063	UKB_21001_Body_mass_index_BMI	1	5.80246859088199e-08
region_chr7_104519078_106042459	pgc.scz2	1	1.76616990910387e-07
region_chr7_114072332_117140124	Astle_et_al_2016_High_light_scatter_reticulocyte_count	3	1.21316285969292e-15
region_chr7_127229167_129138332	UKB_20022_Birth_weight	18	7.9704094475481e-11
region_chr7_1313431_2022763	UKB_50_Standing_height	2	5.96471838364421e-08
region_chr7_139059933_140233377	UKB_50_Standing_height	3	1.68213544013383e-11
region_chr7_150143569_151014417	Astle_et_al_2016_Lymphocyte_counts	1	2.30526045430111e-08
region_chr7_150143569_151014417	UKB_21001_Body_mass_index_BMI	3	7.08973464778046e-11
region_chr7_16862445_19441924	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	1.95450666589553e-14
region_chr7_20085285_22468010	Astle_et_al_2016_Sum_eosinophil_basophil_counts	8	2.84823541466426e-43
region_chr7_20085285_22468010	UKB_6152_8_diagnosed_by_doctor_Asthma	5	1.08402798685299e-09
region_chr7_2022763_2732593	Astle_et_al_2016_Platelet_count	21	2.89783879004327e-16
region_chr7_2022763_2732593	UKB_20002_1065_self_reported_hypertension	5	9.48352679859047e-11
region_chr7_2022763_2732593	UKB_50_Standing_height	46	5.01706132602163e-127
region_chr7_2022763_2732593	pgc.scz2	1	8.99714644896768e-09
region_chr7_25869935_28320690	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	5.77135221527191e-08
region_chr7_2732593_4533797	UKB_50_Standing_height	1	1.12978535235207e-11
region_chr7_39823071_41962213	Astle_et_al_2016_Lymphocyte_counts	3	8.03881558178287e-10
region_chr7_43119475_44724229	Astle_et_al_2016_Granulocyte_count	1	1.15495290780452e-07
region_chr7_43119475_44724229	Astle_et_al_2016_Red_blood_cell_count	2	1.82026471615226e-08
region_chr7_55623891_57314931	GIANT_HEIGHT	81	1.05632706910164e-12
region_chr7_72409900_73920272	Astle_et_al_2016_Platelet_count	4	6.79710771413819e-09
region_chr8_100608730_103111078	Astle_et_al_2016_Sum_basophil_neutrophil_counts	6	4.5793377231276e-09
region_chr8_100608730_103111078	UKB_20002_1065_self_reported_hypertension	1	2.59006613266121e-10
region_chr8_10605687_11421489	Astle_et_al_2016_Monocyte_count	1	1.34296302200132e-08
region_chr8_10605687_11421489	UKB_20002_1065_self_reported_hypertension	25	5.07830334526648e-12
region_chr8_11421489_13634266	Astle_et_al_2016_High_light_scatter_reticulocyte_count	6	2.02488605080858e-08
region_chr8_11421489_13634266	RA_OKADA_TRANS_ETHNIC	3	1.38898325987134e-09
region_chr8_139713400_141963553	Astle_et_al_2016_Granulocyte_count	2	3.28171377533952e-14
region_chr8_143155464_145078481	MAGNETIC_LDL.C	21	4.90818859099425e-08
region_chr8_143155464_145078481	UKB_50_Standing_height	231	2.51988042288482e-42
region_chr8_19635329_20203345	MAGNETIC_HDL.C	5	6.07998812773951e-16
region_chr8_21804225_23039544	UKB_21001_Body_mass_index_BMI	2	6.68774301015866e-09
region_chr8_23039544_24817205	Astle_et_al_2016_Sum_basophil_neutrophil_counts	6	1.69924908479652e-09
region_chr8_33119700_35459714	UKB_21001_Body_mass_index_BMI	2	1.91363633810088e-08
region_chr8_37521871_39081287	Astle_et_al_2016_Lymphocyte_counts	1	1.64764025665947e-07
region_chr8_41863936_42918680	Astle_et_al_2016_Red_blood_cell_count	63	2.8256193465936e-12
region_chr8_45929693_49169911	Astle_et_al_2016_Red_blood_cell_count	33	2.87636744375789e-12
region_chr8_55033021_56043824	Astle_et_al_2016_White_blood_cell_count	1	4.33070635138944e-08
region_chr8_7295557_9297184	Astle_et_al_2016_Neutrophil_count	19	2.33360397740608e-12
region_chr8_7295557_9297184	UKB_21001_Body_mass_index_BMI	40	2.87977391492043e-15
region_chr8_7295557_9297184	UKB_50_Standing_height	17	3.06412775825194e-11
region_chr9_104819468_106536473	UKB_50_Standing_height	1	5.89402039985729e-20
region_chr9_119498019_122109043	GIANT_HEIGHT	2	3.04030122075611e-08
region_chr9_119498019_122109043	UKB_20022_Birth_weight	2	3.3324222793857e-09
region_chr9_119498019_122109043	UKB_50_Standing_height	35	1.4343347727537e-15
region_chr9_122109043_124209608	UKB_20022_Birth_weight	6	2.85369862257978e-12
region_chr9_132423455_134176000	Astle_et_al_2016_Monocyte_count	28	1.91046363951864e-17
region_chr9_132423455_134176000	Astle_et_al_2016_Platelet_count	47	8.21604034383594e-23
region_chr9_132423455_134176000	UKB_20002_1473_self_reported_high_cholesterol	5	8.76469852276044e-14
region_chr9_132423455_134176000	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	33	1.43392826519725e-36
region_chr9_136047132_136605890	Astle_et_al_2016_Granulocyte_count	51	7.31402321172143e-17
region_chr9_136047132_136605890	UKB_20022_Birth_weight	4	7.91251835887239e-10
region_chr9_136605890_138254346	Astle_et_al_2016_Neutrophil_count	4	1.28718283251275e-09
region_chr9_16659657_18661053	GIANT_HEIGHT	1	7.03912300191979e-08
region_chr9_1916877_3190064	Astle_et_al_2016_Myeloid_white_cell_count	1	5.4855726002284e-16
region_chr9_1916877_3190064	Astle_et_al_2016_Neutrophil_count	1	5.69372135712735e-14
region_chr9_32019370_33578336	Astle_et_al_2016_Red_blood_cell_count	8	1.40655258014272e-09
region_chr9_89827251_91404921	Astle_et_al_2016_Eosinophil_counts	2	3.20722242989975e-12
region_chr9_89827251_91404921	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	1.10649544436421e-10
region_chr9_96159758_98830577	GIANT_HEIGHT	30	1.56864018547351e-30
region_chr9_96159758_98830577	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	59	1.46358706920523e-49
region_chr9_98830577_101862155	UKB_50_Standing_height	1	1.07526678236557e-09
region_chr10_101189482_102620653	Astle_et_al_2016_White_blood_cell_count	4	1.10746764710144e-08
region_chr10_101189482_102620653	UKB_21001_Body_mass_index_BMI	2	3.43668577068799e-08
region_chr10_101189482_102620653	pgc.scz2	3	3.89883368920624e-18
region_chr10_102620653_104935290	Astle_et_al_2016_Monocyte_count	7	2.59887630281657e-10
region_chr10_113568673_114661647	Astle_et_al_2016_Lymphocyte_counts	2	2.68467954670797e-09
region_chr10_114661647_117764423	UKB_21001_Body_mass_index_BMI	13	1.99378368867353e-10
region_chr10_118831841_120647811	GIANT_HEIGHT	1	1.16278509202565e-08
region_chr10_122141030_124109830	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	5	3.54242185093941e-09
region_chr10_130781981_132522825	UKB_21001_Body_mass_index_BMI	19	2.37380553646061e-10
region_chr10_22886203_25289667	Astle_et_al_2016_Neutrophil_count	7	4.24173479124199e-32
region_chr10_41867628_43399323	CARDIoGRAM_C4D_CAD_ADDITIVE	1	5.87132452914737e-08
region_chr10_44234627_46978910	Astle_et_al_2016_Lymphocyte_counts	1	1.38954852553176e-07
region_chr10_44234627_46978910	Astle_et_al_2016_Reticulocyte_count	7	5.78633619292433e-10
region_chr10_5941799_7129522	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	3	2.54573702617504e-10
region_chr10_68140391_68436234	UKB_50_Standing_height	141	3.98413151294678e-32
region_chr10_94461486_96062600	UKB_50_Standing_height	4	5.33189513164467e-15
region_chr11_100546438_101460390	Astle_et_al_2016_High_light_scatter_reticulocyte_count	10	1.78263748461866e-16
region_chr11_117876395_119344766	UKB_20002_1111_self_reported_asthma	1	3.41706341988916e-08
region_chr11_1192365_3644251	IBD.EUR.Ulcerative_Colitis	1	9.18283115402016e-08
region_chr11_119344766_120896097	UKB_50_Standing_height	2	1.61666795204483e-08
region_chr11_128318642_130472680	UKB_23099_Body_fat_percentage	1	1.33103381051677e-07
region_chr11_130472680_131204717	pgc.scz2	57	1.69398387399552e-14
region_chr11_26998914_28460046	UKB_23099_Body_fat_percentage	4	1.87245356593089e-19
region_chr11_46984586_49844498	Astle_et_al_2016_Platelet_count	104	2.62050236727239e-17
region_chr11_46984586_49844498	Astle_et_al_2016_Sum_basophil_neutrophil_counts	16	6.36506522868872e-10
region_chr11_46984586_49844498	UKB_20127_Neuroticism_score	59	5.63623368513736e-12
region_chr11_55315181_58690022	GIANT_HEIGHT	9	2.3705016884043e-09
region_chr11_59013076_62456299	UKB_50_Standing_height	50	1.01054308413477e-13
region_chr11_64037097_66131160	UKB_20002_1065_self_reported_hypertension	22	5.30191973568214e-15
region_chr11_64037097_66131160	UKB_20002_1466_self_reported_gout	38	5.9338697224442e-18
region_chr11_66131160_68238358	Astle_et_al_2016_Sum_eosinophil_basophil_counts	5	1.82886809625001e-15
region_chr11_66131160_68238358	UKB_21001_Body_mass_index_BMI	13	1.05240963908837e-09
region_chr11_68238358_69701362	Astle_et_al_2016_Monocyte_count	1	2.79891024620902e-08
region_chr11_68238358_69701362	GIANT_HEIGHT	3	1.35190376425989e-08
region_chr11_70855_1192365	UKB_50_Standing_height	11	1.21343584111634e-09
region_chr11_8311727_9065770	Astle_et_al_2016_Red_blood_cell_count	23	3.07333994336876e-15
region_chr11_8311727_9065770	UKB_23099_Body_fat_percentage	3	8.73001929012814e-09
region_chr11_92343978_93542991	MAGIC_FastingGlucose	2	1.49418967132028e-12
region_chr11_94509094_95992877	SSGAC_Education_Years_Pooled	11	2.70817451062177e-10
region_chr12_102571208_104454918	UKB_21001_Body_mass_index_BMI	1	4.70643956083927e-12
region_chr12_106564970_108632125	UKB_50_Standing_height	17	4.49485494662611e-15
region_chr12_108632125_109898914	Astle_et_al_2016_Platelet_count	30	1.5634463774637e-30
region_chr12_109898914_112825713	Astle_et_al_2016_Eosinophil_counts	122	8.3602737448238e-127
region_chr12_109898914_112825713	Astle_et_al_2016_Reticulocyte_count	134	4.76617668446369e-91
region_chr12_109898914_112825713	Astle_et_al_2016_Sum_eosinophil_basophil_counts	119	2.01013422786076e-117
region_chr12_109898914_112825713	UKB_20022_Birth_weight	8	7.56146724136785e-17
region_chr12_119316305_121569746	UKB_21001_Body_mass_index_BMI	1	9.62851084782675e-10
region_chr12_121569746_124493434	Astle_et_al_2016_Reticulocyte_count	36	4.76605862953758e-10
region_chr12_121569746_124493434	pgc.scz2	67	8.56711638113808e-14
region_chr12_25218149_27646840	Astle_et_al_2016_Reticulocyte_count	2	1.47127781649609e-08
region_chr12_3567871_4308513	UKB_50_Standing_height	1	3.17043805674929e-09
region_chr12_44631_971165	UKB_50_Standing_height	14	4.7767895399081e-33
region_chr12_48608083_51382710	Astle_et_al_2016_Myeloid_white_cell_count	9	3.87635018471818e-09
region_chr12_48608083_51382710	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	39	2.19064603370076e-10
region_chr12_5212306_6310587	Astle_et_al_2016_Platelet_count	4	1.02548702477918e-35
region_chr12_55272053_57155077	UKB_50_Standing_height	59	2.90160635585953e-19
region_chr12_57155077_58914885	UKB_20002_1111_self_reported_asthma	2	2.09689897497136e-12
region_chr12_6310587_8224940	Astle_et_al_2016_Monocyte_count	89	1.35709881298609e-26
region_chr12_69432762_70564207	Astle_et_al_2016_Monocyte_count	2	9.75684766090274e-17
region_chr12_8224940_8878799	Astle_et_al_2016_Lymphocyte_counts	1	7.29248267975338e-19
region_chr12_8224940_8878799	UKB_20002_1065_self_reported_hypertension	1	4.02311985261706e-08
region_chr12_8878799_10328935	Astle_et_al_2016_Lymphocyte_counts	60	3.66819623123207e-67
region_chr12_89288345_91672378	Astle_et_al_2016_Lymphocyte_counts	2	3.49513655885888e-09
region_chr12_89288345_91672378	CARDIoGRAM_C4D_CAD_ADDITIVE	1	8.62361379442243e-08
region_chr13_36924048_38304026	UKB_1200_Sleeplessness_or_insomnia	2	5.65205360559804e-09
region_chr13_48809826_51016955	Astle_et_al_2016_Lymphocyte_counts	1	2.44353323092926e-12
region_chr13_89869057_92477438	GIANT_HEIGHT	4	7.46806364901408e-13
region_chr13_98286665_99921841	Astle_et_al_2016_Sum_eosinophil_basophil_counts	10	2.82233480032858e-13
region_chr13_98286665_99921841	UKB_50_Standing_height	1	1.46362180538545e-11
region_chr13_99921841_101648173	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	1	1.4252816109228e-07
region_chr14_104535386_105874495	Astle_et_al_2016_Platelet_count	40	1.36142560118026e-15
region_chr14_18225607_21121243	UKB_50_Standing_height	18	7.80711712068435e-20
region_chr14_22549721_24435917	Astle_et_al_2016_Lymphocyte_counts	1	1.4619987522749e-07
region_chr14_22549721_24435917	Astle_et_al_2016_Neutrophil_count	1	5.56290153492926e-08
region_chr14_22549721_24435917	UKB_50_Standing_height	136	1.55950164884948e-29
region_chr14_34377045_35390387	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	4.55657516983436e-09
region_chr14_34377045_35390387	Astle_et_al_2016_Lymphocyte_counts	18	3.42558854721035e-15
region_chr14_34377045_35390387	GIANT_HEIGHT	1	8.74857267628457e-09
region_chr14_34377045_35390387	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	10	4.04100843455948e-09
region_chr14_35390387_38198520	BCAC_Overall_BreastCancer_EUR	1	2.51994907889463e-11
region_chr14_90830516_92665954	UKB_23099_Body_fat_percentage	1	6.29206143544053e-08
region_chr15_100096642_101012489	UKB_50_Standing_height	3	8.60317044573577e-14
region_chr15_38238576_40091931	Astle_et_al_2016_Platelet_count	1	1.24111173428619e-10
region_chr15_40885316_42484201	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	2.82479995833665e-09
region_chr15_51385363_52776899	UKB_21001_Body_mass_index_BMI	9	4.39835620426234e-09
region_chr15_59401917_60973637	GIANT_HEIGHT	1	8.03747399665484e-08
region_chr15_64812469_66802429	Astle_et_al_2016_Myeloid_white_cell_count	1	1.68081851280523e-07
region_chr15_64812469_66802429	UKB_21001_Body_mass_index_BMI	3	2.74353078761198e-09
region_chr15_66802429_68725660	UKB_23099_Body_fat_percentage	90	1.15457248277692e-20
region_chr15_73336373_76106283	Astle_et_al_2016_Red_blood_cell_count	107	1.94955048498068e-16
region_chr15_73336373_76106283	UKB_20002_1466_self_reported_gout	1	7.54620775331989e-09
region_chr15_76106283_78223711	GIANT_HEIGHT	4	6.26704584097389e-10
region_chr15_78223711_80568637	CARDIoGRAM_C4D_CAD_ADDITIVE	7	1.89443750717233e-14
region_chr15_89932319_91621162	UKB_20002_1466_self_reported_gout	9	8.34072524705087e-09
region_chr16_10332175_11426305	Astle_et_al_2016_Eosinophil_counts	11	2.7160014902369e-33
region_chr16_11426305_12519241	Astle_et_al_2016_Eosinophil_counts	2	4.05795825488138e-09
region_chr16_18632285_20139249	UKB_50_Standing_height	1	1.66669686000369e-07
region_chr16_24125554_25975541	UKB_50_Standing_height	31	3.209652579957e-09
region_chr16_25975541_27434434	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	1.42372820216175e-09
region_chr16_2714828_3951195	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	3.12443622314122e-08
region_chr16_2714828_3951195	UKB_21001_Body_mass_index_BMI	3	1.15342898749736e-08
region_chr16_29025292_31371622	Astle_et_al_2016_Granulocyte_count	3	2.86263644378222e-08
region_chr16_29025292_31371622	Astle_et_al_2016_Red_blood_cell_count	406	1.01873269582747e-26
region_chr16_31371622_34586599	Astle_et_al_2016_Red_blood_cell_count	3	7.77221457611017e-09
region_chr16_31371622_34586599	UKB_21001_Body_mass_index_BMI	3	1.79726690716154e-11
region_chr16_3951195_5068344	UKB_20002_1065_self_reported_hypertension	2	1.8940732008675e-08
region_chr16_53348660_55869862	UKB_21001_Body_mass_index_BMI	11	3.73224347193263e-72
region_chr16_65904663_68807460	Astle_et_al_2016_High_light_scatter_reticulocyte_count	39	4.37689030136012e-15
region_chr16_71020125_72901251	UKB_20002_1473_self_reported_high_cholesterol	56	3.56319833817958e-19
region_chr16_84412277_85115079	Astle_et_al_2016_Myeloid_white_cell_count	1	1.08692688646873e-09
region_chr16_85115079_86122993	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	2.96522038933014e-13
region_chr17_1269105_2025437	Astle_et_al_2016_Neutrophil_count	1	8.06298199301646e-08
region_chr17_15115780_16509028	Astle_et_al_2016_Sum_basophil_neutrophil_counts	173	1.39625680124618e-25
region_chr17_15115780_16509028	UKB_21001_Body_mass_index_BMI	1	3.4543614568494e-08
region_chr17_18953007_21387045	Astle_et_al_2016_Lymphocyte_counts	38	4.41694634677129e-11
region_chr17_18953007_21387045	GIANT_HEIGHT	5	4.62691672322361e-15
region_chr17_29007226_31459473	Astle_et_al_2016_Lymphocyte_counts	9	1.878321275775e-08
region_chr17_31459473_33211407	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	1.22529028870464e-14
region_chr17_38653091_40721152	Astle_et_al_2016_Granulocyte_count	276	9.05269074859182e-248
region_chr17_40721152_41743558	Astle_et_al_2016_Myeloid_white_cell_count	15	1.28435468428425e-65
region_chr17_40721152_41743558	UKB_6152_8_diagnosed_by_doctor_Asthma	1	1.80320757316017e-08
region_chr17_41743558_43694719	Astle_et_al_2016_Myeloid_white_cell_count	6	4.52583312307707e-09
region_chr17_41743558_43694719	UKB_23099_Body_fat_percentage	10	5.32741492188257e-11
region_chr17_43694719_44979537	GIANT_HEIGHT	7	4.66589279955047e-21
region_chr17_43694719_44979537	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	3	1.77689566559401e-23
region_chr17_44979537_47798656	Astle_et_al_2016_Eosinophil_counts	140	1.49407422389576e-16
region_chr17_44979537_47798656	ENIGMA_Intracraneal_Volume	13	5.71878772898931e-09
region_chr17_44979537_47798656	UKB_1200_Sleeplessness_or_insomnia	61	7.22878830396297e-13
region_chr17_44979537_47798656	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	17	1.11779717451699e-13
region_chr17_47798656_49440038	Astle_et_al_2016_Sum_eosinophil_basophil_counts	9	2.4123250753618e-11
region_chr17_47798656_49440038	UKB_23099_Body_fat_percentage	38	1.50315553990383e-11
region_chr17_4792966_5838014	Astle_et_al_2016_Platelet_count	55	2.32409724303196e-19
region_chr17_5838014_7414079	UKB_20022_Birth_weight	103	2.93963678329612e-29
region_chr17_59410151_61235394	Astle_et_al_2016_Neutrophil_count	29	6.9118848448733e-15
region_chr17_59410151_61235394	Astle_et_al_2016_Sum_basophil_neutrophil_counts	30	5.11551267763514e-15
region_chr17_66804312_69862629	UKB_23099_Body_fat_percentage	77	5.9805029947674e-21
region_chr17_7414079_8403107	Astle_et_al_2016_Eosinophil_counts	3	3.16850813894246e-08
region_chr17_7414079_8403107	UKB_23099_Body_fat_percentage	1	1.16126944029677e-07
region_chr17_74676064_76379479	Astle_et_al_2016_High_light_scatter_reticulocyte_count	8	3.51930399310569e-18
region_chr17_78267332_79302554	UKB_50_Standing_height	52	1.59324288233211e-13
region_chr17_79302554_80863788	Astle_et_al_2016_High_light_scatter_reticulocyte_count	59	3.81951302316242e-21
region_chr17_80863788_82076532	GIANT_HEIGHT	3	1.97118800713781e-08
region_chr18_50204214_53535815	Astle_et_al_2016_Granulocyte_count	1	7.58041655455297e-09
region_chr18_50204214_53535815	Astle_et_al_2016_Neutrophil_count	1	1.63668298621094e-09
region_chr19_11173352_13360313	UKB_50_Standing_height	41	3.15227204373646e-17
region_chr19_13360313_14375535	Astle_et_al_2016_White_blood_cell_count	1	1.57998116277185e-08
region_chr19_16263605_18299052	Astle_et_al_2016_Lymphocyte_counts	77	1.83267900348635e-87
region_chr19_16263605_18299052	Astle_et_al_2016_White_blood_cell_count	44	2.1228224709519e-18
region_chr19_16263605_18299052	GIANT_HEIGHT	13	5.90277729338213e-12
region_chr19_18299052_19766662	BCAC_Overall_BreastCancer_EUR	41	2.99721448490616e-16
region_chr19_29300040_30237047	UKB_21001_Body_mass_index_BMI	5	9.03391080271011e-13
region_chr19_3019662_4348970	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	9.08852094414831e-12
region_chr19_39679979_40478694	Astle_et_al_2016_Eosinophil_counts	4	4.97516062527406e-21
region_chr19_40478694_41625199	UKB_50_Standing_height	81	6.57990055598177e-31
region_chr19_43358303_44239955	UKB_50_Standing_height	94	1.41273799344223e-15
region_chr19_44239955_45599439	Astle_et_al_2016_Monocyte_count	11	5.19995117394282e-20
region_chr19_44239955_45599439	UKB_50_Standing_height	5	2.06189144698677e-09
region_chr19_45599439_46646825	Astle_et_al_2016_Sum_eosinophil_basophil_counts	36	6.94701330395917e-20
region_chr19_46646825_48778970	IBD.EUR.Crohns_Disease	10	3.11821812510614e-09
region_chr19_46646825_48778970	UKB_20002_1473_self_reported_high_cholesterol	59	3.65611743062426e-16
region_chr19_48778970_51029311	Astle_et_al_2016_Red_blood_cell_count	48	3.7283949889221e-13
region_chr19_51029311_52482037	Astle_et_al_2016_Monocyte_count	5	2.02165480312835e-08
region_chr19_54099074_55216712	Astle_et_al_2016_Platelet_count	1	1.04259690982849e-07
region_chr19_610729_2098397	Astle_et_al_2016_Eosinophil_counts	15	3.22145865722818e-11
region_chr19_610729_2098397	UKB_20002_1065_self_reported_hypertension	2	3.79093788146139e-08
region_chr19_610729_2098397	UKB_50_Standing_height	2	5.3610239574815e-24
region_chr19_6684874_8282629	Astle_et_al_2016_Granulocyte_count	3	1.6203575328316e-09
region_chr19_6684874_8282629	Astle_et_al_2016_Myeloid_white_cell_count	6	4.85970431367302e-11
region_chr19_6684874_8282629	UKB_20002_1065_self_reported_hypertension	1	6.13416914704696e-08
region_chr19_8282629_9127717	Astle_et_al_2016_Granulocyte_count	1	1.45009188470861e-07
region_chr19_9127717_11173352	CARDIoGRAM_C4D_CAD_ADDITIVE	13	1.36771890596337e-10
region_chr1_10746927_11717784	UKB_20002_1065_self_reported_hypertension	1	7.9171477628452e-12
region_chr1_107867043_109761309	UKB_20002_1473_self_reported_high_cholesterol	63	1.84704766828533e-82
region_chr1_107867043_109761309	UKB_21001_Body_mass_index_BMI	2	3.37668844334425e-14
region_chr1_11717784_12719464	UKB_20002_1065_self_reported_hypertension	31	5.8328532097701e-26
region_chr1_151566405_153208353	EAGLE_Eczema	40	5.9873929266735e-22
region_chr1_154797927_156366342	GIANT_HEIGHT	3	5.27073695752496e-08
region_chr1_156366342_158057622	Astle_et_al_2016_Platelet_count	20	1.06584829010453e-11
region_chr1_159943258_162376931	Astle_et_al_2016_Granulocyte_count	3	9.77658992117892e-09
region_chr1_170588635_173128768	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	6.75336055172542e-08
region_chr1_173128768_175120632	RA_OKADA_TRANS_ETHNIC	1	2.12534839356095e-09
region_chr1_182786221_184626379	GIANT_HEIGHT	54	2.20796452119402e-49
region_chr1_18336405_20142656	IBD.EUR.Ulcerative_Colitis	2	3.21321271871842e-11
region_chr1_184626379_186840891	UKB_21001_Body_mass_index_BMI	15	2.02377783666402e-08
region_chr1_20142656_21410095	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	5.39347068511864e-10
region_chr1_204711940_206268085	GIANT_HEIGHT	1	4.48594043728205e-08
region_chr1_206268085_208237019	Astle_et_al_2016_Myeloid_white_cell_count	10	1.74163717033256e-09
region_chr1_206268085_208237019	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	2.52116533629939e-08
region_chr1_206268085_208237019	IGAP_Alzheimer	8	1.44966953908233e-14
region_chr1_210614406_212668988	UKB_50_Standing_height	18	1.76611710178975e-10
region_chr1_222056878_224750818	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	17	1.04646817418046e-11
region_chr1_224750818_226623159	Astle_et_al_2016_Monocyte_count	2	1.90662935597137e-12
region_chr1_230549509_231954506	Astle_et_al_2016_Red_blood_cell_count	5	2.2392662534353e-10
region_chr1_23594100_25190354	Astle_et_al_2016_High_light_scatter_reticulocyte_count	33	4.77916681691031e-13
region_chr1_241908300_243946197	SSGAC_Education_Years_Pooled	22	4.58417096817426e-11
region_chr1_247181216_248945267	Astle_et_al_2016_Neutrophil_count	1	2.12763071351183e-09
region_chr1_25190354_27075376	Astle_et_al_2016_Reticulocyte_count	1	1.34692924511331e-08
region_chr1_25190354_27075376	UKB_20002_1065_self_reported_hypertension	2	3.71170641738792e-08
region_chr1_29689034_31973084	Astle_et_al_2016_Granulocyte_count	3	3.34411714211833e-09
region_chr1_34334157_37083582	UKB_50_Standing_height	28	1.82735566510231e-13
region_chr1_37083582_38266175	RA_OKADA_TRANS_ETHNIC	42	1.21386226517868e-13
region_chr1_44503511_46433829	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	22	1.47699696933603e-11
region_chr1_61456693_62989418	Astle_et_al_2016_Platelet_count	7	1.12139761286101e-08
region_chr1_83526065_84378812	UKB_23099_Body_fat_percentage	2	6.93609705966852e-08
region_chr1_9305140_10746927	Astle_et_al_2016_Monocyte_count	2	8.31176588683097e-08
region_chr1_93070902_94040635	GIANT_HEIGHT	1	2.72546961392033e-08
region_chr1_97419693_99335048	pgc.scz2	1	1.64468846181538e-08
region_chr20_2488855_3847766	UKB_50_Standing_height	11	5.65944251399729e-11
region_chr20_25363595_33027017	GIANT_HEIGHT	4	1.148936189139e-12
region_chr20_25363595_33027017	UKB_21001_Body_mass_index_BMI	13	6.93726536924909e-12
region_chr20_33027017_34225635	UKB_50_Standing_height	68	2.77281080901011e-55
region_chr20_34225635_36332043	GIANT_HEIGHT	403	1.77230137994354e-127
region_chr20_44051536_46210417	Astle_et_al_2016_Lymphocyte_counts	2	9.52274598602125e-08
region_chr20_63558827_64333810	Astle_et_al_2016_Neutrophil_count	5	5.36764764443939e-08
region_chr20_63558827_64333810	UKB_20002_1452_self_reported_eczema_or_dermatitis	28	4.34471410405456e-14
region_chr20_7103426_8136364	Astle_et_al_2016_Monocyte_count	1	2.08034346709654e-11
region_chr21_14578661_16680846	IBD.EUR.Inflammatory_Bowel_Disease	4	3.18655538745956e-13
region_chr21_37339402_39110976	GIANT_HEIGHT	1	4.91148350781768e-09
region_chr21_37339402_39110976	IBD.EUR.Inflammatory_Bowel_Disease	5	4.50399947669858e-13
region_chr21_39110976_40017600	Astle_et_al_2016_Platelet_count	70	4.15651548605058e-14
region_chr21_46072312_46699840	Astle_et_al_2016_Lymphocyte_counts	22	4.07664868299661e-10
region_chr22_15927607_17193405	Astle_et_al_2016_Monocyte_count	4	3.08010801614904e-10
