region	phenotype	count	best_pvalue
region_chr2_236540389_237852338	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	6	5.99499945770901e-13
region_chr3_100873373_103366116	Astle_et_al_2016_Platelet_count	1	4.7900462350605e-08
region_chr3_107263964_109803548	Astle_et_al_2016_White_blood_cell_count	1	4.3015472846227e-08
region_chr3_42498510_45123661	Astle_et_al_2016_Neutrophil_count	3	1.44800133162328e-10
region_chr3_46616010_47685722	GIANT_HEIGHT	1	7.52237794939613e-09
region_chr3_47685722_49279539	UKB_23099_Body_fat_percentage	6	6.79237196177681e-10
region_chr3_51797999_54047363	UKB_21001_Body_mass_index_BMI	62	3.12890254402276e-10
region_chr3_70399877_72480178	Astle_et_al_2016_Platelet_count	3	2.36289891607804e-12
region_chr4_104384137_106580148	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	7	2.66339907672477e-11
region_chr4_55681477_58068842	UKB_50_Standing_height	40	9.18392313993277e-29
region_chr5_50867564_52838788	Astle_et_al_2016_High_light_scatter_reticulocyte_count	53	7.72470534139158e-121
region_chr5_56121522_57325275	UKB_50_Standing_height	108	5.62020038339614e-19
region_chr5_94474279_96627815	UKB_50_Standing_height	7	3.45061309880407e-13
region_chr5_96627815_97979897	IBD.EUR.Inflammatory_Bowel_Disease	46	4.44914614142674e-08
region_chr6_108143176_109983044	Astle_et_al_2016_Reticulocyte_count	3	3.87076901045689e-09
region_chr6_157797687_160159465	Astle_et_al_2016_Neutrophil_count	26	6.4367806838595e-15
region_chr6_26791023_28050041	Astle_et_al_2016_White_blood_cell_count	137	1.66599189239075e-41
region_chr6_30830391_31603441	IBD.EUR.Crohns_Disease	5	6.53597257519733e-13
region_chr6_31603441_32714887	Astle_et_al_2016_Sum_eosinophil_basophil_counts	904	3.37769252058424e-62
region_chr6_31603441_32714887	IBD.EUR.Inflammatory_Bowel_Disease	178	3.81201026003601e-36
region_chr6_33268720_35487979	GIANT_HEIGHT	373	1.69317718076768e-53
region_chr6_33268720_35487979	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	1	6.58646862209373e-14
region_chr6_33268720_35487979	UKB_50_Standing_height	542	9.49876791374843e-105
region_chr6_42070983_43788432	UKB_21001_Body_mass_index_BMI	4	5.13239740176305e-09
region_chr7_44724229_45913323	UKB_20016_Fluid_intelligence_score	1	2.69031296280969e-08
region_chr7_49172682_51607626	UKB_1180_Morning_or_evening_person_chronotype	5	1.59742850512461e-09
region_chr7_64180747_66224822	Astle_et_al_2016_Granulocyte_count	16	1.51383613992027e-10
region_chr8_7295557_9297184	UKB_20127_Neuroticism_score	114	3.95331482485424e-19
region_chr9_10023_1079707	Astle_et_al_2016_Sum_basophil_neutrophil_counts	2	2.52265801171932e-10
region_chr9_114257521_115159681	IBD.EUR.Crohns_Disease	11	3.03902426375846e-15
region_chr9_136047132_136605890	GIANT_HEIGHT	109	7.54097826333275e-33
region_chr9_1916877_3190064	Astle_et_al_2016_Myeloid_white_cell_count	4	2.34621965052553e-17
region_chr9_6557589_7154923	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	1.26675154051976e-09
region_chr9_93909416_96159758	UKB_21001_Body_mass_index_BMI	2	2.19969164953239e-13
region_chr10_101189482_102620653	Astle_et_al_2016_White_blood_cell_count	2	4.07646955115523e-08
region_chr10_5941799_7129522	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	6	4.24604968410037e-13
region_chr10_65789857_68140391	GIANT_HEIGHT	1	1.01547699428363e-09
region_chr10_73662792_76947056	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	7	1.80652522463495e-27
region_chr10_87367307_89253624	Astle_et_al_2016_Myeloid_white_cell_count	6	9.27457122924497e-09
region_chr10_91575290_93636611	UKB_6152_8_diagnosed_by_doctor_Asthma	7	1.2328268371947e-08
region_chr11_13351577_15721006	UKB_50_Standing_height	39	8.71511868427162e-13
region_chr11_59013076_62456299	UKB_20002_1111_self_reported_asthma	92	4.37661001886258e-11
region_chr11_66131160_68238358	UKB_23099_Body_fat_percentage	5	3.57216834747009e-13
region_chr11_66131160_68238358	UKB_50_Standing_height	379	1.47998848019638e-133
region_chr11_70855_1192365	UKB_50_Standing_height	8	3.88971481677237e-10
region_chr12_121569746_124493434	Astle_et_al_2016_Eosinophil_counts	8	3.39913399735845e-09
region_chr12_63638681_65165915	UKB_50_Standing_height	39	3.52724055033443e-13
region_chr12_94120791_95627009	Astle_et_al_2016_High_light_scatter_reticulocyte_count	20	3.35999449273892e-20
region_chr13_52765487_54108729	UKB_1200_Sleeplessness_or_insomnia	4	8.317055389888e-10
region_chr14_61213706_63323296	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	2	7.02651439237334e-10
region_chr14_65932837_67525600	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	2.47899922410074e-08
region_chr14_76763129_78095602	Astle_et_al_2016_Myeloid_white_cell_count	118	7.07190840180987e-13
region_chr15_46326589_47843851	PGC_ADHD_EUR_2017	1	1.4811977267097e-08
region_chr15_58149167_59401917	UKB_23099_Body_fat_percentage	2	2.54009859515507e-08
region_chr16_24125554_25975541	UKB_21001_Body_mass_index_BMI	11	4.61116492954954e-11
region_chr16_27434434_29025292	UKB_21001_Body_mass_index_BMI	608	8.74084975286667e-29
region_chr16_29025292_31371622	Astle_et_al_2016_Eosinophil_counts	362	9.65726404380884e-19
region_chr17_1269105_2025437	Astle_et_al_2016_Myeloid_white_cell_count	11	3.1520006324759e-11
region_chr17_21387045_29007226	UKB_50_Standing_height	26	9.28626314617025e-10
region_chr17_29007226_31459473	UKB_21001_Body_mass_index_BMI	2	6.46944504919131e-08
region_chr17_38653091_40721152	Astle_et_al_2016_Monocyte_count	34	5.82100214776994e-10
region_chr17_7414079_8403107	Astle_et_al_2016_White_blood_cell_count	4	3.15499988671691e-09
region_chr19_11173352_13360313	GIANT_HEIGHT	24	1.2247244600493e-08
region_chr19_33772047_35978393	Astle_et_al_2016_Red_blood_cell_count	4	6.41300862756027e-11
region_chr19_43358303_44239955	Astle_et_al_2016_White_blood_cell_count	36	5.39802375317862e-59
region_chr1_102433189_103371589	UKB_50_Standing_height	4	6.48672475572832e-21
region_chr1_118296444_148907004	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	12	3.80415083452166e-23
region_chr1_14565015_16571235	GIANT_HEIGHT	5	2.35394417716899e-08
region_chr1_159943258_162376931	Astle_et_al_2016_Granulocyte_count	20	6.13520975883951e-11
region_chr1_21410095_22760390	GIANT_HEIGHT	1	3.79999802952293e-08
region_chr1_29689034_31973084	UKB_23099_Body_fat_percentage	4	3.7725636690852e-09
region_chr1_49428505_51248054	UKB_21001_Body_mass_index_BMI	4	2.75993270871517e-11
region_chr1_64576021_66473721	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	26	6.6959759493036e-20
region_chr1_76262450_79195513	UKB_50_Standing_height	46	2.20232346081179e-31
region_chr20_25363595_33027017	Astle_et_al_2016_Eosinophil_counts	23	2.49000223482953e-08
region_chr20_40982216_41957049	UKB_23099_Body_fat_percentage	1	1.48076309074528e-08
region_chr20_63558827_64333810	IBD.EUR.Ulcerative_Colitis	71	1.46800045594995e-12
region_chr22_40149793_42294812	UKB_20127_Neuroticism_score	37	6.02751484497411e-12
region_chr2_101205867_102072305	UKB_6152_8_diagnosed_by_doctor_Asthma	21	2.35223379820388e-28
region_chr2_109814855_113164279	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	16	7.27301381598511e-21
region_chr2_117609890_120546207	Astle_et_al_2016_Platelet_count	137	4.49571613822727e-19
region_chr2_158720570_160913222	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	27	4.66017803855019e-14
region_chr2_166499460_169111726	Astle_et_al_2016_Granulocyte_count	33	9.49510387455972e-15
region_chr2_18466157_19492643	UKB_50_Standing_height	3	1.39651740923854e-08
region_chr2_43082452_44086664	Astle_et_al_2016_Platelet_count	80	8.93680682145411e-33
region_chr2_84913556_87738988	CARDIoGRAM_C4D_CAD_ADDITIVE	45	2.17781861145129e-10
region_chr2_98378738_101205867	Astle_et_al_2016_Neutrophil_count	1	6.68506114510047e-09
region_chr3_151630942_153538782	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	1.48749911735208e-08
region_chr3_156290911_157594239	UKB_20022_Birth_weight	26	1.39117193165615e-25
region_chr3_168863172_171247120	Astle_et_al_2016_Sum_eosinophil_basophil_counts	36	5.90738729528447e-11
region_chr3_22162752_23763374	UKB_50_Standing_height	1	4.29615193025959e-08
region_chr3_42498510_45123661	UKB_50_Standing_height	16	1.83254249000757e-13
region_chr4_17381699_18840251	UKB_50_Standing_height	234	1.39772117438893e-179
region_chr4_80069143_81204161	Astle_et_al_2016_Red_blood_cell_count	1	2.10311041806964e-10
region_chr4_80069143_81204161	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	3	4.90853730043276e-13
region_chr4_82451440_83878503	Astle_et_al_2016_Eosinophil_counts	30	5.17898656066459e-35
region_chr5_128008912_130183332	GIANT_HEIGHT	3	2.49999781309479e-09
region_chr5_132803957_135441711	Astle_et_al_2016_Eosinophil_counts	2	4.35700191782113e-09
region_chr5_132803957_135441711	UKB_20022_Birth_weight	12	7.84326697922333e-10
region_chr5_141266403_143601683	Astle_et_al_2016_Sum_eosinophil_basophil_counts	35	2.84868932416113e-38
region_chr5_43983397_50867564	BCAC_ER_negative_BreastCancer_EUR	53	1.24193375929455e-19
region_chr6_14802693_17386174	Astle_et_al_2016_White_blood_cell_count	2	7.88922345439704e-11
region_chr6_25684359_26791023	Astle_et_al_2016_Lymphocyte_counts	146	3.96499489274779e-33
region_chr6_25684359_26791023	Astle_et_al_2016_Monocyte_count	119	1.07800030246454e-20
region_chr6_26791023_28050041	Astle_et_al_2016_Eosinophil_counts	74	2.34699090732886e-24
region_chr6_28949831_29770194	Astle_et_al_2016_High_light_scatter_reticulocyte_count	47	1.39178031578355e-26
region_chr6_32714887_33268720	IGAP_Alzheimer	1	6.05722655393261e-08
region_chr6_88112422_89263333	UKB_1160_Sleep_duration	1	6.39849823524713e-08
region_chr7_11259571_12595836	UKB_20127_Neuroticism_score	12	7.08962099455845e-10
region_chr7_20085285_22468010	UKB_20002_1473_self_reported_high_cholesterol	5	1.52348554793745e-10
region_chr7_55623891_57314931	GIANT_HEIGHT	81	6.15282817246253e-13
region_chr7_5814895_6534226	UKB_21001_Body_mass_index_BMI	4	2.44035142329231e-08
region_chr7_933116_1313431	UKB_1200_Sleeplessness_or_insomnia	11	1.67232225278306e-09
region_chr8_10605687_11421489	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	17	7.06400866594706e-12
region_chr9_110015744_112068802	UKB_50_Standing_height	50	3.55068969954823e-15
region_chr9_132423455_134176000	Astle_et_al_2016_Eosinophil_counts	42	5.39813624780745e-12
region_chr9_136047132_136605890	UKB_50_Standing_height	169	1.02663759400333e-34
region_chr9_136605890_138254346	Astle_et_al_2016_White_blood_cell_count	18	3.00383859564749e-10
region_chr9_20463536_22206560	Astle_et_al_2016_White_blood_cell_count	6	3.43766939325813e-13
region_chr9_34642246_36743286	Astle_et_al_2016_Lymphocyte_counts	3	8.83472094825361e-09
region_chr10_16509768_18248338	UKB_20002_1065_self_reported_hypertension	1	1.32474746900253e-08
region_chr10_22886203_25289667	Astle_et_al_2016_Reticulocyte_count	9	1.73996637191785e-162
region_chr10_96062600_98481545	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	153	9.53822066080378e-38
region_chr11_117876395_119344766	UKB_23099_Body_fat_percentage	63	1.61840103154424e-10
region_chr11_9065770_10930480	UKB_23099_Body_fat_percentage	3	1.06573231051947e-08
region_chr12_109898914_112825713	Astle_et_al_2016_Lymphocyte_counts	572	1.06000346787736e-46
region_chr12_109898914_112825713	Astle_et_al_2016_Neutrophil_count	6	1.90840019235779e-08
region_chr12_117697570_119316305	UKB_50_Standing_height	1	8.98744561505338e-13
region_chr13_18445873_20112581	UKB_23099_Body_fat_percentage	16	2.43691563056443e-08
region_chr14_63323296_64753580	Astle_et_al_2016_Reticulocyte_count	2	1.36969397693525e-08
region_chr14_67525600_70665240	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	5	1.1563486587155e-10
region_chr14_72422907_75978424	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	4.18600591604848e-09
region_chr15_100096642_101012489	UKB_50_Standing_height	1	7.01931241355409e-11
region_chr15_38238576_40091931	Astle_et_al_2016_Platelet_count	2	2.04510770112989e-11
region_chr15_56609575_58149167	Astle_et_al_2016_Platelet_count	52	1.41199811864193e-10
region_chr15_62923023_64812469	UKB_50_Standing_height	2	3.46551639490061e-11
region_chr15_89932319_91621162	UKB_1807_Fathers_age_at_death	7	2.4120797440447e-08
region_chr16_27434434_29025292	Astle_et_al_2016_White_blood_cell_count	4	4.07709483948399e-08
region_chr16_29025292_31371622	Astle_et_al_2016_Reticulocyte_count	70	8.42216028467226e-10
region_chr16_29025292_31371622	Astle_et_al_2016_Sum_eosinophil_basophil_counts	354	7.44884353945676e-16
region_chr16_3951195_5068344	UKB_20002_1065_self_reported_hypertension	3	9.2934086535649e-09
region_chr16_87613743_88974757	Astle_et_al_2016_High_light_scatter_reticulocyte_count	6	5.21799584918231e-13
region_chr17_57280180_59410151	Astle_et_al_2016_Sum_basophil_neutrophil_counts	2	6.96557232812328e-10
region_chr19_16263605_18299052	UKB_21001_Body_mass_index_BMI	68	1.65272808335389e-13
region_chr19_37036131_39679979	GIANT_HEIGHT	103	1.50000232895009e-10
region_chr19_43358303_44239955	Astle_et_al_2016_Monocyte_count	174	1.34400078433689e-37
region_chr19_44239955_45599439	MAGNETIC_IDL.TG	36	3.34999896830779e-69
region_chr19_55216712_57009967	UKB_50_Standing_height	24	6.74114383492721e-20
region_chr1_178985335_181174985	UKB_50_Standing_height	15	1.51287966521508e-13
region_chr1_197342384_199270756	Astle_et_al_2016_Red_blood_cell_count	11	7.57999157258488e-24
region_chr1_234463688_235656136	UKB_20002_1473_self_reported_high_cholesterol	4	4.65503053133584e-09
region_chr1_25190354_27075376	Astle_et_al_2016_Reticulocyte_count	4	1.88814241691046e-08
region_chr20_2488855_3847766	UKB_50_Standing_height	12	1.71898473913556e-09
region_chr22_40149793_42294812	UKB_20002_1111_self_reported_asthma	1	5.34911976625066e-08
region_chr22_42294812_43318194	Astle_et_al_2016_Red_blood_cell_count	36	3.147003194815e-23
region_chr2_109814855_113164279	Astle_et_al_2016_Red_blood_cell_count	65	2.21663038257873e-50
region_chr2_180448012_181401304	Astle_et_al_2016_Lymphocyte_counts	30	5.73790857385197e-21
region_chr2_180448012_181401304	UKB_21001_Body_mass_index_BMI	1	1.44300784283637e-08
region_chr2_195582732_197213386	pgc.scz2	10	1.39799998201298e-08
region_chr2_224975287_227255126	UKB_23099_Body_fat_percentage	2	9.06589281170921e-15
region_chr2_227255126_228506071	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	2	8.38181745493994e-11
region_chr2_240620667_241210506	GIANT_HEIGHT	14	1.5671666703559e-11
region_chr2_66999034_67783044	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	7	1.03851408418773e-14
region_chr2_98378738_101205867	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	8	4.01356570533465e-09
region_chr3_107263964_109803548	Astle_et_al_2016_Myeloid_white_cell_count	1	4.01129925872997e-08
region_chr3_140235755_141620255	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	12	1.03143255209576e-12
region_chr3_47685722_49279539	Astle_et_al_2016_Sum_eosinophil_basophil_counts	194	4.04458037792736e-10
region_chr4_78172825_80069143	Astle_et_al_2016_Lymphocyte_counts	5	8.10500242358365e-15
region_chr5_107928495_109298233	UKB_50_Standing_height	48	2.85595081889435e-31
region_chr5_130183332_132803957	GIANT_HEIGHT	207	1.27870203405636e-35
region_chr5_178986463_179974244	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	30	2.20999337141286e-12
region_chr5_68555033_71944629	Astle_et_al_2016_Sum_basophil_neutrophil_counts	139	3.60947909486253e-15
region_chr6_127219316_129539886	Astle_et_al_2016_Red_blood_cell_count	1	9.65199860898985e-09
region_chr6_13209156_14802693	BCAC_ER_negative_BreastCancer_EUR	5	3.20071147989461e-08
region_chr6_170014949_170742182	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	25	9.92260219765414e-12
region_chr6_29770194_30830391	Astle_et_al_2016_Neutrophil_count	229	1.71371502802563e-38
region_chr6_33268720_35487979	UKB_21001_Body_mass_index_BMI	226	1.52513933360282e-32
region_chr7_140233377_140535410	UKB_50_Standing_height	1	2.82707855727689e-08
region_chr7_150143569_151014417	UKB_21001_Body_mass_index_BMI	17	4.92871935558500e-11
region_chr7_28320690_31097675	Astle_et_al_2016_Reticulocyte_count	1	3.59499699794727e-08
region_chr7_44724229_45913323	Astle_et_al_2016_Red_blood_cell_count	57	9.57663270464522e-17
region_chr8_129368893_130627379	Astle_et_al_2016_Lymphocyte_counts	1	2.70399717584608e-10
region_chr8_133557758_135023362	GIANT_HEIGHT	1	6.40000982911359e-14
region_chr8_23039544_24817205	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	29	3.23895103164724e-12
region_chr9_119498019_122109043	RA_OKADA_TRANS_ETHNIC	28	2.31847969342344e-09
region_chr9_87521331_89827251	Astle_et_al_2016_Platelet_count	1	3.87735779241988e-10
region_chr10_57199768_58530227	UKB_20002_1065_self_reported_hypertension	22	4.97122177316591e-09
region_chr10_58530227_60131651	UKB_50_Standing_height	10	2.57560699251279e-22
region_chr11_107973474_108566310	Astle_et_al_2016_Myeloid_white_cell_count	76	1.87200155090855e-09
region_chr11_62456299_64037097	Astle_et_al_2016_Platelet_count	1	1.39493026789786e-08
region_chr11_81555670_84670229	UKB_50_Standing_height	5	1.11402559140124e-09
region_chr12_17934939_20711009	UKB_50_Standing_height	12	1.5296844302615e-18
region_chr12_48608083_51382710	Astle_et_al_2016_Platelet_count	52	9.52990141253297e-12
region_chr12_89288345_91672378	UKB_1180_Morning_or_evening_person_chronotype	1	3.33170858397621e-09
region_chr14_79720236_81113370	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	34	3.11168255179026e-27
region_chr14_92665954_93858939	Astle_et_al_2016_Platelet_count	1	5.62051706889269e-08
region_chr15_51385363_52776899	UKB_21001_Body_mass_index_BMI	11	2.92376708787183e-08
region_chr15_68725660_69841002	UKB_20002_1065_self_reported_hypertension	27	1.59634145133332e-09
region_chr16_10054_1157206	Astle_et_al_2016_Platelet_count	14	3.51999807707804e-12
region_chr16_85115079_86122993	Astle_et_al_2016_Eosinophil_counts	4	4.15699754957573e-09
region_chr17_21387045_29007226	Astle_et_al_2016_Reticulocyte_count	20	7.18579041274793e-11
region_chr17_36141651_38653091	Astle_et_al_2016_Sum_basophil_neutrophil_counts	2	2.93300263014742e-08
region_chr17_44979537_47798656	Astle_et_al_2016_High_light_scatter_reticulocyte_count	247	2.1550009820322e-15
region_chr17_5838014_7414079	EGG_BW3_EUR	203	2.5999993348532e-15
region_chr17_74676064_76379479	Astle_et_al_2016_Lymphocyte_counts	17	1.45464838692892e-10
region_chr17_82076532_83247139	Astle_et_al_2016_Reticulocyte_count	2	1.82753909295053e-10
region_chr18_62610482_64153018	Astle_et_al_2016_Sum_eosinophil_basophil_counts	8	1.04087496511393e-09
region_chr19_16263605_18299052	Astle_et_al_2016_Monocyte_count	21	2.006770016557e-23
region_chr19_16263605_18299052	UKB_23099_Body_fat_percentage	173	4.14265238010343e-22
region_chr19_18299052_19766662	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	41	9.4730432926882e-13
region_chr19_3019662_4348970	UKB_23099_Body_fat_percentage	31	2.58271650594734e-14
region_chr19_4348970_5811841	Astle_et_al_2016_Red_blood_cell_count	40	3.30099811720261e-13
region_chr19_44239955_45599439	Astle_et_al_2016_Monocyte_count	48	6.75363659195678e-55
region_chr19_46646825_48778970	UKB_20002_1065_self_reported_hypertension	25	1.48038242764115e-09
region_chr19_6684874_8282629	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	12	1.46064558981102e-11
region_chr19_9127717_11173352	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	58	1.12058608692708e-12
region_chr1_107867043_109761309	Astle_et_al_2016_Myeloid_white_cell_count	11	6.23449996966481e-13
region_chr1_109761309_111199115	Astle_et_al_2016_Platelet_count	10	9.384002807504e-09
region_chr1_112730684_114331223	RA_OKADA_TRANS_ETHNIC	205	1.20000313712377e-39
region_chr1_154797927_156366342	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	1.53360193468293e-12
region_chr1_159943258_162376931	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	20	3.45873015605114e-11
region_chr1_169117086_170588635	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	2	8.01490085659756e-10
region_chr1_222056878_224750818	Astle_et_al_2016_White_blood_cell_count	52	1.82342389245466e-11
region_chr1_34334157_37083582	Astle_et_al_2016_Granulocyte_count	21	5.76496861492595e-38
region_chr1_39734895_41509656	UKB_20016_Fluid_intelligence_score	4	3.42900458122561e-10
region_chr1_7187275_9305140	IBD.EUR.Inflammatory_Bowel_Disease	15	4.73114021728018e-10
region_chr1_9305140_10746927	UKB_50_Standing_height	36	3.99365738330921e-17
region_chr20_24737088_25363595	UKB_21001_Body_mass_index_BMI	25	4.11237281637831e-12
region_chr20_63558827_64333810	Astle_et_al_2016_Neutrophil_count	7	3.12835712708164e-10
region_chr22_17193405_17813322	Astle_et_al_2016_Neutrophil_count	4	5.32526266204587e-08
region_chr22_19924835_22002927	IBD.EUR.Inflammatory_Bowel_Disease	83	1.74900001822338e-10
region_chr22_27438791_29255810	EGG_BW3_EUR	12	1.03045143389001e-09
region_chr22_37174229_38911889	UKB_50_Standing_height	78	3.36613668436763e-14
region_chr2_164322330_166303760	UKB_23099_Body_fat_percentage	8	7.6418298729629e-22
region_chr2_166499460_169111726	Astle_et_al_2016_Sum_basophil_neutrophil_counts	33	1.78514034735162e-14
region_chr2_172274177_174724201	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	6.26890361507887e-08
region_chr2_217530757_219589829	IBD.EUR.Ulcerative_Colitis	2	1.46915345821433e-08
region_chr2_53281314_54458089	UKB_50_Standing_height	2	1.00146380659382e-09
region_chr3_181793378_184051895	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	4	6.65801518727458e-09
region_chr3_41023037_42498510	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	39	1.12075537496571e-09
region_chr3_46616010_47685722	Astle_et_al_2016_Sum_basophil_neutrophil_counts	2	2.66792460534195e-08
region_chr4_145257035_147600722	CARDIoGRAM_C4D_CAD_ADDITIVE	1	3.13000095444166e-09
region_chr4_1476986_2841252	GIANT_HEIGHT	40	5.70983463550041e-17
region_chr4_2841252_3844313	UKB_50_Standing_height	50	1.86269595501834e-11
region_chr5_178986463_179974244	Astle_et_al_2016_White_blood_cell_count	25	2.43536070072337e-11
region_chr5_41888608_43983397	UKB_21001_Body_mass_index_BMI	1	2.37860559562458e-09
region_chr5_54407214_56121522	GIANT_HEIGHT	20	9.99999481870791e-20
region_chr5_97979897_99925288	Astle_et_al_2016_Eosinophil_counts	17	1.46999915712913e-10
region_chr6_157797687_160159465	UKB_20002_1473_self_reported_high_cholesterol	17	5.35778386381612e-16
region_chr6_28050041_28949831	Astle_et_al_2016_Monocyte_count	334	5.39186779108234e-37
region_chr6_28949831_29770194	Astle_et_al_2016_Lymphocyte_counts	94	5.58997460617662e-56
region_chr6_29770194_30830391	UKB_20002_1453_self_reported_psoriasis	422	1.67595997673529e-174
region_chr6_30830391_31603441	UKB_20002_1261_self_reported_multiple_sclerosis	159	6.59925559927066e-22
region_chr6_31603441_32714887	UKB_20002_1453_self_reported_psoriasis	926	0
region_chr6_35487979_37604820	UKB_20022_Birth_weight	13	2.23039482285605e-13
region_chr6_47344162_48423389	UKB_50_Standing_height	73	3.28949193709431e-16
region_chr7_100599028_101555972	Astle_et_al_2016_Red_blood_cell_count	317	5.34998140600551e-92
region_chr7_33516156_36173929	EGG_BW3_EUR	6	2.09999770964045e-08
region_chr7_37515581_38927103	GIANT_HEIGHT	3	1.12859284460594e-10
region_chr7_46947122_49172682	Astle_et_al_2016_White_blood_cell_count	1	1.99499864964331e-08
region_chr7_72409900_73920272	UKB_20002_1466_self_reported_gout	28	8.57979337304703e-13
region_chr8_115084266_118673218	UKB_23099_Body_fat_percentage	2	1.79871070979967e-11
region_chr8_127646866_129368893	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	1.63404431254009e-14
region_chr8_56043824_58156092	UKB_50_Standing_height	190	3.49662004720948e-98
region_chr9_12276489_14836365	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	8	8.92861758950029e-11
region_chr9_132423455_134176000	UKB_20002_1473_self_reported_high_cholesterol	3	2.39428154561784e-16
region_chr9_136047132_136605890	Astle_et_al_2016_Granulocyte_count	94	6.92301914975058e-16
region_chr9_6557589_7154923	Astle_et_al_2016_Eosinophil_counts	1	7.2916581326311e-10
region_chr9_87521331_89827251	Astle_et_al_2016_Reticulocyte_count	1	3.86625270581473e-14
region_chr9_98830577_101862155	UKB_20002_1111_self_reported_asthma	1	2.38008620402508e-10
region_chr10_22886203_25289667	UKB_50_Standing_height	17	5.91854164418181e-10
region_chr10_76947056_79116992	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	1.77379530720775e-08
region_chr10_87367307_89253624	Astle_et_al_2016_Sum_basophil_neutrophil_counts	7	6.17585663405937e-09
region_chr10_98908643_101189482	IBD.EUR.Inflammatory_Bowel_Disease	22	1.97464360014232e-27
region_chr11_64037097_66131160	UKB_20022_Birth_weight	3	4.27889461431625e-08
region_chr11_9065770_10930480	Astle_et_al_2016_Red_blood_cell_count	9	2.53899339003206e-16
region_chr12_119316305_121569746	Astle_et_al_2016_Red_blood_cell_count	121	1.29646596170381e-24
region_chr12_121569746_124493434	Astle_et_al_2016_Platelet_count	179	1.30547754568803e-16
region_chr12_17934939_20711009	UKB_20002_1065_self_reported_hypertension	1	1.95276086454089e-09
region_chr12_52645220_54385039	UKB_20002_1309_self_reported_osteoporosis	1	4.63840111096888e-08
region_chr12_69432762_70564207	Astle_et_al_2016_Monocyte_count	1	2.15711058300113e-08
region_chr12_95627009_96715061	BCAC_ER_negative_BreastCancer_EUR	2	1.47214495081364e-14
region_chr13_31727678_33202766	Astle_et_al_2016_Platelet_count	28	5.89000483654162e-10
region_chr13_31727678_33202766	UKB_50_Standing_height	41	5.85455340407413e-14
region_chr15_37164301_38238576	UKB_50_Standing_height	1	9.49246096567505e-16
region_chr15_38238576_40091931	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	34	7.38813294350406e-12
region_chr15_60973637_62923023	GIANT_HEIGHT	33	2.78190141674748e-10
region_chr16_10054_1157206	Astle_et_al_2016_Reticulocyte_count	183	6.12786746935375e-25
region_chr16_65904663_68807460	UKB_20022_Birth_weight	3	8.74829342335064e-09
region_chr16_68807460_71020125	UKB_50_Standing_height	270	7.64226511432871e-16
region_chr16_85115079_86122993	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	3	4.91730431354813e-15
region_chr17_38653091_40721152	Astle_et_al_2016_Lymphocyte_counts	113	2.64100428497019e-20
region_chr17_41743558_43694719	UKB_23099_Body_fat_percentage	32	1.05239209614713e-09
region_chr17_4792966_5838014	Astle_et_al_2016_Platelet_count	77	1.18729579062894e-20
region_chr17_59410151_61235394	Astle_et_al_2016_Granulocyte_count	27	1.20199986020502e-13
region_chr17_66804312_69862629	UKB_50_Standing_height	15	1.31380902581956e-13
