region	phenotype	count	best_pvalue
region_chr16_1157206_2714828	GIANT_HEIGHT	425	1.23010532487696e-20
region_chr16_3951195_5068344	pgc.scz2	3	1.07597346385129e-09
region_chr16_53348660_55869862	UKB_20016_Fluid_intelligence_score	2	3.9239032445166e-09
region_chr16_53348660_55869862	UKB_21001_Body_mass_index_BMI	3	7.48117699698881e-40
region_chr16_68807460_71020125	Astle_et_al_2016_High_light_scatter_reticulocyte_count	8	6.45707435298679e-13
region_chr16_81738931_82714123	GIANT_HEIGHT	2	2.1563328289351e-09
region_chr17_15115780_16509028	Astle_et_al_2016_White_blood_cell_count	107	3.76464716633914e-11
region_chr17_3799018_4792966	Astle_et_al_2016_White_blood_cell_count	1	3.37979573061817e-08
region_chr17_40721152_41743558	Astle_et_al_2016_Neutrophil_count	7	2.07864300934424e-219
region_chr19_13360313_14375535	Astle_et_al_2016_Reticulocyte_count	1	3.00414845331413e-14
region_chr19_16263605_18299052	UKB_23099_Body_fat_percentage	81	2.15369381147472e-26
region_chr19_16263605_18299052	UKB_50_Standing_height	21	8.16439374921775e-15
region_chr19_18299052_19766662	Astle_et_al_2016_Platelet_count	43	1.45739799421456e-14
region_chr19_43358303_44239955	MAGNETIC_LDL.C	5	1.37898427950033e-20
region_chr19_45599439_46646825	UKB_20002_1111_self_reported_asthma	2	1.73706344409682e-09
region_chr19_45599439_46646825	UKB_20002_1473_self_reported_high_cholesterol	7	1.11771826193811e-60
region_chr19_46646825_48778970	Astle_et_al_2016_Platelet_count	1	5.13603381237502e-08
region_chr1_10746927_11717784	BCAC_Overall_BreastCancer_EUR	1	7.74784643419409e-08
region_chr1_154797927_156366342	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	5.18975813624273e-08
region_chr1_156366342_158057622	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	9.3189778756345e-54
region_chr1_1961168_3666172	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	4.41959726035634e-12
region_chr1_197342384_199270756	Astle_et_al_2016_Red_blood_cell_count	2	2.62783914010118e-11
region_chr1_208237019_210614406	Astle_et_al_2016_Red_blood_cell_count	14	1.70081462412942e-10
region_chr1_226623159_229020501	Astle_et_al_2016_Granulocyte_count	28	7.66766400953621e-13
region_chr1_64576021_66473721	Astle_et_al_2016_White_blood_cell_count	17	4.62614198384483e-20
region_chr1_9305140_10746927	Astle_et_al_2016_Platelet_count	1	5.20488130551773e-08
region_chr1_93070902_94040635	Astle_et_al_2016_Monocyte_count	38	2.46059566213019e-40
region_chr20_24737088_25363595	UKB_23099_Body_fat_percentage	267	7.59555414242222e-18
region_chr20_25363595_33027017	EGG_BW3_EUR	4	2.37797279660832e-10
region_chr20_62670503_63558827	Astle_et_al_2016_Reticulocyte_count	1	4.80683171751153e-08
region_chr20_63558827_64333810	Astle_et_al_2016_Neutrophil_count	6	9.02525014514824e-09
region_chr22_17193405_17813322	Astle_et_al_2016_White_blood_cell_count	1	7.73575658874e-08
region_chr22_37174229_38911889	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	59	5.13696948910747e-23
region_chr2_10133_1777250	UKB_23099_Body_fat_percentage	2	1.54418384560143e-19
region_chr2_146519594_149353778	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	1.10097818506608e-09
region_chr2_146519594_149353778	UKB_20127_Neuroticism_score	20	2.08577411819308e-12
region_chr2_23118512_24464049	Astle_et_al_2016_Granulocyte_count	34	5.04640630892597e-09
region_chr3_135738064_137652241	GIANT_HEIGHT	10	1.99711248440439e-16
region_chr3_137652241_140235755	CARDIoGRAM_C4D_CAD_ADDITIVE	1	8.96481819330032e-08
region_chr3_141620255_143445786	Astle_et_al_2016_Lymphocyte_counts	3	2.28178003675931e-11
region_chr3_157594239_159760101	GIANT_HEIGHT	3	1.07543011145815e-10
region_chr3_47685722_49279539	Astle_et_al_2016_Eosinophil_counts	123	1.31472568713403e-10
region_chr4_121736832_123365326	UKB_6152_8_diagnosed_by_doctor_Asthma	6	4.88473689708415e-11
region_chr4_184008302_185987936	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	4	7.15909789319987e-14
region_chr4_82451440_83878503	Astle_et_al_2016_Sum_eosinophil_basophil_counts	10	5.477117103115e-35
region_chr5_123221211_124462407	UKB_50_Standing_height	2	3.07007768902421e-16
region_chr5_130183332_132803957	Astle_et_al_2016_Granulocyte_count	283	1.72055671814457e-22
region_chr5_137040361_139885487	pgc.scz2	2	6.34688400332487e-09
region_chr5_147802435_149283061	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	3.48434920090265e-10
region_chr5_38802308_40287627	IBD.EUR.Crohns_Disease	1	1.21239173642492e-11
region_chr6_127219316_129539886	Astle_et_al_2016_Reticulocyte_count	1	9.49793861403718e-09
region_chr6_137293081_138501492	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	9	1.87198661216829e-14
region_chr6_149932268_151591568	BCAC_Overall_BreastCancer_EUR	1	1.59100653811598e-11
region_chr6_23936391_24852047	Astle_et_al_2016_Platelet_count	1	6.18811607937735e-08
region_chr6_25684359_26791023	RA_OKADA_TRANS_ETHNIC	8	2.69854430797196e-10
region_chr6_26791023_28050041	UKB_20002_1065_self_reported_hypertension	3	1.91036592508266e-11
region_chr6_30830391_31603441	UKB_20002_1313_self_reported_ankylosing_spondylitis	1396	2.65615534563464e-185
region_chr6_31603441_32714887	Astle_et_al_2016_Lymphocyte_counts	835	9.18026637287089e-94
region_chr6_31603441_32714887	IBD.EUR.Ulcerative_Colitis	849	1.28365413693117e-51
region_chr6_32714887_33268720	UKB_20002_1463_self_reported_ulcerative_colitis	85	4.79152923327339e-21
region_chr6_33268720_35487979	UKB_20002_1463_self_reported_ulcerative_colitis	3	8.19624260822898e-21
region_chr7_11259571_12595836	GIANT_HEIGHT	1	6.79858607365896e-09
region_chr7_134622844_135906335	Astle_et_al_2016_Reticulocyte_count	5	5.64112407898557e-10
region_chr7_16862445_19441924	UKB_50_Standing_height	3	1.75175215943698e-09
region_chr7_25869935_28320690	UKB_20002_1065_self_reported_hypertension	5	4.48255202745358e-18
region_chr7_25869935_28320690	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	1.65495757429774e-09
region_chr7_66224822_68769087	Astle_et_al_2016_Sum_basophil_neutrophil_counts	5	1.52880248406526e-09
region_chr7_80258753_82393370	Astle_et_al_2016_Red_blood_cell_count	45	3.74003276288827e-13
region_chr7_91032469_92864438	Astle_et_al_2016_Granulocyte_count	4	9.80553496406525e-13
region_chr7_99117851_100599028	GIANT_HEIGHT	4	4.64634814458996e-09
region_chr8_100608730_103111078	UKB_20002_1065_self_reported_hypertension	2	9.8340649127955e-09
region_chr8_10605687_11421489	Astle_et_al_2016_White_blood_cell_count	5	5.83877390391417e-12
region_chr8_129368893_130627379	Astle_et_al_2016_Neutrophil_count	1	2.82328467213775e-08
region_chr9_112930865_114257521	UKB_23099_Body_fat_percentage	1	8.44478972953408e-08
region_chr9_122109043_124209608	EGG_BW3_EUR	34	2.52387274219079e-10
region_chr9_132423455_134176000	Astle_et_al_2016_Myeloid_white_cell_count	14	1.23108122108989e-15
region_chr9_136047132_136605890	Astle_et_al_2016_Myeloid_white_cell_count	226	3.2315191274336e-16
region_chr9_34642246_36743286	Astle_et_al_2016_Lymphocyte_counts	30	3.87707359864437e-09
region_chr10_114661647_117764423	UKB_21001_Body_mass_index_BMI	5	1.03356784062259e-11
region_chr10_94461486_96062600	UKB_23099_Body_fat_percentage	1	3.15695918282046e-15
region_chr10_98908643_101189482	Astle_et_al_2016_Monocyte_count	14	3.83014861324749e-30
region_chr11_107973474_108566310	Astle_et_al_2016_Eosinophil_counts	11	2.31404235713167e-13
region_chr11_17556855_19547988	UKB_50_Standing_height	152	4.87649582808131e-18
region_chr11_33937192_35481057	UKB_50_Standing_height	3	3.18572531236872e-09
region_chr11_46984586_49844498	Astle_et_al_2016_Platelet_count	49	3.17347823708404e-14
region_chr11_55315181_58690022	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	8.05494340746923e-08
region_chr11_55315181_58690022	UKB_23099_Body_fat_percentage	1	2.07364722993006e-08
region_chr11_59013076_62456299	Astle_et_al_2016_Granulocyte_count	68	2.52948753651809e-14
region_chr11_64037097_66131160	UKB_20002_1466_self_reported_gout	40	6.35776357601844e-21
region_chr11_8311727_9065770	Astle_et_al_2016_Reticulocyte_count	2	1.23223481876109e-10
region_chr12_121569746_124493434	Astle_et_al_2016_Lymphocyte_counts	185	3.99141155721455e-12
region_chr12_2435620_3567871	Astle_et_al_2016_Red_blood_cell_count	2	5.61035788066453e-10
region_chr12_48608083_51382710	UKB_20002_1065_self_reported_hypertension	70	2.64692546413499e-13
region_chr12_5212306_6310587	Astle_et_al_2016_Platelet_count	8	2.11006083914627e-37
region_chr12_52645220_54385039	UKB_50_Standing_height	7	3.71624645466552e-10
region_chr12_57155077_58914885	UKB_20002_1466_self_reported_gout	10	1.28426975481533e-14
region_chr12_65165915_66787364	EGG_BW3_EUR	5	6.85534806241347e-11
region_chr12_67515949_69432762	IBD.EUR.Ulcerative_Colitis	1	1.68877430672148e-08
region_chr12_8878799_10328935	Astle_et_al_2016_Eosinophil_counts	3	5.51387937822275e-08
region_chr13_112918174_114344378	Astle_et_al_2016_Red_blood_cell_count	1	3.79401251371245e-09
region_chr14_34377045_35390387	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	4.57128049450613e-10
region_chr14_64753580_65932837	Astle_et_al_2016_Red_blood_cell_count	11	2.5408316921115e-09
region_chr14_72422907_75978424	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	8.33186000414716e-09
region_chr14_72422907_75978424	UKB_20127_Neuroticism_score	13	6.45952651591943e-12
region_chr14_95284530_95796078	UKB_50_Standing_height	2	4.55783935033e-09
region_chr15_60973637_62923023	GIANT_HEIGHT	1	1.31111549700087e-08
region_chr15_98700830_100096642	UKB_23099_Body_fat_percentage	1	8.07577786859798e-08
region_chr16_11426305_12519241	Astle_et_al_2016_Eosinophil_counts	9	6.88039797884603e-37
region_chr17_21387045_29007226	Astle_et_al_2016_High_light_scatter_reticulocyte_count	35	7.44082849611639e-27
region_chr17_34585779_36141651	UKB_1180_Morning_or_evening_person_chronotype	1	3.92755586612545e-08
region_chr18_58862988_59963251	UKB_1180_Morning_or_evening_person_chronotype	10	7.50689133781676e-13
region_chr19_16263605_18299052	Astle_et_al_2016_Lymphocyte_counts	100	1.62268103927924e-132
region_chr19_37036131_39679979	Astle_et_al_2016_Sum_eosinophil_basophil_counts	11	6.97694012900549e-40
region_chr19_44239955_45599439	UKB_20002_1473_self_reported_high_cholesterol	64	1.82473427210014e-66
region_chr19_44239955_45599439	UKB_21001_Body_mass_index_BMI	5	3.63652806310516e-11
region_chr19_45599439_46646825	UKB_6152_8_diagnosed_by_doctor_Asthma	2	6.97205359170547e-10
region_chr19_46646825_48778970	Astle_et_al_2016_Neutrophil_count	6	2.91039761545735e-11
region_chr1_154797927_156366342	UKB_20022_Birth_weight	13	3.79341360653231e-14
region_chr1_181174985_182786221	UKB_1180_Morning_or_evening_person_chronotype	1	4.08829186131955e-14
region_chr1_222056878_224750818	Astle_et_al_2016_White_blood_cell_count	73	2.98642567258554e-11
region_chr1_222056878_224750818	UKB_50_Standing_height	183	5.9561321321082e-19
region_chr1_25190354_27075376	Astle_et_al_2016_Eosinophil_counts	1	2.21984030457713e-08
region_chr1_3666172_4320751	Astle_et_al_2016_High_light_scatter_reticulocyte_count	37	7.44308217234398e-35
region_chr1_66473721_68012212	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	2	7.2341858377343e-09
region_chr1_7187275_9305140	UKB_6152_8_diagnosed_by_doctor_Asthma	5	5.09636870253393e-09
region_chr20_46210417_48583442	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	4.89371146542601e-12
region_chr22_29255810_31043932	UKB_50_Standing_height	5	3.35290358800571e-12
region_chr2_109814855_113164279	Astle_et_al_2016_Sum_basophil_neutrophil_counts	13	1.56576231349656e-10
region_chr2_158720570_160913222	UKB_23099_Body_fat_percentage	8	5.70952610469458e-09
region_chr2_236540389_237852338	UKB_50_Standing_height	12	1.92986034891919e-09
region_chr2_44086664_46255495	Astle_et_al_2016_Red_blood_cell_count	2	2.00610868753073e-11
region_chr3_128476018_130525891	GIANT_HEIGHT	6	1.60832274103001e-20
region_chr3_137652241_140235755	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	8	5.43690557486983e-22
region_chr3_140235755_141620255	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	26	4.67817666455718e-19
region_chr3_141620255_143445786	Astle_et_al_2016_High_light_scatter_reticulocyte_count	15	3.23705208072063e-11
region_chr3_184051895_185350467	UKB_23099_Body_fat_percentage	1	2.75206244965392e-10
region_chr3_185350467_187172556	UKB_21001_Body_mass_index_BMI	2	4.18985466099815e-11
region_chr3_20049856_21602215	UKB_20002_1065_self_reported_hypertension	1	7.86047819364464e-09
region_chr3_27799419_29100769	UKB_20002_1065_self_reported_hypertension	1	9.22257621051508e-14
region_chr3_42498510_45123661	Astle_et_al_2016_Sum_basophil_neutrophil_counts	5	1.39885013972913e-09
region_chr3_58171792_60287177	UKB_20002_1473_self_reported_high_cholesterol	1	7.75463088138407e-08
region_chr3_66220021_68237764	UKB_23099_Body_fat_percentage	2	3.83894006367475e-08
region_chr4_102300199_104384137	UKB_20016_Fluid_intelligence_score	1	2.84001153294025e-09
region_chr4_154134974_156563945	UKB_20002_1065_self_reported_hypertension	36	8.07886846566241e-16
region_chr4_2841252_3844313	SSGAC_Education_Years_Pooled	2	3.14624554572756e-08
region_chr4_38905401_40200989	Astle_et_al_2016_Lymphocyte_counts	22	9.40464799922899e-63
region_chr4_73726673_76209554	Astle_et_al_2016_White_blood_cell_count	4	1.06833527602666e-48
region_chr5_171647288_173251324	UKB_50_Standing_height	6	4.70994168576319e-11
region_chr6_130614309_132444530	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	1	6.27090652129293e-09
region_chr6_133923105_135903039	Astle_et_al_2016_Granulocyte_count	15	1.94704240455865e-13
region_chr6_135903039_137293081	Astle_et_al_2016_White_blood_cell_count	2	1.32720783122936e-08
region_chr6_152773361_154652986	UKB_50_Standing_height	1	3.23881127127159e-13
region_chr6_25684359_26791023	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	144	9.47997399232114e-29
region_chr6_28949831_29770194	UKB_20002_1453_self_reported_psoriasis	113	4.33629728064815e-64
region_chr6_29770194_30830391	UKB_20002_1464_self_reported_rheumatoid_arthritis	8	1.72793898000286e-12
region_chr6_30830391_31603441	UKB_20016_Fluid_intelligence_score	2	1.0759881720301e-08
region_chr6_32714887_33268720	UKB_6152_8_diagnosed_by_doctor_Asthma	203	1.19151240364582e-106
region_chr6_43788432_45438826	GIANT_HEIGHT	5	3.44237165829726e-12
region_chr6_45438826_47344162	UKB_50_Standing_height	1	2.00080523075553e-12
region_chr7_134622844_135906335	GIANT_HEIGHT	5	1.27028173251565e-10
region_chr7_140535410_141526757	UKB_50_Standing_height	1	6.97713073562285e-16
region_chr7_142959223_145271196	IGAP_Alzheimer	2	4.32713156232037e-08
region_chr7_16161_933116	Astle_et_al_2016_Red_blood_cell_count	6	4.07224544503281e-11
region_chr7_28320690_31097675	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	1.18278938933753e-08
region_chr8_10605687_11421489	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	2	4.73631156158864e-09
region_chr8_120189461_123849219	GIANT_HEIGHT	1	2.55547793560962e-09
region_chr8_127646866_129368893	Astle_et_al_2016_Myeloid_white_cell_count	6	2.24908217399257e-08
region_chr8_7295557_9297184	UKB_1180_Morning_or_evening_person_chronotype	34	1.15012865861111e-09
region_chr8_7295557_9297184	UKB_50_Standing_height	23	1.769177315666e-13
region_chr9_134697518_136047132	GIANT_HEIGHT	1	4.346849838823e-12
region_chr9_91404921_93909416	UKB_21001_Body_mass_index_BMI	2	1.03096778110646e-09
region_chr9_93909416_96159758	UKB_50_Standing_height	198	2.9233395363298e-69
region_chr10_113568673_114661647	UKB_20022_Birth_weight	1	7.03775125470997e-09
region_chr10_26599755_29034307	Astle_et_al_2016_Sum_basophil_neutrophil_counts	86	4.30029001441898e-22
region_chr10_44234627_46978910	Astle_et_al_2016_Lymphocyte_counts	7	4.80376759988697e-10
region_chr10_98481545_98908643	UKB_50_Standing_height	1	1.74611949580916e-11
region_chr11_107973474_108566310	Astle_et_al_2016_Granulocyte_count	7	3.69604643899542e-10
region_chr11_111243672_112588765	UKB_20002_1065_self_reported_hypertension	14	5.03121992795557e-11
region_chr11_13351577_15721006	UKB_50_Standing_height	9	7.15828685672921e-15
region_chr11_44672249_46984586	pgc.scz2	17	2.85579627110574e-10
region_chr11_46984586_49844498	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	4.67616039960101e-09
region_chr11_55315181_58690022	GIANT_HEIGHT	2	2.68750109951136e-08
region_chr11_62456299_64037097	MAGNETIC_CH2.DB.ratio	67	3.44996731127497e-92
region_chr11_70855_1192365	Astle_et_al_2016_Sum_eosinophil_basophil_counts	39	4.7899806641514e-20
region_chr11_77086163_78644013	UKB_50_Standing_height	31	6.20328828317568e-11
region_chr12_20711009_23667700	GIANT_HEIGHT	3	9.72696816096894e-10
region_chr12_25218149_27646840	GIANT_HEIGHT	3	7.6277357064252e-15
region_chr12_51382710_52645220	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	1.09638237815401e-10
region_chr12_55272053_57155077	UKB_21001_Body_mass_index_BMI	49	6.28569494688523e-12
region_chr12_6310587_8224940	Astle_et_al_2016_Platelet_count	21	1.02370591476173e-35
region_chr12_78176790_80054370	UKB_50_Standing_height	1	4.76946529208675e-08
region_chr12_8878799_10328935	Astle_et_al_2016_White_blood_cell_count	47	3.9129123952186e-14
region_chr14_102545765_104535386	UKB_21001_Body_mass_index_BMI	151	7.28409460995972e-16
region_chr14_21121243_22549721	UKB_50_Standing_height	4	3.71743748820343e-14
region_chr14_63323296_64753580	Astle_et_al_2016_Platelet_count	3	7.92044057767986e-10
region_chr15_101012489_101980763	UKB_50_Standing_height	16	3.66980567338956e-14
region_chr15_40885316_42484201	UKB_20002_1065_self_reported_hypertension	15	6.36647059502057e-11
region_chr15_49715846_51385363	Astle_et_al_2016_Neutrophil_count	7	1.63766240837926e-10
region_chr15_49715846_51385363	UKB_50_Standing_height	17	9.19626907213293e-19
region_chr15_76106283_78223711	UKB_23099_Body_fat_percentage	1	1.29557597017833e-11
region_chr16_2714828_3951195	UKB_20002_1065_self_reported_hypertension	3	2.12591058293025e-08
region_chr17_31459473_33211407	Astle_et_al_2016_Reticulocyte_count	2	6.85541384303339e-10
region_chr17_36141651_38653091	Astle_et_al_2016_Reticulocyte_count	9	1.60898671065086e-94
region_chr17_43694719_44979537	GIANT_HEIGHT	12	6.26384703987182e-14
region_chr17_44979537_47798656	Astle_et_al_2016_High_light_scatter_reticulocyte_count	329	1.66009675681083e-16
region_chr17_63468228_65152010	UKB_20016_Fluid_intelligence_score	1	3.42091146327345e-08
region_chr17_80863788_82076532	UKB_21001_Body_mass_index_BMI	2	1.05880039559328e-08
region_chr18_45342141_46719283	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	7.94131871001061e-08
region_chr19_15537799_16263605	Astle_et_al_2016_Platelet_count	11	5.61511123580279e-44
region_chr19_29300040_30237047	UKB_23099_Body_fat_percentage	1	8.65448402877144e-13
region_chr19_33772047_35978393	Astle_et_al_2016_Platelet_count	1	1.99525191477629e-09
region_chr19_41625199_43358303	GIANT_HEIGHT	57	2.12581601390076e-18
region_chr19_46646825_48778970	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	8.72432293881287e-09
region_chr19_6684874_8282629	Astle_et_al_2016_White_blood_cell_count	1	9.17207082319055e-10
region_chr1_100360849_101575460	Astle_et_al_2016_Sum_eosinophil_basophil_counts	66	2.80926524850036e-14
region_chr1_118296444_148907004	GIANT_HEIGHT	18	1.23763714043611e-16
region_chr1_16571235_18336405	UKB_50_Standing_height	517	6.25724555862504e-58
region_chr1_184626379_186840891	Astle_et_al_2016_Monocyte_count	1	9.56463293432819e-09
region_chr1_241908300_243946197	SSGAC_Education_Years_Pooled	2	1.97008938207747e-09
region_chr1_25190354_27075376	UKB_50_Standing_height	109	1.88126889842002e-22
region_chr22_38911889_40149793	IBD.EUR.Inflammatory_Bowel_Disease	2	3.43761025536083e-10
region_chr2_101205867_102072305	Astle_et_al_2016_Lymphocyte_counts	1	1.35147737437521e-08
region_chr2_189017339_191108631	Astle_et_al_2016_Eosinophil_counts	1	1.87132794623558e-08
region_chr2_197213386_198446401	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	16	4.59545451901288e-15
region_chr2_217530757_219589829	UKB_50_Standing_height	396	1.08998934547321e-39
region_chr2_232685293_234242343	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	3	8.18479318054359e-10
region_chr2_240620667_241210506	GIANT_HEIGHT	3	7.9603501636059e-10
region_chr2_240620667_241210506	IBD.EUR.Ulcerative_Colitis	1	8.49921142641217e-13
region_chr2_24464049_26672117	Astle_et_al_2016_White_blood_cell_count	7	3.8674947866421e-12
region_chr2_53281314_54458089	UKB_50_Standing_height	11	1.19008821836663e-09
region_chr2_60064865_62201909	Astle_et_al_2016_Lymphocyte_counts	1	2.08626512625895e-08
region_chr3_128476018_130525891	Astle_et_al_2016_Monocyte_count	77	5.83719401992305e-107
region_chr3_130525891_132117672	UKB_21001_Body_mass_index_BMI	9	1.46804590228729e-12
region_chr3_141620255_143445786	Astle_et_al_2016_Myeloid_white_cell_count	2	1.02766699351206e-09
region_chr3_184051895_185350467	UKB_21001_Body_mass_index_BMI	11	2.93941911544539e-11
region_chr3_46616010_47685722	Astle_et_al_2016_High_light_scatter_reticulocyte_count	33	2.36409218641124e-25
region_chr3_9501499_10977979	GIANT_HEIGHT	2	2.1229066425919e-08
region_chr4_55681477_58068842	GIANT_HEIGHT	3	3.09069066687723e-09
region_chr4_8150508_9324753	UKB_50_Standing_height	24	5.96845100602335e-13
region_chr5_11940_982137	Astle_et_al_2016_Red_blood_cell_count	6	2.56521844686218e-11
region_chr5_130183332_132803957	Astle_et_al_2016_Sum_eosinophil_basophil_counts	606	3.03905859448573e-93
region_chr5_141266403_143601683	Astle_et_al_2016_Myeloid_white_cell_count	1	6.32209671727671e-12
region_chr5_149283061_151181737	Astle_et_al_2016_Monocyte_count	22	1.02195053793078e-37
region_chr5_35048865_36433852	Astle_et_al_2016_Lymphocyte_counts	7	5.04749252222834e-25
region_chr5_76503041_78327508	Astle_et_al_2016_Platelet_count	7	3.38212381470611e-16
region_chr5_76503041_78327508	UKB_50_Standing_height	2	9.51552005684008e-09
region_chr6_103535520_105608858	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	1	2.2701532815135e-10
region_chr6_108143176_109983044	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	50	1.73252089016483e-21
region_chr6_157797687_160159465	Astle_et_al_2016_Granulocyte_count	3	4.44996498833022e-09
region_chr6_28949831_29770194	Astle_et_al_2016_Eosinophil_counts	42	4.34249886817987e-43
region_chr6_30830391_31603441	UKB_21001_Body_mass_index_BMI	27	1.88050918694182e-10
region_chr6_31603441_32714887	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	947	3.64794768637011e-110
region_chr6_33268720_35487979	UKB_20002_1313_self_reported_ankylosing_spondylitis	2	1.72719662860816e-12
region_chr6_93731457_96645635	UKB_20002_1065_self_reported_hypertension	1	1.03280740110442e-08
region_chr7_114072332_117140124	Astle_et_al_2016_Reticulocyte_count	3	1.58873944110197e-08
region_chr7_16862445_19441924	Astle_et_al_2016_Reticulocyte_count	1	5.44208005817198e-11
region_chr7_2022763_2732593	Astle_et_al_2016_Platelet_count	1	8.2926868201323e-11
region_chr7_5814895_6534226	Astle_et_al_2016_High_light_scatter_reticulocyte_count	6	3.01422665522908e-18
region_chr7_72409900_73920272	EGG_BW3_EUR	4	3.11765365780469e-10
region_chr8_37521871_39081287	pgc.scz2	2	4.89836510311872e-08
region_chr9_104819468_106536473	GIANT_HEIGHT	1	8.04308361927638e-09
region_chr9_3190064_4495328	UKB_1160_Sleep_duration	1	1.99875467781791e-08
region_chr10_61581937_64034354	Astle_et_al_2016_Eosinophil_counts	1	2.26867864296246e-08
region_chr10_94461486_96062600	GIANT_HEIGHT	1	1.15926437783583e-09
region_chr11_133130151_134336099	UKB_21001_Body_mass_index_BMI	1	6.33297251191368e-10
region_chr11_13351577_15721006	GIANT_HEIGHT	9	1.11935017938893e-13
region_chr11_44672249_46984586	UKB_50_Standing_height	49	3.3481193501993e-18
region_chr11_59013076_62456299	UKB_50_Standing_height	39	4.3738557406819e-14
region_chr11_70855_1192365	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	132	3.01921509914514e-51
region_chr12_109898914_112825713	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	1	2.99571259324933e-08
region_chr12_132236187_133264925	GIANT_HEIGHT	1	2.88099455236871e-09
region_chr12_25218149_27646840	Astle_et_al_2016_Reticulocyte_count	1	2.45040745616343e-08
region_chr12_48608083_51382710	Astle_et_al_2016_White_blood_cell_count	8	5.692085757688e-09
region_chr12_55272053_57155077	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	140	1.090514950787e-16
region_chr12_89288345_91672378	UKB_23099_Body_fat_percentage	3	6.99472002891176e-09
region_chr13_98286665_99921841	UKB_21001_Body_mass_index_BMI	2	3.2076781200475e-08
region_chr14_63323296_64753580	SSGAC_Education_Years_Pooled	2	8.45718673098519e-10
region_chr14_93858939_95284530	UKB_50_Standing_height	7	9.80878258973986e-17
region_chr15_42484201_43905851	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	1.16299872565308e-14
region_chr15_73336373_76106283	UKB_20002_1065_self_reported_hypertension	177	1.32380286543707e-22
region_chr15_78223711_80568637	Astle_et_al_2016_Reticulocyte_count	28	9.91222966271937e-20
region_chr16_31371622_34586599	Astle_et_al_2016_White_blood_cell_count	2	1.32300122322923e-09
region_chr16_52001911_53348660	BCAC_ER_negative_BreastCancer_EUR	3	1.23723003165936e-21
region_chr16_65904663_68807460	Astle_et_al_2016_High_light_scatter_reticulocyte_count	33	5.9024910945677e-15
region_chr17_150263_1269105	UKB_23099_Body_fat_percentage	1	1.03775447272364e-09
region_chr17_15115780_16509028	Astle_et_al_2016_Granulocyte_count	198	1.98702066845899e-26
region_chr17_18953007_21387045	GIANT_HEIGHT	8	4.45092552548522e-14
region_chr17_34585779_36141651	Astle_et_al_2016_High_light_scatter_reticulocyte_count	22	5.5314551850348e-33
region_chr17_80863788_82076532	GIANT_HEIGHT	5	1.56567107305001e-10
region_chr17_82076532_83247139	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	5.47475041938879e-08
region_chr18_1942910_3891658	GIANT_HEIGHT	2	6.45361727641796e-08
region_chr18_40104403_42312683	UKB_21001_Body_mass_index_BMI	4	4.14623332097719e-11
region_chr19_11173352_13360313	Astle_et_al_2016_White_blood_cell_count	1	4.41222952103325e-08
region_chr19_11173352_13360313	UKB_20002_1473_self_reported_high_cholesterol	44	3.55184355168328e-36
region_chr19_40478694_41625199	Astle_et_al_2016_Eosinophil_counts	3	9.05764214405559e-21
region_chr19_43358303_44239955	Astle_et_al_2016_Granulocyte_count	70	7.46134411762103e-18
region_chr19_80840_610729	Astle_et_al_2016_High_light_scatter_reticulocyte_count	3	3.76524736546198e-08
