region	phenotype	count	best_pvalue
region_chr11_62456299_64037097	UKB_23099_Body_fat_percentage	1	2.10908253876932e-07
region_chr11_64037097_66131160	Astle_et_al_2016_Eosinophil_counts	106	5.35343118483052e-24
region_chr11_64037097_66131160	UKB_6152_8_diagnosed_by_doctor_Asthma	6	3.68001564683389e-10
region_chr11_66131160_68238358	BCAC_ER_negative_BreastCancer_EUR	2	2.89575231045108e-08
region_chr11_66131160_68238358	UKB_20002_1452_self_reported_eczema_or_dermatitis	1	1.89016279449222e-08
region_chr11_66131160_68238358	UKB_20002_1466_self_reported_gout	1	2.28959303534441e-07
region_chr11_66131160_68238358	UKB_21001_Body_mass_index_BMI	39	7.574505320879e-18
region_chr11_68238358_69701362	UKB_50_Standing_height	47	1.21987929498322e-28
region_chr11_70855_1192365	Astle_et_al_2016_Granulocyte_count	48	1.81873037820263e-45
region_chr11_70855_1192365	Astle_et_al_2016_Neutrophil_count	46	1.54903073031259e-43
region_chr11_70855_1192365	UKB_20002_1065_self_reported_hypertension	2	1.95084220411996e-13
region_chr11_74701306_77086163	Astle_et_al_2016_Eosinophil_counts	12	2.14878192512537e-18
region_chr11_74701306_77086163	UKB_50_Standing_height	41	1.49065197662763e-50
region_chr11_74701306_77086163	UKB_6152_8_diagnosed_by_doctor_Asthma	11	2.19883176441544e-20
region_chr11_77086163_78644013	UKB_23099_Body_fat_percentage	2	7.14400572627158e-08
region_chr11_77086163_78644013	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	2	2.81361843319429e-09
region_chr11_8311727_9065770	Astle_et_al_2016_High_light_scatter_reticulocyte_count	5	5.83602832164081e-12
region_chr11_8311727_9065770	UKB_23099_Body_fat_percentage	4	1.79226413735922e-09
region_chr11_84670229_86908259	Astle_et_al_2016_Platelet_count	1	2.67710023135668e-07
region_chr11_84670229_86908259	UKB_21001_Body_mass_index_BMI	1	2.99170807661327e-07
region_chr11_87719343_89475768	UKB_1160_Sleep_duration	1	3.41878131836372e-07
region_chr11_9065770_10930480	UKB_50_Standing_height	4	7.14733013206931e-08
region_chr11_94509094_95992877	SSGAC_Education_Years_Pooled	2	8.32390394996756e-08
region_chr12_102571208_104454918	GIANT_HEIGHT	3	6.06793580386394e-08
region_chr12_102571208_104454918	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	2	1.45130090514515e-08
region_chr12_109898914_112825713	Astle_et_al_2016_Granulocyte_count	28	3.06641424096061e-19
region_chr12_109898914_112825713	Astle_et_al_2016_Sum_basophil_neutrophil_counts	15	4.62714285292507e-12
region_chr12_109898914_112825713	CARDIoGRAM_C4D_CAD_ADDITIVE	6	1.5811098098223e-09
region_chr12_109898914_112825713	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	103	3.10085869050939e-73
region_chr12_109898914_112825713	UKB_23099_Body_fat_percentage	1	3.09603123382138e-07
region_chr12_109898914_112825713	pgc.scz2	3	1.09725784151989e-09
region_chr12_11601912_12580594	GIANT_HEIGHT	1	1.00958060875439e-07
region_chr12_119316305_121569746	Astle_et_al_2016_Eosinophil_counts	2	1.36753476911242e-08
region_chr12_119316305_121569746	Astle_et_al_2016_Reticulocyte_count	57	2.73956238540536e-64
region_chr12_119316305_121569746	UKB_20002_1473_self_reported_high_cholesterol	5	1.01451628394295e-14
region_chr12_121569746_124493434	SSGAC_Education_Years_Pooled	28	2.33074134240618e-15
region_chr12_131302206_132236187	UKB_50_Standing_height	3	5.41572310958793e-09
region_chr12_132236187_133264925	UKB_50_Standing_height	4	3.66996688219319e-08
region_chr12_20711009_23667700	GIANT_HEIGHT	3	1.47720390285585e-09
region_chr12_20711009_23667700	UKB_50_Standing_height	4	5.00438434864937e-11
region_chr12_25218149_27646840	UKB_50_Standing_height	4	4.05991449166939e-47
region_chr12_30359473_32012658	Astle_et_al_2016_Monocyte_count	1	2.87586745126309e-07
region_chr12_44631_971165	Astle_et_al_2016_Monocyte_count	3	2.51811685584359e-08
region_chr12_45630446_47321010	UKB_20022_Birth_weight	1	2.43655951069337e-07
region_chr12_48608083_51382710	Astle_et_al_2016_Granulocyte_count	3	3.61591688006124e-08
region_chr12_48608083_51382710	Astle_et_al_2016_Platelet_count	20	1.20175792626011e-16
region_chr12_5212306_6310587	Astle_et_al_2016_Lymphocyte_counts	1	1.18311685548654e-18
region_chr12_55272053_57155077	Astle_et_al_2016_Sum_eosinophil_basophil_counts	20	8.46660365629643e-14
region_chr12_55272053_57155077	UKB_20002_1265_self_reported_migraine	9	1.36972824687816e-17
region_chr12_57155077_58914885	Astle_et_al_2016_Platelet_count	24	1.0387911078477e-17
region_chr12_57155077_58914885	RA_OKADA_TRANS_ETHNIC	1	6.46476777437806e-09
region_chr12_57155077_58914885	UKB_1180_Morning_or_evening_person_chronotype	1	2.83691686489741e-09
region_chr12_63638681_65165915	UKB_50_Standing_height	8	1.38983636207777e-15
region_chr12_67515949_69432762	GIANT_HEIGHT	1	8.17596491695956e-08
region_chr12_69432762_70564207	UKB_50_Standing_height	9	2.57708191490723e-20
region_chr12_8224940_8878799	Astle_et_al_2016_High_light_scatter_reticulocyte_count	9	2.24597956233433e-13
region_chr12_8878799_10328935	Astle_et_al_2016_White_blood_cell_count	17	4.01331304204754e-14
region_chr12_89288345_91672378	Astle_et_al_2016_Monocyte_count	1	6.24212290394332e-08
region_chr13_110579726_111595245	UKB_21001_Body_mass_index_BMI	4	2.72338743702945e-12
region_chr13_23957798_25210224	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	3	3.37765793946904e-20
region_chr13_31727678_33202766	UKB_50_Standing_height	4	7.82752684101526e-11
region_chr13_48809826_51016955	Astle_et_al_2016_Granulocyte_count	6	4.3156203397872e-09
region_chr13_48809826_51016955	Astle_et_al_2016_White_blood_cell_count	4	1.70843884697897e-09
region_chr13_98286665_99921841	UKB_20002_1111_self_reported_asthma	7	6.5133562738124e-15
region_chr14_101067970_102545765	UKB_21001_Body_mass_index_BMI	2	1.01022045161366e-09
region_chr14_102545765_104535386	UKB_21001_Body_mass_index_BMI	39	3.03764824535818e-15
region_chr14_102545765_104535386	UKB_50_Standing_height	33	2.53771027856389e-28
region_chr14_102545765_104535386	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	2	4.5616403723419e-08
region_chr14_29502939_31914059	UKB_21001_Body_mass_index_BMI	1	7.54455299022378e-09
region_chr14_34377045_35390387	UKB_50_Standing_height	1	5.33076850659915e-09
region_chr14_53531113_54766963	UKB_50_Standing_height	5	2.00535227862365e-15
region_chr14_54766963_55750162	Astle_et_al_2016_Eosinophil_counts	2	1.76192995960584e-08
region_chr14_65932837_67525600	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	2.42332335261576e-07
region_chr14_72422907_75978424	UKB_50_Standing_height	61	4.89525791043193e-36
region_chr14_76763129_78095602	Astle_et_al_2016_Neutrophil_count	6	1.80641718342174e-09
region_chr14_90830516_92665954	GIANT_HEIGHT	15	2.10784427203397e-17
region_chr14_92665954_93858939	Astle_et_al_2016_Platelet_count	1	4.13689630314809e-08
region_chr14_98672195_101067970	UKB_50_Standing_height	1	1.25877678549766e-07
region_chr15_38238576_40091931	Astle_et_al_2016_Reticulocyte_count	3	7.83562686399658e-08
region_chr15_40091931_40885316	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	1.494187569678e-07
region_chr15_40885316_42484201	Astle_et_al_2016_Neutrophil_count	27	3.76683786840444e-18
region_chr15_40885316_42484201	UKB_23099_Body_fat_percentage	3	7.82307310884298e-09
region_chr15_42484201_43905851	Astle_et_al_2016_White_blood_cell_count	2	9.69304765769417e-14
region_chr15_49715846_51385363	GIANT_HEIGHT	8	9.35153307535523e-18
region_chr15_58149167_59401917	UKB_20002_1473_self_reported_high_cholesterol	1	5.67401059105548e-09
region_chr15_62923023_64812469	Astle_et_al_2016_Monocyte_count	27	7.87064856710465e-24
region_chr15_62923023_64812469	Astle_et_al_2016_Reticulocyte_count	8	1.09492117996997e-10
region_chr15_69841002_71630310	UKB_50_Standing_height	2	3.27359522491841e-13
region_chr15_71630310_73336373	UKB_21001_Body_mass_index_BMI	14	1.19767198762874e-11
region_chr15_73336373_76106283	Astle_et_al_2016_Platelet_count	2	7.8818148823104e-08
region_chr15_78223711_80568637	Astle_et_al_2016_Sum_eosinophil_basophil_counts	13	2.79590528660573e-16
region_chr15_78223711_80568637	UKB_21001_Body_mass_index_BMI	3	5.87859699883013e-10
region_chr15_80568637_83591716	pgc.scz2	3	9.30395428442507e-10
region_chr15_87826712_89932319	GIANT_HEIGHT	37	4.09999274239948e-37
region_chr15_87826712_89932319	UKB_50_Standing_height	52	8.94346187261356e-68
region_chr15_89932319_91621162	Astle_et_al_2016_Lymphocyte_counts	20	7.06568756602235e-20
region_chr15_98700830_100096642	UKB_50_Standing_height	15	2.14857830488526e-24
region_chr16_10054_1157206	Astle_et_al_2016_High_light_scatter_reticulocyte_count	20	7.34465358027249e-22
region_chr16_11426305_12519241	UKB_20002_1111_self_reported_asthma	2	2.44381862747904e-13
region_chr16_11426305_12519241	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	3	4.67102018961538e-13
region_chr16_1157206_2714828	UKB_50_Standing_height	173	3.47906283329676e-42
region_chr16_20139249_22437583	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	5.55291617861677e-09
region_chr16_2714828_3951195	Astle_et_al_2016_Myeloid_white_cell_count	4	1.75114109914305e-09
region_chr16_2714828_3951195	GIANT_HEIGHT	23	1.94107978915489e-16
region_chr16_27434434_29025292	UKB_23099_Body_fat_percentage	108	1.02371230834868e-35
region_chr16_29025292_31371622	Astle_et_al_2016_Monocyte_count	23	4.19627903236586e-12
region_chr16_29025292_31371622	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	5	1.76949629431396e-08
region_chr16_29025292_31371622	GIANT_HEIGHT	1	1.8627075643772e-07
region_chr16_31371622_34586599	Astle_et_al_2016_Lymphocyte_counts	12	3.49086178512615e-17
region_chr16_31371622_34586599	UKB_20002_1065_self_reported_hypertension	1	4.20172829567155e-10
region_chr16_31371622_34586599	UKB_21001_Body_mass_index_BMI	16	2.48158468580297e-22
region_chr16_31371622_34586599	UKB_23099_Body_fat_percentage	8	7.55606144637237e-16
region_chr16_3951195_5068344	Astle_et_al_2016_Lymphocyte_counts	1	4.78651364302522e-08
region_chr16_3951195_5068344	GIANT_HEIGHT	6	6.43885323462084e-10
region_chr16_3951195_5068344	UKB_23099_Body_fat_percentage	4	2.40766734330363e-16
region_chr16_48974015_52001911	UKB_50_Standing_height	1	2.52716510592546e-07
region_chr16_52001911_53348660	BCAC_ER_positive_BreastCancer_EUR	1	9.75005734558371e-09
region_chr16_53348660_55869862	UKB_50_Standing_height	11	3.10217872672805e-32
region_chr16_65904663_68807460	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	3.08795403439032e-07
region_chr16_65904663_68807460	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	25	4.74494115184124e-17
region_chr16_80263477_81738931	UKB_21001_Body_mass_index_BMI	1	1.80954770071336e-07
region_chr16_84412277_85115079	Astle_et_al_2016_Granulocyte_count	2	7.10595308825721e-11
region_chr16_84412277_85115079	UKB_50_Standing_height	3	9.07352772784389e-12
region_chr16_87613743_88974757	Astle_et_al_2016_Eosinophil_counts	1	2.92289172267246e-09
region_chr16_87613743_88974757	Astle_et_al_2016_Red_blood_cell_count	7	8.14328877567521e-25
region_chr16_88974757_90226404	Astle_et_al_2016_Platelet_count	1	3.0809066528971e-08
region_chr17_16509028_18953007	UKB_1180_Morning_or_evening_person_chronotype	5	4.02357194978858e-10
region_chr17_18953007_21387045	UKB_50_Standing_height	18	1.60304173798523e-31
region_chr17_21387045_29007226	Astle_et_al_2016_Platelet_count	50	5.79353252066503e-53
region_chr17_21387045_29007226	Astle_et_al_2016_Red_blood_cell_count	11	7.77610686226493e-12
region_chr17_21387045_29007226	Astle_et_al_2016_White_blood_cell_count	5	1.18166381725264e-09
region_chr17_21387045_29007226	UKB_23099_Body_fat_percentage	1	3.30645441401594e-08
region_chr17_29007226_31459473	Astle_et_al_2016_High_light_scatter_reticulocyte_count	10	3.75735026494893e-22
region_chr17_29007226_31459473	Astle_et_al_2016_Myeloid_white_cell_count	3	2.55000107862041e-08
region_chr17_29007226_31459473	Astle_et_al_2016_White_blood_cell_count	15	3.05030321453126e-12
region_chr17_29007226_31459473	GIANT_HEIGHT	62	9.1895064785556e-41
region_chr17_38653091_40721152	Astle_et_al_2016_Granulocyte_count	184	1.18057188391585e-259
region_chr17_38653091_40721152	Astle_et_al_2016_White_blood_cell_count	184	1.96895124782345e-199
region_chr17_38653091_40721152	RA_OKADA_TRANS_ETHNIC	37	1.71487671594507e-13
region_chr17_38653091_40721152	UKB_20127_Neuroticism_score	2	2.60014033720866e-09
region_chr17_40721152_41743558	Astle_et_al_2016_Sum_eosinophil_basophil_counts	2	4.19030710484847e-12
region_chr17_41743558_43694719	Astle_et_al_2016_Monocyte_count	2	7.40134534582823e-08
region_chr17_41743558_43694719	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	1.81243491931009e-08
region_chr17_41743558_43694719	IBD.EUR.Ulcerative_Colitis	2	1.52195730918736e-07
region_chr17_41743558_43694719	UKB_20002_1111_self_reported_asthma	1	6.10851358286428e-10
region_chr17_43694719_44979537	SSGAC_Education_Years_Pooled	1	3.42317141093101e-07
region_chr17_43694719_44979537	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	10	1.09219044656425e-16
region_chr17_44979537_47798656	Astle_et_al_2016_High_light_scatter_reticulocyte_count	91	3.49219861720835e-16
region_chr17_44979537_47798656	Astle_et_al_2016_Myeloid_white_cell_count	3	2.3948387353444e-08
region_chr17_44979537_47798656	UKB_20002_1065_self_reported_hypertension	17	9.9453879792941e-10
region_chr17_47798656_49440038	UKB_6152_8_diagnosed_by_doctor_Asthma	2	2.46275096149898e-11
region_chr17_47798656_49440038	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	1	6.98897352875656e-08
region_chr17_4792966_5838014	Astle_et_al_2016_Platelet_count	10	2.00207409316941e-15
region_chr17_4792966_5838014	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	1	2.06975788980475e-07
region_chr17_4792966_5838014	UKB_21001_Body_mass_index_BMI	4	8.12949818586518e-09
region_chr17_55522071_57280180	GIANT_HEIGHT	2	1.80404309948086e-09
region_chr17_55522071_57280180	UKB_50_Standing_height	4	1.47124773920425e-12
region_chr17_5838014_7414079	UKB_20002_1065_self_reported_hypertension	5	3.74366052748184e-10
region_chr17_59410151_61235394	UKB_20002_1261_self_reported_multiple_sclerosis	1	1.90697624952784e-07
region_chr17_63468228_65152010	UKB_20002_1065_self_reported_hypertension	2	1.69372288406586e-09
region_chr17_63468228_65152010	UKB_21001_Body_mass_index_BMI	3	9.2779217715375e-08
region_chr17_65152010_66804312	UKB_50_Standing_height	7	3.40949864589705e-22
region_chr17_66804312_69862629	Astle_et_al_2016_Sum_eosinophil_basophil_counts	3	2.28699959931073e-09
region_chr17_66804312_69862629	UKB_23099_Body_fat_percentage	12	6.63902933457943e-16
region_chr17_71391676_74676064	Astle_et_al_2016_Monocyte_count	1	1.80758442357366e-07
region_chr17_74676064_76379479	Astle_et_al_2016_Reticulocyte_count	11	6.11589751471586e-15
region_chr17_76379479_78267332	Astle_et_al_2016_Red_blood_cell_count	5	1.21951521061178e-13
region_chr17_76379479_78267332	Astle_et_al_2016_Reticulocyte_count	4	8.61294471580231e-13
region_chr17_80863788_82076532	EGG_BW3_EUR	1	1.10697629132867e-07
region_chr17_80863788_82076532	UKB_20002_1065_self_reported_hypertension	1	3.48547629433878e-08
region_chr17_80863788_82076532	UKB_21001_Body_mass_index_BMI	3	5.66564742931369e-10
region_chr17_80863788_82076532	UKB_50_Standing_height	38	2.78667480128554e-15
region_chr18_23069508_25416687	Astle_et_al_2016_Neutrophil_count	8	3.11016784536052e-10
region_chr18_23069508_25416687	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	8	3.7248272232939e-10
region_chr18_36282001_37495287	UKB_20127_Neuroticism_score	1	6.18976122068164e-13
region_chr18_42312683_45342141	UKB_20002_1065_self_reported_hypertension	1	2.83347170754492e-07
region_chr18_45342141_46719283	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	2	4.5738579656985e-11
region_chr18_48413361_50204214	GIANT_HEIGHT	18	3.90184639427795e-23
region_chr18_69508584_70953943	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	3	4.74290839108022e-09
region_chr19_11173352_13360313	CARDIoGRAM_C4D_CAD_ADDITIVE	5	1.26877757474958e-10
region_chr19_11173352_13360313	UKB_50_Standing_height	54	3.85355732079899e-19
region_chr19_15537799_16263605	Astle_et_al_2016_Lymphocyte_counts	20	3.76226176273532e-44
region_chr19_18299052_19766662	Astle_et_al_2016_Sum_eosinophil_basophil_counts	4	1.74172550091164e-08
region_chr19_18299052_19766662	UKB_20002_1473_self_reported_high_cholesterol	12	4.06384376394796e-16
region_chr19_18299052_19766662	UKB_21001_Body_mass_index_BMI	19	5.3918164907712e-16
region_chr19_2098397_3019662	Astle_et_al_2016_Red_blood_cell_count	8	4.26241003634956e-12
region_chr19_29300040_30237047	UKB_21001_Body_mass_index_BMI	3	9.97232585124298e-17
region_chr19_3019662_4348970	UKB_21001_Body_mass_index_BMI	9	3.95190774806151e-13
region_chr19_32255614_33772047	UKB_23099_Body_fat_percentage	4	3.34441703116842e-09
region_chr19_33772047_35978393	Astle_et_al_2016_Reticulocyte_count	5	6.45808449341678e-10
region_chr19_35978393_37036131	GIANT_HEIGHT	3	7.15255193707129e-08
region_chr19_39679979_40478694	Astle_et_al_2016_Red_blood_cell_count	1	6.41315055900746e-09
region_chr19_39679979_40478694	Astle_et_al_2016_Sum_eosinophil_basophil_counts	9	7.79614740344746e-43
region_chr19_41625199_43358303	GIANT_HEIGHT	15	2.12581601390078e-18
region_chr19_43358303_44239955	UKB_50_Standing_height	10	2.31539295417242e-13
region_chr19_4348970_5811841	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	3.68446607066698e-08
region_chr19_4348970_5811841	UKB_21001_Body_mass_index_BMI	2	1.06190910932182e-14
region_chr19_44239955_45599439	Astle_et_al_2016_Myeloid_white_cell_count	6	1.00902904968285e-25
region_chr19_44239955_45599439	CARDIoGRAM_C4D_CAD_ADDITIVE	1	1.80713518987246e-07
region_chr19_44239955_45599439	MAGNETIC_IDL.TG	20	3.04300931825877e-37
region_chr19_45599439_46646825	Astle_et_al_2016_Granulocyte_count	1	1.85785967551191e-07
region_chr19_45599439_46646825	MAGNETIC_LDL.C	5	2.81931764399506e-29
region_chr19_46646825_48778970	Astle_et_al_2016_Monocyte_count	1	2.10032652473345e-07
region_chr19_46646825_48778970	Astle_et_al_2016_Myeloid_white_cell_count	3	1.24108134173042e-09
region_chr19_48778970_51029311	Astle_et_al_2016_High_light_scatter_reticulocyte_count	8	1.77273262415373e-08
region_chr19_48778970_51029311	Astle_et_al_2016_Red_blood_cell_count	20	5.25563791734963e-11
region_chr19_54099074_55216712	Astle_et_al_2016_Monocyte_count	13	7.02206945175162e-19
region_chr19_54099074_55216712	Astle_et_al_2016_Platelet_count	3	4.55390745753184e-08
region_chr19_610729_2098397	Astle_et_al_2016_Eosinophil_counts	2	4.52688632487154e-09
region_chr19_610729_2098397	Astle_et_al_2016_High_light_scatter_reticulocyte_count	25	8.25220372155425e-17
region_chr19_610729_2098397	Astle_et_al_2016_Neutrophil_count	3	4.31443904546214e-11
region_chr19_610729_2098397	UKB_50_Standing_height	14	8.11200235489449e-30
region_chr19_6684874_8282629	Astle_et_al_2016_Neutrophil_count	1	6.34111787591917e-10
region_chr19_80840_610729	Astle_et_al_2016_Myeloid_white_cell_count	1	1.63448130127003e-07
region_chr19_80840_610729	Astle_et_al_2016_Reticulocyte_count	2	3.60111267815146e-13
region_chr19_80840_610729	Astle_et_al_2016_Sum_basophil_neutrophil_counts	1	2.53581487551748e-07
region_chr19_9127717_11173352	IBD.EUR.Inflammatory_Bowel_Disease	4	2.67508757598216e-10
region_chr19_9127717_11173352	MAGNETIC_IDL.TG	23	5.80255489336388e-24
region_chr1_100360849_101575460	Astle_et_al_2016_Eosinophil_counts	12	1.78627018464237e-13
region_chr1_100360849_101575460	Astle_et_al_2016_Lymphocyte_counts	15	5.30875198077372e-29
region_chr1_10583_1961168	IBD.EUR.Crohns_Disease	1	8.82410760309604e-08
region_chr1_10583_1961168	UKB_50_Standing_height	29	4.00924519357977e-15
region_chr1_10746927_11717784	Astle_et_al_2016_Platelet_count	6	4.50254070563721e-21
region_chr1_10746927_11717784	GIANT_HEIGHT	4	7.3647488372327e-09
region_chr1_10746927_11717784	UKB_20002_1065_self_reported_hypertension	3	9.04087310688178e-16
region_chr1_10746927_11717784	UKB_50_Standing_height	10	7.97341080135307e-12
region_chr1_111199115_112730684	Astle_et_al_2016_Platelet_count	28	7.43989108321226e-21
region_chr1_115337972_118296444	Astle_et_al_2016_Reticulocyte_count	2	9.0796754965845e-17
region_chr1_11717784_12719464	Astle_et_al_2016_Platelet_count	14	6.2881114926141e-24
region_chr1_118296444_148907004	GIANT_HEIGHT	6	1.40561580022519e-19
region_chr1_151566405_153208353	GIANT_HEIGHT	2	5.97158220885764e-08
region_chr1_151566405_153208353	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	3	6.10643470431773e-16
region_chr1_153208353_154797927	UKB_50_Standing_height	2	1.9974916884178e-15
region_chr1_153208353_154797927	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	10	1.2665499727278e-13
region_chr1_156366342_158057622	UKB_21001_Body_mass_index_BMI	2	1.2282394125326e-08
region_chr1_170588635_173128768	Astle_et_al_2016_Platelet_count	19	1.04144117795826e-21
region_chr1_170588635_173128768	UKB_20002_1111_self_reported_asthma	2	2.34977083167707e-09
region_chr1_173128768_175120632	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	2	3.48744182265161e-09
region_chr1_177464245_178975174	UKB_50_Standing_height	2	8.1859645155984e-09
region_chr1_182786221_184626379	UKB_1180_Morning_or_evening_person_chronotype	2	6.97379435059043e-15
region_chr1_184626379_186840891	Astle_et_al_2016_Monocyte_count	1	7.07479268864346e-08
region_chr1_1961168_3666172	RA_OKADA_TRANS_ETHNIC	3	3.68614261340489e-12
region_chr1_20142656_21410095	Astle_et_al_2016_High_light_scatter_reticulocyte_count	2	1.42817812064243e-14
region_chr1_20142656_21410095	UKB_1180_Morning_or_evening_person_chronotype	5	2.82096947561215e-09
region_chr1_203365606_204711940	SSGAC_Education_Years_Pooled	2	8.32260591253694e-08
region_chr1_210614406_212668988	Astle_et_al_2016_Monocyte_count	3	5.18127300464993e-08
region_chr1_21410095_22760390	Astle_et_al_2016_High_light_scatter_reticulocyte_count	6	3.68152457902332e-32
region_chr1_219417229_221684889	Astle_et_al_2016_Reticulocyte_count	2	2.88306661707974e-09
region_chr1_219417229_221684889	GIANT_HEIGHT	4	1.92815541548256e-09
region_chr1_222056878_224750818	GIANT_HEIGHT	8	8.64354428007654e-09
region_chr1_222056878_224750818	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	6	1.64783900662673e-09
region_chr1_226623159_229020501	Astle_et_al_2016_Myeloid_white_cell_count	2	2.57074948322242e-10
region_chr1_230549509_231954506	UKB_20002_1065_self_reported_hypertension	1	1.87624600300815e-10
region_chr1_234463688_235656136	UKB_50_Standing_height	4	2.12527041483489e-08
region_chr1_235656136_237392328	UKB_50_Standing_height	2	7.99879848379272e-08
region_chr1_245343444_247181216	Astle_et_al_2016_White_blood_cell_count	2	1.18651864412101e-08
region_chr1_247181216_248945267	Astle_et_al_2016_Reticulocyte_count	22	2.88892982746236e-190
region_chr1_25190354_27075376	Astle_et_al_2016_Neutrophil_count	2	2.16182211280123e-07
region_chr1_27075376_29689034	Astle_et_al_2016_Eosinophil_counts	1	2.00397537210828e-07
region_chr1_27075376_29689034	Astle_et_al_2016_Platelet_count	1	1.72753279046167e-11
region_chr1_27075376_29689034	Astle_et_al_2016_White_blood_cell_count	1	1.27188269890968e-07
region_chr1_31973084_34334157	PGC_ADHD_EUR_2017	1	2.46131968914298e-07
region_chr1_34334157_37083582	UKB_20127_Neuroticism_score	2	2.23770723318261e-10
region_chr1_3666172_4320751	Astle_et_al_2016_Red_blood_cell_count	4	6.00850454431867e-09
region_chr1_37083582_38266175	UKB_50_Standing_height	23	4.9715652736135e-21
region_chr1_39734895_41509656	GIANT_HEIGHT	38	7.26074503922318e-25
region_chr1_44503511_46433829	Astle_et_al_2016_Neutrophil_count	8	9.6487886351524e-09
region_chr1_46433829_47536904	GIANT_HEIGHT	5	1.51439521962626e-11
region_chr1_51248054_53760589	Astle_et_al_2016_Monocyte_count	3	4.56474711788836e-09
region_chr1_53760589_55947444	GIANT_HEIGHT	1	3.97647153926017e-08
region_chr1_53760589_55947444	MAGNETIC_LDL.C	10	2.19936719712858e-14
region_chr1_61456693_62989418	UKB_20002_1473_self_reported_high_cholesterol	9	5.61549461970217e-24
region_chr1_64576021_66473721	Astle_et_al_2016_Myeloid_white_cell_count	7	5.14960803305105e-18
region_chr1_66473721_68012212	Astle_et_al_2016_Granulocyte_count	3	1.37451844872944e-09
region_chr1_71218722_73861224	pgc.scz2	4	6.30613024804402e-09
region_chr1_7187275_9305140	Astle_et_al_2016_Myeloid_white_cell_count	1	2.47845005019907e-07
region_chr1_7187275_9305140	Astle_et_al_2016_Platelet_count	1	2.63643716004077e-09
region_chr1_7187275_9305140	pgc.scz2	3	4.83734361348828e-08
region_chr1_76262450_79195513	UKB_1180_Morning_or_evening_person_chronotype	5	6.175332870908e-09
region_chr1_76262450_79195513	UKB_21001_Body_mass_index_BMI	12	4.43214710018094e-11
region_chr1_76262450_79195513	UKB_50_Standing_height	13	1.69782239923526e-12
region_chr1_89600744_91420760	Astle_et_al_2016_Monocyte_count	2	1.18131339562937e-10
region_chr1_91420760_93070902	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1	4.00302094541799e-08
region_chr1_93070902_94040635	UKB_50_Standing_height	21	7.75365772990447e-21
region_chr20_12466851_13709217	UKB_21001_Body_mass_index_BMI	1	2.48367928565324e-07
region_chr20_2488855_3847766	Astle_et_al_2016_Reticulocyte_count	35	1.10150676352814e-119
region_chr20_25363595_33027017	Astle_et_al_2016_Red_blood_cell_count	30	8.33568344571606e-13
region_chr20_33027017_34225635	Astle_et_al_2016_Monocyte_count	10	1.4362148057909e-30
region_chr20_34225635_36332043	UKB_20022_Birth_weight	1	4.14264701861371e-08
region_chr20_34225635_36332043	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	8	2.08280022138034e-08
region_chr20_36332043_38281128	GIANT_HEIGHT	31	3.88744736866062e-48
region_chr20_39808119_40982216	UKB_50_Standing_height	1	2.03265026427953e-07
region_chr20_44051536_46210417	UKB_23099_Body_fat_percentage	1	1.50101677675925e-08
region_chr20_48583442_50623121	SSGAC_Education_Years_Pooled	1	2.31842167859563e-07
region_chr20_48583442_50623121	UKB_23099_Body_fat_percentage	10	2.22394496375982e-11
region_chr20_5497204_7103426	UKB_21001_Body_mass_index_BMI	1	2.49887700560957e-07
region_chr20_59831517_60986668	Astle_et_al_2016_Lymphocyte_counts	1	2.22191045098141e-09
region_chr20_59831517_60986668	Astle_et_al_2016_Platelet_count	1	7.01050495718922e-08
region_chr20_62670503_63558827	UKB_23099_Body_fat_percentage	2	6.28165097157465e-09
