region	phenotype	count	best_pvalue
region_chr2_8282017_10158342	GIANT_HEIGHT	19	2.96344509904113e-11
region_chr4_700926_1476986	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1	6.31399370667663e-10
region_chr6_30830391_31603441	Astle_et_al_2016_Lymphocyte_counts	2219	1.17843905551798e-116
region_chr6_30830391_31603441	Astle_et_al_2016_Platelet_count	1020	8.11196694542627e-28
region_chr6_31603441_32714887	Astle_et_al_2016_Neutrophil_count	2116	1.12061315517174e-58
region_chr6_33268720_35487979	Astle_et_al_2016_Red_blood_cell_count	7	1.05058360723542e-13
region_chr8_40845818_41863936	Astle_et_al_2016_Lymphocyte_counts	4	9.48099052249157e-11
region_chr9_112930865_114257521	Astle_et_al_2016_Neutrophil_count	7	2.2555323955881e-09
region_chr10_101189482_102620653	UKB_1200_Sleeplessness_or_insomnia	173	1.03072445519904e-13
region_chr10_29494763_30169909	CARDIoGRAM_C4D_CAD_ADDITIVE	11	5.05000266864861e-11
region_chr10_31618591_33419040	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	13	1.61563159971059e-09
region_chr11_124625632_126441425	UKB_50_Standing_height	72	5.72669950125826e-14
region_chr14_67525600_70665240	UKB_20127_Neuroticism_score	9	1.62515462114414e-08
region_chr16_29025292_31371622	Astle_et_al_2016_White_blood_cell_count	16	5.89999478776207e-27
region_chr17_66804312_69862629	UKB_23099_Body_fat_percentage	354	7.67286406643121e-23
region_chr19_35978393_37036131	UKB_50_Standing_height	71	1.92770781456576e-11
region_chr19_40478694_41625199	Astle_et_al_2016_Red_blood_cell_count	10	2.29200269030027e-10
region_chr1_93070902_94040635	Astle_et_al_2016_Sum_eosinophil_basophil_counts	316	9.06799936845817e-12
region_chr21_37339402_39110976	Astle_et_al_2016_Sum_eosinophil_basophil_counts	23	1.89699886190426e-08
region_chr3_135738064_137652241	UKB_50_Standing_height	337	8.36865375315077e-32
region_chr5_130183332_132803957	Astle_et_al_2016_Platelet_count	822	2.71142763397639e-21
region_chr6_108143176_109983044	Astle_et_al_2016_Sum_basophil_neutrophil_counts	27	5.74898229721172e-21
region_chr6_30830391_31603441	Astle_et_al_2016_Neutrophil_count	1623	1.60135178382527e-61
region_chr7_64180747_66224822	Astle_et_al_2016_Granulocyte_count	3	3.11753209331074e-10
region_chr8_58815541_61416540	Astle_et_al_2016_Myeloid_white_cell_count	1	4.48600558772637e-09
region_chr9_130347830_131252501	UKB_50_Standing_height	126	6.3489201227416e-39
region_chr9_20463536_22206560	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	7	4.71429527000718e-18
region_chr9_96159758_98830577	UKB_50_Standing_height	444	6.83857052621515e-54
region_chr10_19427949_22483354	UKB_21001_Body_mass_index_BMI	46	8.282069513973e-19
region_chr11_26998914_28460046	UKB_21001_Body_mass_index_BMI	140	3.58213583368253e-41
region_chr12_132236187_133264925	UKB_21001_Body_mass_index_BMI	1	4.88204940286e-09
region_chr16_55869862_57630418	UKB_1160_Sleep_duration	2	3.39000422896954e-09
region_chr19_46646825_48778970	Astle_et_al_2016_Monocyte_count	12	1.39912253991005e-08
region_chr2_10133_1777250	UKB_21001_Body_mass_index_BMI	87	1.26438265795007e-13
region_chr2_113164279_116014894	Jones_et_al_2016_SleepDuration	11	5.70001344531823e-16
region_chr2_180448012_181401304	Astle_et_al_2016_White_blood_cell_count	3	5.54799942876369e-10
region_chr2_217530757_219589829	Astle_et_al_2016_Monocyte_count	402	1.70744501485664e-16
region_chr2_217530757_219589829	Astle_et_al_2016_White_blood_cell_count	219	7.24600897711518e-11
region_chr5_173251324_174215868	Astle_et_al_2016_Sum_basophil_neutrophil_counts	3	3.50600004917242e-14
region_chr5_76503041_78327508	Astle_et_al_2016_Platelet_count	8	7.92897968862804e-17
region_chr6_43788432_45438826	UKB_50_Standing_height	9	2.11173400108648e-15
region_chr7_46947122_49172682	Astle_et_al_2016_Myeloid_white_cell_count	3	9.22398659518945e-10
region_chr7_73920272_76829247	UKB_21001_Body_mass_index_BMI	910	1.45770631399505e-25
region_chr8_25625938_26825008	UKB_50_Standing_height	6	1.17198202733818e-08
region_chr8_40845818_41863936	Astle_et_al_2016_Reticulocyte_count	61	3.32999325015265e-56
region_chr8_7295557_9297184	UKB_20002_1065_self_reported_hypertension	40	3.26189702869001e-10
region_chr10_22886203_25289667	Astle_et_al_2016_Reticulocyte_count	20	3.55597956214745e-78
region_chr11_44672249_46984586	UKB_50_Standing_height	231	3.10777657523856e-15
region_chr11_64037097_66131160	Astle_et_al_2016_Sum_eosinophil_basophil_counts	1226	1.67200345790153e-19
region_chr12_109898914_112825713	Astle_et_al_2016_Eosinophil_counts	1504	3.19997201101595e-170
region_chr12_132236187_133264925	UKB_50_Standing_height	27	5.44284871506906e-09
region_chr12_47321010_48608083	Astle_et_al_2016_Red_blood_cell_count	93	1.43699682115017e-17
region_chr17_47798656_49440038	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	3	9.38654038270164e-10
region_chr20_57872903_59831517	UKB_20022_Birth_weight	65	4.78366425267285e-10
region_chr22_31043932_32268999	Astle_et_al_2016_Sum_eosinophil_basophil_counts	53	1.15015685187517e-10
region_chr3_122255250_123798921	Astle_et_al_2016_Platelet_count	63	2.72900213329597e-27
region_chr3_46616010_47685722	UKB_21001_Body_mass_index_BMI	1	5.29861962850726e-10
region_chr4_15145822_15925386	Astle_et_al_2016_Red_blood_cell_count	8	1.55400161981554e-09
region_chr5_176023592_177824506	UKB_50_Standing_height	338	2.14244794151819e-84
region_chr6_137293081_138501492	UKB_20002_1453_self_reported_psoriasis	4	2.11005939112465e-10
region_chr6_25684359_26791023	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	264	4.99599073470466e-16
region_chr6_28050041_28949831	UKB_50_Standing_height	47	1.39805109056422e-22
region_chr6_31603441_32714887	Astle_et_al_2016_Granulocyte_count	2351	2.6824304144952e-69
region_chr7_2022763_2732593	pgc.scz2	5	1.95299734596753e-10
region_chr7_64180747_66224822	Astle_et_al_2016_Myeloid_white_cell_count	3	4.3578190218362e-10
region_chr7_66224822_68769087	Astle_et_al_2016_Neutrophil_count	7	1.78815797374592e-09
region_chr7_73920272_76829247	Astle_et_al_2016_Sum_eosinophil_basophil_counts	98	3.31598861098935e-17
region_chr9_87521331_89827251	Astle_et_al_2016_High_light_scatter_reticulocyte_count	47	6.02323813681471e-11
region_chr10_61581937_64034354	Astle_et_al_2016_Platelet_count	49	5.09206212597119e-67
region_chr14_102545765_104535386	Astle_et_al_2016_Reticulocyte_count	214	1.57599798043639e-09
region_chr15_62923023_64812469	Astle_et_al_2016_Reticulocyte_count	29	8.92599801850161e-11
region_chr15_95598367_97487680	UKB_20022_Birth_weight	11	3.05577428116282e-09
region_chr17_63468228_65152010	UKB_20002_1065_self_reported_hypertension	37	3.55675764582425e-15
region_chr17_74676064_76379479	Astle_et_al_2016_White_blood_cell_count	1	2.38100183429571e-13
region_chr20_63558827_64333810	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	254	3.87009782493159e-11
region_chr22_15927607_17193405	Astle_et_al_2016_Monocyte_count	54	9.55303793251023e-25
region_chr22_49430885_50804870	UKB_20022_Birth_weight	35	2.17890826850668e-09
region_chr2_98378738_101205867	UKB_23099_Body_fat_percentage	26	5.315531061757e-10
region_chr5_149283061_151181737	Astle_et_al_2016_Eosinophil_counts	10	3.04558212861805e-10
region_chr6_125103237_127219316	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	8	1.36436060410396e-08
region_chr6_133923105_135903039	Astle_et_al_2016_High_light_scatter_reticulocyte_count	202	1.31766981976103e-18
region_chr6_28050041_28949831	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	8	3.16342128125526e-13
region_chr6_28050041_28949831	UKB_20002_1453_self_reported_psoriasis	124	1.02915831833545e-62
region_chr6_31603441_32714887	Astle_et_al_2016_High_light_scatter_reticulocyte_count	1413	1.41823795743349e-25
region_chr6_78248011_79981453	UKB_20002_1065_self_reported_hypertension	8	8.02513411230825e-09
region_chr7_49172682_51607626	Astle_et_al_2016_Sum_eosinophil_basophil_counts	10	4.59600484148153e-09
region_chr9_132423455_134176000	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	312	5.25915463530127e-66
region_chr9_136605890_138254346	Astle_et_al_2016_High_light_scatter_reticulocyte_count	34	3.06500133234891e-14
region_chr10_46978910_49632869	Astle_et_al_2016_Lymphocyte_counts	55	8.68499002540396e-16
region_chr10_68436234_70461094	Astle_et_al_2016_High_light_scatter_reticulocyte_count	13	5.58901593320482e-33
region_chr11_64037097_66131160	UKB_50_Standing_height	320	4.53547469060864e-31
region_chr13_98286665_99921841	Astle_et_al_2016_Eosinophil_counts	24	7.11405766856644e-19
region_chr15_49715846_51385363	Astle_et_al_2016_Neutrophil_count	26	1.15799987090068e-10
region_chr17_44979537_47798656	Astle_et_al_2016_Sum_basophil_neutrophil_counts	859	4.55784384515987e-10
region_chr19_43358303_44239955	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	137	3.5220304393541e-67
region_chr19_45599439_46646825	UKB_6152_8_diagnosed_by_doctor_Asthma	6	1.70819693231161e-09
region_chr20_3847766_5497204	Astle_et_al_2016_High_light_scatter_reticulocyte_count	42	4.11994303874531e-285
region_chr22_35134992_37174229	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	8.34521711336381e-17
region_chr22_44599428_46074615	UKB_50_Standing_height	186	7.38208569585067e-17
region_chr2_240620667_241210506	GIANT_HEIGHT	13	6.0999913422606e-10
region_chr3_181793378_184051895	Astle_et_al_2016_Granulocyte_count	3	2.5999964542938e-08
region_chr3_58171792_60287177	Astle_et_al_2016_Platelet_count	67	2.48053881223716e-11
region_chr5_88094174_89595713	UKB_23099_Body_fat_percentage	33	1.9734354965881e-16
region_chr6_25684359_26791023	Astle_et_al_2016_Platelet_count	36	5.28099640924176e-12
region_chr7_2732593_4533797	Astle_et_al_2016_Monocyte_count	1	1.54176590106888e-08
region_chr7_55623891_57314931	GIANT_HEIGHT	80	1.39792435626163e-10
region_chr10_98908643_101189482	IBD.EUR.Inflammatory_Bowel_Disease	3	2.85351278345072e-26
region_chr11_128318642_130472680	UKB_50_Standing_height	25	4.43242620544184e-13
region_chr15_101012489_101980763	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	6	7.90700885654558e-12
region_chr15_40091931_40885316	UKB_50_Standing_height	1	1.46610722312074e-11
region_chr15_98700830_100096642	UKB_50_Standing_height	8	1.31006452787881e-15
region_chr17_66804312_69862629	UKB_20002_1473_self_reported_high_cholesterol	11	5.48296461071789e-09
region_chr18_8498933_11075914	Astle_et_al_2016_Platelet_count	4	1.58416868906722e-08
region_chr19_44239955_45599439	Astle_et_al_2016_Monocyte_count	63	6.61297798333439e-55
region_chr19_6684874_8282629	Astle_et_al_2016_White_blood_cell_count	8	9.70001188020754e-10
region_chr1_37083582_38266175	UKB_50_Standing_height	524	2.63422545819622e-22
region_chr3_181793378_184051895	UKB_23099_Body_fat_percentage	31	1.24516730795292e-08
region_chr3_49279539_51797999	UKB_50_Standing_height	714	1.68602651963511e-30
region_chr6_11790583_13209156	UKB_21001_Body_mass_index_BMI	1	9.21525046887757e-11
region_chr7_106042459_108139733	IBD.EUR.Inflammatory_Bowel_Disease	65	1.30238425930749e-11
region_chr7_1313431_2022763	pgc.scz2	34	7.50029226672709e-14
region_chr7_2022763_2732593	Astle_et_al_2016_Platelet_count	1	9.03599714361085e-12
region_chr7_2732593_4533797	UKB_50_Standing_height	72	1.35161418679013e-119
region_chr7_91032469_92864438	Astle_et_al_2016_Sum_eosinophil_basophil_counts	12	3.28822186881215e-09
region_chr8_58815541_61416540	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	3	9.85399799559277e-10
region_chr8_7295557_9297184	Astle_et_al_2016_Neutrophil_count	202	4.70034084072535e-12
region_chr10_102620653_104935290	Astle_et_al_2016_Monocyte_count	154	1.41635366637078e-09
region_chr11_12542682_13351577	UKB_23099_Body_fat_percentage	8	8.20554072793372e-10
region_chr12_109898914_112825713	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	2	1.68918122639974e-08
region_chr13_76836420_78234678	UKB_1180_Morning_or_evening_person_chronotype	104	7.30314871250868e-17
region_chr13_92934202_95435304	Astle_et_al_2016_Platelet_count	6	9.18397619425602e-30
region_chr15_64812469_66802429	UKB_50_Standing_height	259	1.27527866106142e-16
region_chr16_52001911_53348660	BCAC_Overall_BreastCancer_EUR	1	3.62334030037861e-24
region_chr16_87613743_88974757	Astle_et_al_2016_Reticulocyte_count	166	8.64570462602999e-16
region_chr18_62610482_64153018	UKB_6152_8_diagnosed_by_doctor_Asthma	1	2.6030276106471e-08
region_chr1_154797927_156366342	UKB_20022_Birth_weight	39	3.61149265223637e-14
region_chr1_222056878_224750818	CARDIoGRAM_C4D_CAD_ADDITIVE	22	1.23000097515918e-12
region_chr1_44503511_46433829	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	168	3.61404943336108e-10
region_chr1_64576021_66473721	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	9	6.47763319227403e-09
region_chr1_66473721_68012212	IBD.EUR.Crohns_Disease	3	5.18899711278325e-24
region_chr22_35134992_37174229	Astle_et_al_2016_Red_blood_cell_count	2	2.74157759665563e-11
region_chr2_158720570_160913222	Astle_et_al_2016_Sum_basophil_neutrophil_counts	91	1.46499900823808e-12
region_chr2_84913556_87738988	Astle_et_al_2016_Reticulocyte_count	1	6.44400083252113e-10
region_chr2_84913556_87738988	UKB_21001_Body_mass_index_BMI	4	1.43786587340934e-10
region_chr4_149762428_151861032	Astle_et_al_2016_Platelet_count	4	3.51621385244201e-12
region_chr6_28050041_28949831	Astle_et_al_2016_Red_blood_cell_count	13	5.71472610366049e-10
region_chr6_42070983_43788432	UKB_50_Standing_height	130	1.67372572124075e-11
region_chr8_6285276_7295557	Astle_et_al_2016_Monocyte_count	5	6.81597528601153e-17
region_chr10_61581937_64034354	UKB_20002_1065_self_reported_hypertension	42	1.95086179197087e-19
region_chr10_68436234_70461094	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	16	5.19180765697393e-11
region_chr11_26998914_28460046	UKB_23099_Body_fat_percentage	94	3.01417494240428e-24
region_chr12_119316305_121569746	UKB_23099_Body_fat_percentage	87	7.49177718505734e-13
region_chr15_78223711_80568637	pgc.scz2	56	1.13800138185563e-09
region_chr17_7414079_8403107	Astle_et_al_2016_Myeloid_white_cell_count	38	1.04000068186837e-08
region_chr17_74676064_76379479	Astle_et_al_2016_Monocyte_count	66	9.03899582076074e-19
region_chr1_10746927_11717784	GIANT_HEIGHT	136	1.2000010693452e-09
region_chr1_201620847_203365606	UKB_21001_Body_mass_index_BMI	44	1.04565633347652e-27
region_chr1_204711940_206268085	UKB_50_Standing_height	40	1.16795187712758e-13
region_chr1_49428505_51248054	UKB_23099_Body_fat_percentage	1	1.03187144517555e-08
region_chr1_51248054_53760589	UKB_50_Standing_height	9	3.03555818430775e-15
region_chr1_61456693_62989418	UKB_21001_Body_mass_index_BMI	1	1.38720793908846e-08
region_chr21_46072312_46699840	UKB_50_Standing_height	57	1.03690209036467e-14
region_chr2_113164279_116014894	Astle_et_al_2016_Lymphocyte_counts	77	2.15010916798271e-11
region_chr5_130183332_132803957	Astle_et_al_2016_High_light_scatter_reticulocyte_count	4	9.27636331385323e-09
region_chr6_28050041_28949831	Astle_et_al_2016_White_blood_cell_count	576	2.28962421855244e-47
region_chr6_97394408_100182270	UKB_23099_Body_fat_percentage	5	3.36871081082432e-16
region_chr9_87521331_89827251	Astle_et_al_2016_Monocyte_count	1	2.61099893618381e-08
region_chr11_1192365_3644251	Astle_et_al_2016_Monocyte_count	14	4.70600517334583e-16
region_chr12_45630446_47321010	UKB_50_Standing_height	65	1.10834693060125e-14
region_chr15_58149167_59401917	MAGNETIC_HDL.C	3	1.07000106886383e-28
region_chr16_27434434_29025292	SSGAC_Education_Years_Pooled	529	2.68600175604289e-09
region_chr17_59410151_61235394	Astle_et_al_2016_Lymphocyte_counts	1	2.83355647482869e-09
region_chr17_76379479_78267332	UKB_50_Standing_height	21	1.53355393834636e-09
region_chr1_204711940_206268085	Astle_et_al_2016_Reticulocyte_count	57	4.154999554442e-13
region_chr1_222056878_224750818	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	19	2.60036907106689e-11
region_chr1_87662948_89600744	UKB_50_Standing_height	393	4.351207785194e-31
region_chr22_49430885_50804870	Astle_et_al_2016_Platelet_count	774	1.31662566805998e-64
region_chr22_49430885_50804870	SSGAC_Education_Years_Pooled	4	3.64399606107667e-09
region_chr3_153538782_154996429	UKB_21001_Body_mass_index_BMI	7	2.58476765421289e-09
region_chr3_181793378_184051895	Astle_et_al_2016_Platelet_count	425	3.25201017960249e-19
region_chr3_181793378_184051895	Astle_et_al_2016_White_blood_cell_count	3	1.08899915139207e-08
region_chr3_36445350_38314625	pgc.scz2	20	1.68800071494832e-11
region_chr5_35048865_36433852	Astle_et_al_2016_Eosinophil_counts	37	1.51397112214822e-14
region_chr6_32714887_33268720	Astle_et_al_2016_High_light_scatter_reticulocyte_count	99	9.41294647276571e-12
region_chr8_100608730_103111078	Astle_et_al_2016_Neutrophil_count	60	8.66500515519337e-09
region_chr8_11421489_13634266	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	10	6.57499194551879e-11
region_chr8_9297184_9783277	UKB_21001_Body_mass_index_BMI	13	3.2975925170362e-15
region_chr10_87367307_89253624	Astle_et_al_2016_Myeloid_white_cell_count	4	1.82926916274456e-08
region_chr11_30119810_32255355	UKB_20127_Neuroticism_score	3	1.54173094084505e-08
region_chr14_102545765_104535386	UKB_23099_Body_fat_percentage	2	1.73770685797548e-11
region_chr18_11905441_14440800	GIANT_HEIGHT	134	3.10899549928446e-10
region_chr18_45342141_46719283	Astle_et_al_2016_Red_blood_cell_count	157	1.30399784176576e-24
region_chr19_48778970_51029311	UKB_20002_1065_self_reported_hypertension	4	8.79004946648470e-09
region_chr19_6684874_8282629	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	11	2.21300075437762e-10
region_chr1_241908300_243946197	UKB_50_Standing_height	67	1.43616105092003e-15
region_chr1_7187275_9305140	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	113	2.69100738551319e-13
region_chr3_56399879_58171792	GIANT_HEIGHT	556	5.08731409287321e-22
region_chr5_154393528_155946495	Astle_et_al_2016_High_light_scatter_reticulocyte_count	12	5.48601472799458e-17
region_chr6_151591568_152773361	BCAC_Overall_BreastCancer_EUR	2	1.74994662316262e-08
region_chr6_31603441_32714887	IBD.EUR.Ulcerative_Colitis	1050	3.47838846134961e-51
region_chr6_31603441_32714887	pgc.scz2	1083	3.48513026510306e-22
region_chr6_79981453_81219505	GIANT_HEIGHT	34	1.50000175466078e-21
region_chr7_28320690_31097675	Astle_et_al_2016_Neutrophil_count	7	2.37799980959104e-08
region_chr8_40845818_41863936	Astle_et_al_2016_High_light_scatter_reticulocyte_count	59	1.14700093763935e-18
region_chr9_124209608_126297386	UKB_50_Standing_height	2	6.39200716055442e-09
region_chr10_5941799_7129522	UKB_20002_1111_self_reported_asthma	10	4.50538461418703e-09
region_chr11_66131160_68238358	UKB_50_Standing_height	365	1.47998848019655e-133
region_chr13_31727678_33202766	Astle_et_al_2016_Platelet_count	28	6.47800873802622e-10
region_chr15_101012489_101980763	UKB_50_Standing_height	3	3.9953622069132e-11
region_chr16_55869862_57630418	UKB_1180_Morning_or_evening_person_chronotype	2	3.52994185812005e-13
region_chr17_36141651_38653091	Astle_et_al_2016_Reticulocyte_count	1	2.8330031379283e-10
region_chr19_18299052_19766662	Astle_et_al_2016_Platelet_count	487	1.14900136626755e-16
region_chr19_33772047_35978393	UKB_50_Standing_height	11	1.71262351660342e-09
region_chr1_115337972_118296444	Astle_et_al_2016_Reticulocyte_count	1	5.46998935516012e-20
region_chr20_48583442_50623121	UKB_23099_Body_fat_percentage	17	6.35740738576741e-10
region_chr22_42294812_43318194	Astle_et_al_2016_Monocyte_count	80	4.65296222058267e-23
region_chr2_53281314_54458089	UKB_50_Standing_height	45	9.94702320262975e-10
region_chr5_88094174_89595713	SSGAC_Education_Years_Pooled	11	9.98000289926439e-11
region_chr6_108143176_109983044	UKB_50_Standing_height	798	1.18706735852076e-26
region_chr6_157797687_160159465	GIANT_HEIGHT	10	3.29999669585593e-15
region_chr6_25684359_26791023	Astle_et_al_2016_High_light_scatter_reticulocyte_count	265	1.30177578889157e-23
region_chr6_26791023_28050041	pgc.scz2	26	3.92732904256437e-18
region_chr6_29770194_30830391	Astle_et_al_2016_Reticulocyte_count	1316	2.27401287602221e-46
region_chr6_40377376_42070983	Astle_et_al_2016_Lymphocyte_counts	19	4.80441479216647e-09
region_chr6_47344162_48423389	Astle_et_al_2016_Platelet_count	1	1.52191049925059e-08
region_chr8_7295557_9297184	Astle_et_al_2016_Myeloid_white_cell_count	200	7.96931087804884e-12
region_chr10_22886203_25289667	Astle_et_al_2016_Neutrophil_count	16	4.9059960380968e-15
region_chr10_22886203_25289667	Astle_et_al_2016_Sum_basophil_neutrophil_counts	16	5.79699566730226e-15
region_chr10_87367307_89253624	Astle_et_al_2016_Granulocyte_count	8	1.48029057524201e-08
region_chr11_44672249_46984586	MAGIC_FastingGlucose	1	3.10578975242931e-09
region_chr11_59013076_62456299	MAGNETIC_HDL.C	153	3.42999679411972e-11
region_chr12_102571208_104454918	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1	1.38330145729841e-09
region_chr12_109898914_112825713	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	1078	7.55391962629679e-79
region_chr15_62923023_64812469	Astle_et_al_2016_Granulocyte_count	2	8.01399516731389e-09
region_chr15_66802429_68725660	IBD.EUR.Crohns_Disease	1	2.72321139375135e-08
region_chr15_89932319_91621162	Astle_et_al_2016_Eosinophil_counts	20	3.0669996610648e-09
region_chr16_25975541_27434434	Astle_et_al_2016_Sum_eosinophil_basophil_counts	20	1.32699870971426e-09
region_chr17_5838014_7414079	UKB_50_Standing_height	138	8.42170097901315e-11
region_chr19_16263605_18299052	Astle_et_al_2016_Monocyte_count	24	1.90600213948243e-13
region_chr19_9127717_11173352	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	33	1.99274785987427e-13
region_chr1_151566405_153208353	UKB_20002_1111_self_reported_asthma	5	5.79726293478716e-13
region_chr1_154797927_156366342	UKB_23099_Body_fat_percentage	187	5.98947252546866e-09
region_chr1_159943258_162376931	Astle_et_al_2016_Red_blood_cell_count	2	1.2979823077314e-08
region_chr1_29689034_31973084	GIANT_HEIGHT	46	4.38902053768113e-10
region_chr1_85989068_87662948	UKB_50_Standing_height	151	1.30965612732992e-09
region_chr1_9305140_10746927	Astle_et_al_2016_Monocyte_count	1	1.713999962173e-09
region_chr22_17193405_17813322	Astle_et_al_2016_Sum_basophil_neutrophil_counts	13	8.50400015566402e-09
region_chr2_217530757_219589829	Astle_et_al_2016_Sum_basophil_neutrophil_counts	314	1.67200018407686e-12
region_chr5_157201689_159398690	UKB_20002_1065_self_reported_hypertension	1	1.32408492477578e-09
region_chr5_157201689_159398690	UKB_23099_Body_fat_percentage	1	1.79236828894095e-11
region_chr6_28050041_28949831	RA_OKADA_TRANS_ETHNIC	99	6.70239771521989e-23
region_chr7_2022763_2732593	UKB_50_Standing_height	50	2.05088959825343e-97
region_chr7_22468010_23431823	Astle_et_al_2016_Sum_eosinophil_basophil_counts	4	7.56599214086171e-16
region_chr8_85043384_86399480	Astle_et_al_2016_High_light_scatter_reticulocyte_count	4	5.65599637885982e-10
region_chr10_57199768_58530227	UKB_20002_1065_self_reported_hypertension	5	9.26225168736824e-09
region_chr11_1192365_3644251	BCAC_ER_negative_BreastCancer_EUR	200	4.9120033498886e-16
region_chr11_68238358_69701362	UKB_50_Standing_height	407	6.11331483721732e-13
region_chr12_94120791_95627009	Astle_et_al_2016_High_light_scatter_reticulocyte_count	4	6.95900084686795e-14
region_chr15_71630310_73336373	Astle_et_al_2016_Red_blood_cell_count	19	2.86405999065011e-09
region_chr17_36141651_38653091	UKB_23099_Body_fat_percentage	491	2.76032279611858e-12
region_chr17_44979537_47798656	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	9	1.74084101848609e-12
region_chr17_63468228_65152010	UKB_23099_Body_fat_percentage	10	8.39196872154106e-10
region_chr19_41625199_43358303	Astle_et_al_2016_Monocyte_count	54	2.64500218153077e-09
region_chr1_109761309_111199115	Astle_et_al_2016_Sum_basophil_neutrophil_counts	3	1.93400182125834e-08
region_chr1_39734895_41509656	Astle_et_al_2016_Platelet_count	2	1.53599999174783e-09
region_chr22_19924835_22002927	Astle_et_al_2016_Reticulocyte_count	281	1.31651012472149e-12
region_chr22_19924835_22002927	IBD.EUR.Inflammatory_Bowel_Disease	271	2.26000116892844e-10
region_chr2_105593601_106791811	UKB_50_Standing_height	18	1.67170829272079e-11
region_chr2_134401007_136285224	GIANT_HEIGHT	59	3.89999721106259e-10
region_chr2_141761033_143761915	Astle_et_al_2016_Lymphocyte_counts	9	1.20200347304603e-17
region_chr2_146519594_149353778	UKB_20127_Neuroticism_score	103	1.31666866847151e-12
region_chr2_217530757_219589829	UKB_50_Standing_height	2284	8.25664169196706e-39
region_chr3_140235755_141620255	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	102	3.00228294164706e-19
region_chr4_154134974_156563945	CARDIoGRAM_C4D_CAD_ADDITIVE	56	1.69732467846592e-10
region_chr4_37253425_38905401	Astle_et_al_2016_Eosinophil_counts	317	3.45799556774263e-48
region_chr5_82729829_84676871	UKB_23099_Body_fat_percentage	5	4.31395601190193e-13
region_chr6_125103237_127219316	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	279	5.40509744557015e-27
region_chr6_29770194_30830391	UKB_20002_1453_self_reported_psoriasis	1252	0
region_chr6_29770194_30830391	UKB_20002_1464_self_reported_rheumatoid_arthritis	2	5.07094663725589e-10
region_chr6_31603441_32714887	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	2283	1.30171593340194e-67
region_chr6_73924_1452127	Astle_et_al_2016_Eosinophil_counts	60	2.26200150967886e-15
region_chr7_142959223_145271196	IGAP_Alzheimer	1	1.73838956808773e-09
region_chr7_16862445_19441924	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	1	4.77608919100406e-21
region_chr7_25869935_28320690	UKB_50_Standing_height	1	1.33221753123264e-19
region_chr9_110015744_112068802	Astle_et_al_2016_Monocyte_count	194	1.59600612535658e-21
region_chr10_118831841_120647811	UKB_50_Standing_height	159	3.96246139684468e-13
region_chr11_74701306_77086163	GIANT_HEIGHT	131	1.16315707122032e-22
region_chr11_74701306_77086163	UKB_50_Standing_height	499	6.99618797120923e-49
region_chr11_74701306_77086163	UKB_6152_8_diagnosed_by_doctor_Asthma	44	2.41185199210136e-18
region_chr16_2714828_3951195	Astle_et_al_2016_Myeloid_white_cell_count	1	3.2156678913946e-09
region_chr17_36141651_38653091	Astle_et_al_2016_Myeloid_white_cell_count	2	1.50399970424121e-08
region_chr17_80863788_82076532	Astle_et_al_2016_Red_blood_cell_count	2	1.49100041175473e-09
region_chr2_102072305_102971757	Astle_et_al_2016_Eosinophil_counts	221	1.33052776095061e-103
region_chr2_113164279_116014894	UKB_1200_Sleeplessness_or_insomnia	10	6.6645543320797e-10
region_chr2_43082452_44086664	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	48	1.86540368509517e-09
